ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,9,1,2021-11-11,Southern California,,Hawaii,REG (Non-Conf),W 90-50,,3,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,1,0,0,-0.3,India Otto,https://www.sports-reference.com/cbb/players/india-otto-1.html,southern-california,2021-22
2,10,3,2021-11-18,Southern California,,Western Michigan,REG (Non-Conf),W 80-50,,1,0,1,.000,0,1,.000,0,0,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,India Otto,https://www.sports-reference.com/cbb/players/india-otto-1.html,southern-california,2021-22
3,11,9,2021-12-15,Southern California,,Cal State Northridge,REG (Non-Conf),W 76-51,,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,India Otto,https://www.sports-reference.com/cbb/players/india-otto-1.html,southern-california,2021-22
4,12,10,2021-12-18,Southern California,,Texas Southern,REG (Non-Conf),W 77-45,,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,0,0,1.0,India Otto,https://www.sports-reference.com/cbb/players/india-otto-1.html,southern-california,2021-22
5,13,24,2022-02-18,Southern California,,Utah,REG (Conf),W 83-62,,3,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,India Otto,https://www.sports-reference.com/cbb/players/india-otto-1.html,southern-california,2021-22
6,14,25,2022-02-20,Southern California,,Colorado,REG (Conf),L 54-67,,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,India Otto,https://www.sports-reference.com/cbb/players/india-otto-1.html,southern-california,2021-22
