ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,3,2024-11-18,Marquette,,Ill.-Springfield,REG (Non-Conf),W 92-37,,6,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,1,1,2,0,0,0,0,0,2,2.7,Ayuen Akot,https://www.sports-reference.com/cbb/players/ayuen-akot-1.html,marquette,2024-25
2,2,4,2024-11-24,Marquette,,IU Indy,REG (Non-Conf),W 83-50,,4,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,1,1,0,0,0,0,1,3,2.6,Ayuen Akot,https://www.sports-reference.com/cbb/players/ayuen-akot-1.html,marquette,2024-25
3,3,6,2024-11-30,Marquette,N,Maryland Eastern Shore,REG (Non-Conf),W 74-48,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Ayuen Akot,https://www.sports-reference.com/cbb/players/ayuen-akot-1.html,marquette,2024-25
4,4,7,2024-12-03,Marquette,,Indiana State,REG (Non-Conf),W 83-67,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Ayuen Akot,https://www.sports-reference.com/cbb/players/ayuen-akot-1.html,marquette,2024-25
5,5,8,2024-12-08,Marquette,,Illinois State,REG (Non-Conf),W 78-57,,2,0,2,.000,0,2,.000,0,0,,.000,0,0,0,1,1,0,0,0,0,0,0,-1.1,Ayuen Akot,https://www.sports-reference.com/cbb/players/ayuen-akot-1.html,marquette,2024-25
6,6,9,2024-12-15,Marquette,,Milwaukee,REG (Non-Conf),W 69-51,,3,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Ayuen Akot,https://www.sports-reference.com/cbb/players/ayuen-akot-1.html,marquette,2024-25
7,7,11,2024-12-21,Marquette,,Stonehill,REG (Non-Conf),W 87-42,,4,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Ayuen Akot,https://www.sports-reference.com/cbb/players/ayuen-akot-1.html,marquette,2024-25
8,8,19,2025-01-25,Marquette,,Georgetown,REG (Conf),W 75-58,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Ayuen Akot,https://www.sports-reference.com/cbb/players/ayuen-akot-1.html,marquette,2024-25
9,9,20,2025-01-29,Marquette,@,Xavier,REG (Conf),W 67-38,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Ayuen Akot,https://www.sports-reference.com/cbb/players/ayuen-akot-1.html,marquette,2024-25
10,10,26,2025-02-19,Marquette,,Providence,REG (Conf),W 69-51,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Ayuen Akot,https://www.sports-reference.com/cbb/players/ayuen-akot-1.html,marquette,2024-25
11,11,28,2025-02-27,Marquette,,Xavier,REG (Conf),W 62-37,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Ayuen Akot,https://www.sports-reference.com/cbb/players/ayuen-akot-1.html,marquette,2024-25
