ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2022-11-07,College of Charleston,,Meredith,REG (Non-Conf),W 89-30,,4,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1.0,Erin Mcnulty,https://www.sports-reference.com/cbb/players/erin-mcnulty-1.html,college-of-charleston,2022-23
2,2,8,2022-12-04,College of Charleston,,Charleston Southern,REG (Non-Conf),W 79-48,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Erin Mcnulty,https://www.sports-reference.com/cbb/players/erin-mcnulty-1.html,college-of-charleston,2022-23
3,3,14,2023-01-06,College of Charleston,@,Hampton,REG (Conf),L 50-56,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Erin Mcnulty,https://www.sports-reference.com/cbb/players/erin-mcnulty-1.html,college-of-charleston,2022-23
