ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,2,2023-11-08,UC San Diego,,Life Pacific,REG (Non-Conf),W 88-32,,19,7,9,.778,0,0,7,9,.778,.778,1,1,1.000,7,5,12,1,0,0,0,0,15,18.6,Damilola Sule,https://www.sports-reference.com/cbb/players/damilola-sule-1.html,california-san-diego,2023-24
2,2,3,2023-11-12,UC San Diego,@,St. Mary's (CA),REG (Non-Conf),L 58-61 (OT),,5,0,1,.000,0,0,0,1,.000,.000,0,0,,1,2,3,1,1,0,1,2,0,0.5,Damilola Sule,https://www.sports-reference.com/cbb/players/damilola-sule-1.html,california-san-diego,2023-24
3,3,4,2023-11-15,UC San Diego,,La Sierra,REG (Non-Conf),W 94-40,,10,1,5,.200,0,0,1,5,.200,.200,1,2,.500,4,1,5,0,0,0,2,2,3,-0.2,Damilola Sule,https://www.sports-reference.com/cbb/players/damilola-sule-1.html,california-san-diego,2023-24
4,4,18,2024-01-21,UC San Diego,@,Hawaii,REG (Conf),L 52-64,,19,6,7,.857,0,0,6,7,.857,.857,3,3,1.000,3,4,7,0,1,0,0,2,15,16.0,Damilola Sule,https://www.sports-reference.com/cbb/players/damilola-sule-1.html,california-san-diego,2023-24
5,5,19,2024-01-25,UC San Diego,@,UC Riverside,REG (Conf),W 51-43,*,11,1,4,.250,0,0,1,4,.250,.250,0,0,,1,4,5,0,0,0,1,3,2,-0.7,Damilola Sule,https://www.sports-reference.com/cbb/players/damilola-sule-1.html,california-san-diego,2023-24
6,6,20,2024-01-27,UC San Diego,,UC Davis,REG (Conf),L 49-62,*,3,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,0,0,0,0.3,Damilola Sule,https://www.sports-reference.com/cbb/players/damilola-sule-1.html,california-san-diego,2023-24
7,7,23,2024-02-08,UC San Diego,,Hawaii,REG (Conf),L 52-64,,24,2,5,.400,0,0,2,5,.400,.400,8,12,.667,5,7,12,0,2,2,0,2,12,15.9,Damilola Sule,https://www.sports-reference.com/cbb/players/damilola-sule-1.html,california-san-diego,2023-24
8,8,24,2024-02-15,UC San Diego,@,UC Santa Barbara,REG (Conf),L 52-60,,2,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,1,0,0,-0.7,Damilola Sule,https://www.sports-reference.com/cbb/players/damilola-sule-1.html,california-san-diego,2023-24
9,9,25,2024-02-17,UC San Diego,@,Cal State Fullerton,REG (Conf),L 46-60,,5,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,Damilola Sule,https://www.sports-reference.com/cbb/players/damilola-sule-1.html,california-san-diego,2023-24
10,10,26,2024-02-22,UC San Diego,,UC Riverside,REG (Conf),L 48-63,,4,0,0,,0,0,0,0,,,0,0,,0,2,2,0,0,0,1,1,0,-0.8,Damilola Sule,https://www.sports-reference.com/cbb/players/damilola-sule-1.html,california-san-diego,2023-24
11,11,27,2024-02-24,UC San Diego,@,UC Irvine,REG (Conf),W 69-65 (OT),,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,Damilola Sule,https://www.sports-reference.com/cbb/players/damilola-sule-1.html,california-san-diego,2023-24
12,12,28,2024-02-29,UC San Diego,,Cal State Bakersfield,REG (Conf),W 50-43,,5,0,1,.000,0,0,0,1,.000,.000,0,0,,1,5,6,0,0,0,2,1,0,-0.9,Damilola Sule,https://www.sports-reference.com/cbb/players/damilola-sule-1.html,california-san-diego,2023-24
13,13,29,2024-03-02,UC San Diego,,Cal State Northridge,REG (Conf),L 64-66 (OT),,3,1,3,.333,0,0,1,3,.333,.333,0,0,,1,1,2,0,0,1,0,0,2,2.0,Damilola Sule,https://www.sports-reference.com/cbb/players/damilola-sule-1.html,california-san-diego,2023-24
14,14,30,2024-03-07,UC San Diego,@,UC Davis,REG (Conf),L 56-64,,15,4,11,.364,0,0,4,11,.364,.364,2,5,.400,8,2,10,0,0,1,1,1,10,8.2,Damilola Sule,https://www.sports-reference.com/cbb/players/damilola-sule-1.html,california-san-diego,2023-24
15,15,31,2024-03-09,UC San Diego,@,Cal Poly,REG (Conf),L 52-59,,7,2,3,.667,0,0,2,3,.667,.667,0,0,,0,1,1,1,0,0,1,4,4,1.1,Damilola Sule,https://www.sports-reference.com/cbb/players/damilola-sule-1.html,california-san-diego,2023-24
