ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,49,1,2023-11-07,Milwaukee,@,Wisconsin,REG (Non-Conf),L 51-62,*,28,0,2,.000,0,0,0,2,.000,.000,2,2,1.000,1,8,9,0,3,0,4,4,2,1.1,Grace Crowley,https://www.sports-reference.com/cbb/players/grace-crowley-1.html,milwaukee,2023-24
2,50,2,2023-11-12,Milwaukee,,Illinois–Chicago,REG (Non-Conf),L 70-73,*,8,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,1,0,0,0,0.7,Grace Crowley,https://www.sports-reference.com/cbb/players/grace-crowley-1.html,milwaukee,2023-24
3,51,8,2023-11-30,Milwaukee,,Green Bay,REG (Conf),L 53-76,,8,1,2,.500,0,0,1,2,.500,.500,1,2,.500,0,2,2,0,0,0,0,0,3,2.2,Grace Crowley,https://www.sports-reference.com/cbb/players/grace-crowley-1.html,milwaukee,2023-24
4,52,9,2023-12-03,Milwaukee,@,IUPUI,REG (Conf),W 70-59,,18,2,2,1.000,0,0,2,2,1.000,1.000,4,4,1.000,1,2,3,1,0,0,2,0,8,7.4,Grace Crowley,https://www.sports-reference.com/cbb/players/grace-crowley-1.html,milwaukee,2023-24
5,53,10,2023-12-07,Milwaukee,,St. Thomas,REG (Non-Conf),L 65-67,,17,1,1,1.000,0,0,1,1,1.000,1.000,2,3,.667,1,3,4,0,2,0,0,2,4,6.1,Grace Crowley,https://www.sports-reference.com/cbb/players/grace-crowley-1.html,milwaukee,2023-24
6,54,11,2023-12-09,Milwaukee,@,Loyola Chicago,REG (Non-Conf),L 47-60,,19,2,2,1.000,0,0,2,2,1.000,1.000,0,0,,0,3,3,2,0,0,2,1,4,3.3,Grace Crowley,https://www.sports-reference.com/cbb/players/grace-crowley-1.html,milwaukee,2023-24
7,55,12,2023-12-15,Milwaukee,@,Eastern Illinois,REG (Non-Conf),W 59-52,,16,2,2,1.000,0,0,2,2,1.000,1.000,0,0,,1,3,4,1,0,0,3,0,4,2.7,Grace Crowley,https://www.sports-reference.com/cbb/players/grace-crowley-1.html,milwaukee,2023-24
8,56,13,2023-12-20,Milwaukee,,Viterbo University,REG (Non-Conf),W 100-37,,19,5,6,.833,0,0,5,6,.833,.833,1,1,1.000,1,5,6,1,4,2,1,0,11,16.1,Grace Crowley,https://www.sports-reference.com/cbb/players/grace-crowley-1.html,milwaukee,2023-24
9,57,14,2023-12-30,Milwaukee,,Purdue Fort Wayne,REG (Conf),L 55-65,,17,1,1,1.000,0,0,1,1,1.000,1.000,1,1,1.000,0,2,2,3,0,0,2,1,3,3.0,Grace Crowley,https://www.sports-reference.com/cbb/players/grace-crowley-1.html,milwaukee,2023-24
10,58,15,2024-01-01,Milwaukee,,Cleveland State,REG (Conf),L 59-64,,20,1,2,.500,0,0,1,2,.500,.500,2,2,1.000,3,2,5,3,1,0,2,4,4,5.2,Grace Crowley,https://www.sports-reference.com/cbb/players/grace-crowley-1.html,milwaukee,2023-24
11,59,16,2024-01-05,Milwaukee,@,Wright State,REG (Conf),L 70-77,,21,2,5,.400,0,0,2,5,.400,.400,0,0,,3,4,7,2,0,0,1,1,4,4.6,Grace Crowley,https://www.sports-reference.com/cbb/players/grace-crowley-1.html,milwaukee,2023-24
12,60,17,2024-01-07,Milwaukee,@,Northern Kentucky,REG (Conf),W 75-67,,21,2,3,.667,0,0,2,3,.667,.667,2,2,1.000,1,2,3,2,1,0,3,0,6,5.4,Grace Crowley,https://www.sports-reference.com/cbb/players/grace-crowley-1.html,milwaukee,2023-24
13,61,18,2024-01-11,Milwaukee,,Robert Morris,REG (Conf),W 73-58,,24,4,5,.800,0,0,4,5,.800,.800,0,0,,0,6,6,2,0,0,3,1,8,5.9,Grace Crowley,https://www.sports-reference.com/cbb/players/grace-crowley-1.html,milwaukee,2023-24
14,62,19,2024-01-13,Milwaukee,,Youngstown State,REG (Conf),W 66-58,*,33,4,7,.571,0,0,4,7,.571,.571,1,2,.500,2,7,9,2,0,0,4,1,9,5.8,Grace Crowley,https://www.sports-reference.com/cbb/players/grace-crowley-1.html,milwaukee,2023-24
15,63,20,2024-01-18,Milwaukee,@,Oakland,REG (Conf),W 67-51,,14,1,1,1.000,0,0,1,1,1.000,1.000,2,2,1.000,0,2,2,0,0,0,0,1,4,3.9,Grace Crowley,https://www.sports-reference.com/cbb/players/grace-crowley-1.html,milwaukee,2023-24
16,64,21,2024-01-20,Milwaukee,@,Detroit Mercy,REG (Conf),L 52-54,,14,0,2,.000,0,0,0,2,.000,.000,0,0,,1,0,1,0,0,0,3,1,0,-4.1,Grace Crowley,https://www.sports-reference.com/cbb/players/grace-crowley-1.html,milwaukee,2023-24
17,65,22,2024-01-26,Milwaukee,,Wright State,REG (Conf),W 93-87 (OT),,25,7,11,.636,0,0,7,11,.636,.636,1,2,.500,2,8,10,1,2,1,2,1,15,14.5,Grace Crowley,https://www.sports-reference.com/cbb/players/grace-crowley-1.html,milwaukee,2023-24
18,66,23,2024-01-31,Milwaukee,@,Robert Morris,REG (Conf),W 61-43,,15,2,2,1.000,0,0,2,2,1.000,1.000,3,4,.750,2,2,4,1,0,0,1,3,7,6.5,Grace Crowley,https://www.sports-reference.com/cbb/players/grace-crowley-1.html,milwaukee,2023-24
19,67,24,2024-02-03,Milwaukee,@,Youngstown State,REG (Conf),L 66-73,,26,10,10,1.000,0,0,10,10,1.000,1.000,1,1,1.000,2,2,4,0,1,0,3,3,21,16.8,Grace Crowley,https://www.sports-reference.com/cbb/players/grace-crowley-1.html,milwaukee,2023-24
20,68,25,2024-02-08,Milwaukee,,IUPUI,REG (Conf),W 73-54,,22,4,6,.667,0,0,4,6,.667,.667,5,6,.833,0,4,4,1,1,1,2,3,13,10.4,Grace Crowley,https://www.sports-reference.com/cbb/players/grace-crowley-1.html,milwaukee,2023-24
21,69,26,2024-02-10,Milwaukee,,Northern Kentucky,REG (Conf),L 66-67,,30,6,10,.600,0,0,6,10,.600,.600,0,0,,2,7,9,5,1,1,2,2,12,13.3,Grace Crowley,https://www.sports-reference.com/cbb/players/grace-crowley-1.html,milwaukee,2023-24
22,70,27,2024-02-15,Milwaukee,@,Purdue Fort Wayne,REG (Conf),L 55-75,,18,1,2,.500,0,0,1,2,.500,.500,2,2,1.000,2,2,4,0,1,0,2,3,4,2.8,Grace Crowley,https://www.sports-reference.com/cbb/players/grace-crowley-1.html,milwaukee,2023-24
