ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2021-11-09,LIU,@,Penn State,REG (Non-Conf),L 66-85,,22,3,4,.750,0,0,3,4,.750,.750,0,1,.000,0,3,3,2,0,3,0,0,6,8.4,Tayra Eke,https://www.sports-reference.com/cbb/players/tayra-eke-1.html,long-island-university,2021-22
2,2,2,2021-11-17,LIU,@,Pittsburgh,REG (Non-Conf),L 41-92,,19,0,0,,0,0,0,0,,,0,0,,0,4,4,0,0,1,1,1,0,0.5,Tayra Eke,https://www.sports-reference.com/cbb/players/tayra-eke-1.html,long-island-university,2021-22
3,3,3,2021-11-18,LIU,@,NJIT,REG (Non-Conf),L 53-59 (OT),,14,2,2,1.000,0,0,2,2,1.000,1.000,0,0,,0,2,2,2,0,2,2,1,4,4.4,Tayra Eke,https://www.sports-reference.com/cbb/players/tayra-eke-1.html,long-island-university,2021-22
4,4,4,2021-11-24,LIU,,Manhattan,REG (Non-Conf),L 52-61,,4,0,1,.000,0,0,0,1,.000,.000,0,0,,0,1,1,0,0,0,2,0,0,-2.4,Tayra Eke,https://www.sports-reference.com/cbb/players/tayra-eke-1.html,long-island-university,2021-22
5,5,5,2021-11-26,LIU,@,Youngstown State,REG (Non-Conf),L 55-70,,13,0,3,.000,0,0,0,3,.000,.000,0,0,,0,0,0,1,0,1,2,3,0,-3.9,Tayra Eke,https://www.sports-reference.com/cbb/players/tayra-eke-1.html,long-island-university,2021-22
6,6,6,2021-11-28,LIU,@,Cleveland State,REG (Non-Conf),L 65-87,,17,4,5,.800,0,0,4,5,.800,.800,0,0,,2,5,7,1,0,5,2,5,8,9.2,Tayra Eke,https://www.sports-reference.com/cbb/players/tayra-eke-1.html,long-island-university,2021-22
7,7,7,2021-12-01,LIU,,Army,REG (Non-Conf),L 71-74,,20,4,7,.571,0,0,4,7,.571,.571,0,2,.000,0,3,3,3,0,6,1,2,8,9.3,Tayra Eke,https://www.sports-reference.com/cbb/players/tayra-eke-1.html,long-island-university,2021-22
8,8,8,2021-12-03,LIU,@,Vermont,REG (Non-Conf),L 51-52,,16,2,4,.500,0,0,2,4,.500,.500,0,0,,2,2,4,0,0,1,1,0,4,3.7,Tayra Eke,https://www.sports-reference.com/cbb/players/tayra-eke-1.html,long-island-university,2021-22
9,9,9,2021-12-08,LIU,,Yale,REG (Non-Conf),L 37-65,,3,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,0,0,0,0,1,0,0,2,2.4,Tayra Eke,https://www.sports-reference.com/cbb/players/tayra-eke-1.html,long-island-university,2021-22
10,10,10,2021-12-13,LIU,@,Columbia,REG (Non-Conf),L 55-65,,6,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,2,0,0,-2.7,Tayra Eke,https://www.sports-reference.com/cbb/players/tayra-eke-1.html,long-island-university,2021-22
11,11,11,2022-01-06,LIU,@,Mount St. Mary's,REG (Conf),L 54-70,,10,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,1,1,0,2,1,2,0,2,2.7,Tayra Eke,https://www.sports-reference.com/cbb/players/tayra-eke-1.html,long-island-university,2021-22
12,12,12,2022-01-08,LIU,@,Saint Francis (PA),REG (Conf),L 50-66,,5,0,0,,0,0,0,0,,,0,0,,0,0,0,1,0,0,0,0,0,0.7,Tayra Eke,https://www.sports-reference.com/cbb/players/tayra-eke-1.html,long-island-university,2021-22
13,13,13,2022-01-15,LIU,@,Central Connecticut State,REG (Conf),W 62-51,,14,3,3,1.000,0,0,3,3,1.000,1.000,0,0,,1,6,7,1,0,1,2,1,6,6.6,Tayra Eke,https://www.sports-reference.com/cbb/players/tayra-eke-1.html,long-island-university,2021-22
14,14,14,2022-01-17,LIU,,St. Francis Brooklyn,REG (Conf),L 53-59,,19,1,4,.250,0,0,1,4,.250,.250,0,0,,4,5,9,1,0,4,0,0,2,7.4,Tayra Eke,https://www.sports-reference.com/cbb/players/tayra-eke-1.html,long-island-university,2021-22
15,15,15,2022-01-21,LIU,@,Wagner,REG (Conf),W 53-50,,12,0,1,.000,0,0,0,1,.000,.000,1,2,.500,2,2,4,1,1,2,0,0,1,5.0,Tayra Eke,https://www.sports-reference.com/cbb/players/tayra-eke-1.html,long-island-university,2021-22
16,16,16,2022-01-23,LIU,,Fairleigh Dickinson,REG (Conf),L 36-49,,20,2,5,.400,0,0,2,5,.400,.400,1,4,.250,1,4,5,1,0,1,1,2,5,2.6,Tayra Eke,https://www.sports-reference.com/cbb/players/tayra-eke-1.html,long-island-university,2021-22
17,17,17,2022-01-27,LIU,,Central Connecticut State,REG (Conf),W 74-67,,23,2,4,.500,0,0,2,4,.500,.500,1,6,.167,4,3,7,3,1,1,3,0,5,5.5,Tayra Eke,https://www.sports-reference.com/cbb/players/tayra-eke-1.html,long-island-university,2021-22
18,18,18,2022-01-30,LIU,,Bryant,REG (Conf),W 49-39,,16,2,4,.500,0,0,2,4,.500,.500,0,1,.000,0,3,3,0,1,4,3,4,4,1.7,Tayra Eke,https://www.sports-reference.com/cbb/players/tayra-eke-1.html,long-island-university,2021-22
19,19,19,2022-02-03,LIU,@,Sacred Heart,REG (Conf),W 50-46,,22,2,5,.400,0,0,2,5,.400,.400,1,3,.333,1,1,2,1,0,0,0,3,5,2.0,Tayra Eke,https://www.sports-reference.com/cbb/players/tayra-eke-1.html,long-island-university,2021-22
20,20,20,2022-02-05,LIU,,Wagner,REG (Conf),L 57-65,,12,2,2,1.000,0,0,2,2,1.000,1.000,0,0,,0,1,1,0,0,1,4,2,4,-0.4,Tayra Eke,https://www.sports-reference.com/cbb/players/tayra-eke-1.html,long-island-university,2021-22
21,21,21,2022-02-11,LIU,@,St. Francis Brooklyn,REG (Conf),L 73-82,,15,2,7,.286,0,0,2,7,.286,.286,0,0,,1,2,3,0,1,2,1,2,4,1.8,Tayra Eke,https://www.sports-reference.com/cbb/players/tayra-eke-1.html,long-island-university,2021-22
22,22,22,2022-02-17,LIU,,Saint Francis (PA),REG (Conf),W 69-62 (OT),,11,0,2,.000,0,0,0,2,.000,.000,0,0,,4,3,7,1,0,4,1,0,0,4.8,Tayra Eke,https://www.sports-reference.com/cbb/players/tayra-eke-1.html,long-island-university,2021-22
23,23,23,2022-02-19,LIU,,Mount St. Mary's,REG (Conf),W 60-46,,14,3,3,1.000,0,0,3,3,1.000,1.000,0,0,,1,2,3,0,0,0,3,1,6,3.0,Tayra Eke,https://www.sports-reference.com/cbb/players/tayra-eke-1.html,long-island-university,2021-22
24,24,24,2022-02-24,LIU,@,Merrimack,REG (Conf),W 61-59,,8,0,0,,0,0,0,0,,,0,0,,0,0,0,1,1,2,1,2,0,1.3,Tayra Eke,https://www.sports-reference.com/cbb/players/tayra-eke-1.html,long-island-university,2021-22
25,25,25,2022-02-26,LIU,@,Fairleigh Dickinson,REG (Conf),L 50-63,,10,3,4,.750,0,0,3,4,.750,.750,0,0,,1,1,2,0,0,0,0,1,6,5.0,Tayra Eke,https://www.sports-reference.com/cbb/players/tayra-eke-1.html,long-island-university,2021-22
26,26,26,2022-03-03,LIU,@,Bryant,REG (Conf),W 48-47,,11,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,1,1,0,1,0,1,0,2,2.0,Tayra Eke,https://www.sports-reference.com/cbb/players/tayra-eke-1.html,long-island-university,2021-22
27,27,27,2022-03-07,LIU,@,Wagner,CTOURN,L 55-66,,11,0,0,,0,0,0,0,,,0,0,,0,4,4,0,0,2,0,0,0,2.6,Tayra Eke,https://www.sports-reference.com/cbb/players/tayra-eke-1.html,long-island-university,2021-22
