ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2021-11-09,LIU,@,Penn State,REG (Non-Conf),L 66-85,,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,Trinity Copeland,https://www.sports-reference.com/cbb/players/trinity-copeland-1.html,long-island-university,2021-22
2,2,2,2021-11-17,LIU,@,Pittsburgh,REG (Non-Conf),L 41-92,,3,0,1,.000,0,1,.000,0,0,.000,0,0,0,0,0,1,0,0,0,0,0,0.0,Trinity Copeland,https://www.sports-reference.com/cbb/players/trinity-copeland-1.html,long-island-university,2021-22
3,3,6,2021-11-28,LIU,@,Cleveland State,REG (Non-Conf),L 65-87,,3,0,0,,0,0,,0,0,,0,0,0,1,1,0,0,0,1,0,0,-0.7,Trinity Copeland,https://www.sports-reference.com/cbb/players/trinity-copeland-1.html,long-island-university,2021-22
4,4,9,2021-12-08,LIU,,Yale,REG (Non-Conf),L 37-65,,1,0,0,,0,0,,0,0,,0,0,1,0,1,0,0,0,0,0,0,0.7,Trinity Copeland,https://www.sports-reference.com/cbb/players/trinity-copeland-1.html,long-island-university,2021-22
5,5,12,2022-01-08,LIU,@,Saint Francis (PA),REG (Conf),L 50-66,,3,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,Trinity Copeland,https://www.sports-reference.com/cbb/players/trinity-copeland-1.html,long-island-university,2021-22
6,6,23,2022-02-19,LIU,,Mount St. Mary's,REG (Conf),W 60-46,,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,Trinity Copeland,https://www.sports-reference.com/cbb/players/trinity-copeland-1.html,long-island-university,2021-22
7,7,26,2022-03-03,LIU,@,Bryant,REG (Conf),W 48-47,,4,0,0,,0,0,,0,0,,0,0,1,1,2,0,0,0,0,1,0,0.6,Trinity Copeland,https://www.sports-reference.com/cbb/players/trinity-copeland-1.html,long-island-university,2021-22
