ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,73,1,2024-11-04,NJIT,@,Saint Francis (PA),REG (Non-Conf),W 80-60,,8,0,3,.000,0,1,.000,0,2,.000,.000,0,0,0,0,0,0,0,0,2,1,0,-4.5,Reese Vaughan,https://www.sports-reference.com/cbb/players/reese-vaughan-1.html,njit,2024-25
2,74,2,2024-11-08,NJIT,,Hofstra,REG (Non-Conf),L 69-74,,3,0,0,,0,0,,0,0,,,0,0,1,0,1,0,1,0,0,0,0,1.7,Reese Vaughan,https://www.sports-reference.com/cbb/players/reese-vaughan-1.html,njit,2024-25
3,75,3,2024-11-10,NJIT,@,Rutgers,REG (Non-Conf),L 84-94,,5,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,0,0,0,0,0,0,0,0,2,1.0,Reese Vaughan,https://www.sports-reference.com/cbb/players/reese-vaughan-1.html,njit,2024-25
4,76,4,2024-11-13,NJIT,,Sacred Heart,REG (Non-Conf),W 73-52,,3,0,2,.000,0,2,.000,0,0,,.000,0,0,0,1,1,1,1,0,0,0,0,0.6,Reese Vaughan,https://www.sports-reference.com/cbb/players/reese-vaughan-1.html,njit,2024-25
5,77,5,2024-11-17,NJIT,@,Florida Gulf Coast,REG (Non-Conf),L 53-73,,10,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Reese Vaughan,https://www.sports-reference.com/cbb/players/reese-vaughan-1.html,njit,2024-25
6,78,7,2024-11-23,NJIT,@,Merrimack,REG (Non-Conf),L 76-87,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Reese Vaughan,https://www.sports-reference.com/cbb/players/reese-vaughan-1.html,njit,2024-25
7,79,10,2024-12-03,NJIT,,Coppin State,REG (Non-Conf),L 61-63,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Reese Vaughan,https://www.sports-reference.com/cbb/players/reese-vaughan-1.html,njit,2024-25
8,80,11,2024-12-09,NJIT,,Monmouth,REG (Non-Conf),L 54-63,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Reese Vaughan,https://www.sports-reference.com/cbb/players/reese-vaughan-1.html,njit,2024-25
9,81,13,2024-12-30,NJIT,@,LIU,REG (Non-Conf),W 89-60,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Reese Vaughan,https://www.sports-reference.com/cbb/players/reese-vaughan-1.html,njit,2024-25
10,82,15,2025-01-09,NJIT,@,UMBC,REG (Conf),W 83-55,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,1,1,0,0,0,0,0,0,-0.4,Reese Vaughan,https://www.sports-reference.com/cbb/players/reese-vaughan-1.html,njit,2024-25
11,83,18,2025-01-18,NJIT,@,New Hampshire,REG (Conf),L 48-70,,5,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Reese Vaughan,https://www.sports-reference.com/cbb/players/reese-vaughan-1.html,njit,2024-25
12,84,19,2025-01-23,NJIT,,Vermont,REG (Conf),L 38-60,,12,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,1,1,1,0,0,0,1,2,2.3,Reese Vaughan,https://www.sports-reference.com/cbb/players/reese-vaughan-1.html,njit,2024-25
13,85,20,2025-01-25,NJIT,,Albany (NY),REG (Conf),L 59-75,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Reese Vaughan,https://www.sports-reference.com/cbb/players/reese-vaughan-1.html,njit,2024-25
14,86,26,2025-02-15,NJIT,@,Binghamton,REG (Conf),L 55-65,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,0,1,0,0.3,Reese Vaughan,https://www.sports-reference.com/cbb/players/reese-vaughan-1.html,njit,2024-25
15,87,27,2025-02-22,NJIT,,UMBC,REG (Conf),W 83-65,*,6,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,0,0,0,0,1,2,0,3,1.4,Reese Vaughan,https://www.sports-reference.com/cbb/players/reese-vaughan-1.html,njit,2024-25
16,88,28,2025-02-27,NJIT,@,Vermont,REG (Conf),L 43-75,,13,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,0,1,1,1,0,0,2,0,2,0.0,Reese Vaughan,https://www.sports-reference.com/cbb/players/reese-vaughan-1.html,njit,2024-25
17,89,29,2025-03-01,NJIT,@,Albany (NY),REG (Conf),L 52-73,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Reese Vaughan,https://www.sports-reference.com/cbb/players/reese-vaughan-1.html,njit,2024-25
18,90,30,2025-03-06,NJIT,@,Maine,CTOURN,L 51-65,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Reese Vaughan,https://www.sports-reference.com/cbb/players/reese-vaughan-1.html,njit,2024-25
