ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2022-11-11,SIU Edwardsville,@,Saint Louis,REG (Non-Conf),L 38-95,,12,0,5,.000,0,2,.000,0,3,.000,.000,0,0,2,0,2,0,1,0,4,1,0,-5.5,Anna Blank,https://www.sports-reference.com/cbb/players/anna-blank-1.html,southern-illinois-edwardsville,2022-23
2,2,2,2022-11-13,SIU Edwardsville,,Eastern Michigan,REG (Non-Conf),L 62-71,,3,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,1,0,0,-0.7,Anna Blank,https://www.sports-reference.com/cbb/players/anna-blank-1.html,southern-illinois-edwardsville,2022-23
3,3,3,2022-11-17,SIU Edwardsville,@,Purdue,REG (Non-Conf),L 58-100,,4,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,1,1,0,-2.1,Anna Blank,https://www.sports-reference.com/cbb/players/anna-blank-1.html,southern-illinois-edwardsville,2022-23
4,4,4,2022-11-19,SIU Edwardsville,,Memphis,REG (Non-Conf),L 49-94,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,0,1,0,0.3,Anna Blank,https://www.sports-reference.com/cbb/players/anna-blank-1.html,southern-illinois-edwardsville,2022-23
5,5,6,2022-11-29,SIU Edwardsville,@,Iowa State,REG (Non-Conf),L 43-93,,18,2,4,.500,2,3,.667,0,1,.000,.750,0,0,0,0,0,2,0,0,1,2,6,3.6,Anna Blank,https://www.sports-reference.com/cbb/players/anna-blank-1.html,southern-illinois-edwardsville,2022-23
6,6,7,2022-12-06,SIU Edwardsville,@,Louisville,REG (Non-Conf),L 32-105,,24,0,4,.000,0,3,.000,0,1,.000,.000,0,0,0,0,0,1,0,0,3,0,0,-5.1,Anna Blank,https://www.sports-reference.com/cbb/players/anna-blank-1.html,southern-illinois-edwardsville,2022-23
7,7,8,2022-12-11,SIU Edwardsville,@,Western Illinois,REG (Non-Conf),L 77-83,,24,3,4,.750,2,3,.667,1,1,1.000,1.000,0,0,0,2,2,3,1,0,1,1,8,8.7,Anna Blank,https://www.sports-reference.com/cbb/players/anna-blank-1.html,southern-illinois-edwardsville,2022-23
8,8,9,2022-12-17,SIU Edwardsville,@,Northern Illinois,REG (Non-Conf),W 62-60,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,1,0,-1.4,Anna Blank,https://www.sports-reference.com/cbb/players/anna-blank-1.html,southern-illinois-edwardsville,2022-23
9,9,11,2022-12-20,SIU Edwardsville,@,Washington,REG (Non-Conf),L 40-71,,11,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,1,2,0,0,-2.0,Anna Blank,https://www.sports-reference.com/cbb/players/anna-blank-1.html,southern-illinois-edwardsville,2022-23
10,10,12,2022-12-29,SIU Edwardsville,,Tennessee Tech,REG (Conf),L 70-85,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Anna Blank,https://www.sports-reference.com/cbb/players/anna-blank-1.html,southern-illinois-edwardsville,2022-23
11,11,13,2022-12-31,SIU Edwardsville,@,Southeast Missouri State,REG (Conf),W 76-61,,6,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,0,0,0,0,0,3,1,3,-0.7,Anna Blank,https://www.sports-reference.com/cbb/players/anna-blank-1.html,southern-illinois-edwardsville,2022-23
12,12,15,2023-01-07,SIU Edwardsville,@,Southern Indiana,REG (Conf),L 59-79,,9,0,1,.000,0,1,.000,0,0,,.000,0,0,1,0,1,1,0,1,0,1,0,1.0,Anna Blank,https://www.sports-reference.com/cbb/players/anna-blank-1.html,southern-illinois-edwardsville,2022-23
13,13,16,2023-01-12,SIU Edwardsville,@,Eastern Illinois,REG (Conf),L 79-88,,7,1,2,.500,1,2,.500,0,0,,.750,0,0,0,0,0,0,1,0,1,1,3,1.6,Anna Blank,https://www.sports-reference.com/cbb/players/anna-blank-1.html,southern-illinois-edwardsville,2022-23
14,14,17,2023-01-14,SIU Edwardsville,,Lindenwood,REG (Conf),W 74-63,,21,0,4,.000,0,2,.000,0,2,.000,.000,0,0,1,1,2,1,0,2,1,2,0,-1.5,Anna Blank,https://www.sports-reference.com/cbb/players/anna-blank-1.html,southern-illinois-edwardsville,2022-23
