ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,3,2024-11-11,Chattanooga,@,North Carolina Central,REG (Non-Conf),W 75-36,,5,2,4,.500,1,2,.500,1,2,.500,.625,0,0,0,0,0,1,1,0,0,0,5,4.7,Masa Buzic,https://www.sports-reference.com/cbb/players/masa-buzic-1.html,chattanooga,2024-25
2,2,5,2024-11-17,Chattanooga,@,Mississippi State,REG (Non-Conf),L 44-69,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Masa Buzic,https://www.sports-reference.com/cbb/players/masa-buzic-1.html,chattanooga,2024-25
3,3,6,2024-11-20,Chattanooga,,King (TN),REG (Non-Conf),W 75-34,,6,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,0,0,0,2,0,0,-3.4,Masa Buzic,https://www.sports-reference.com/cbb/players/masa-buzic-1.html,chattanooga,2024-25
4,4,10,2024-12-08,Chattanooga,,Kennesaw State,REG (Non-Conf),L 42-64,,2,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,0,0,0,1,0,0,-2.4,Masa Buzic,https://www.sports-reference.com/cbb/players/masa-buzic-1.html,chattanooga,2024-25
5,5,11,2024-12-12,Chattanooga,@,Bellarmine,REG (Non-Conf),L 66-67,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Masa Buzic,https://www.sports-reference.com/cbb/players/masa-buzic-1.html,chattanooga,2024-25
6,6,13,2024-12-21,Chattanooga,,Salem Int'l,REG (Non-Conf),W 93-34,,17,2,4,.500,1,3,.333,1,1,1.000,.625,0,0,0,2,2,0,0,0,0,1,5,3.2,Masa Buzic,https://www.sports-reference.com/cbb/players/masa-buzic-1.html,chattanooga,2024-25
7,7,17,2025-01-18,Chattanooga,,Mercer,REG (Conf),W 60-37,,2,0,0,,0,0,,0,0,,,0,0,1,0,1,0,0,0,0,0,0,0.7,Masa Buzic,https://www.sports-reference.com/cbb/players/masa-buzic-1.html,chattanooga,2024-25
8,8,22,2025-02-08,Chattanooga,,Western Carolina,REG (Conf),W 74-59,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Masa Buzic,https://www.sports-reference.com/cbb/players/masa-buzic-1.html,chattanooga,2024-25
9,9,23,2025-02-13,Chattanooga,@,Mercer,REG (Conf),W 69-39,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Masa Buzic,https://www.sports-reference.com/cbb/players/masa-buzic-1.html,chattanooga,2024-25
10,10,28,2025-03-06,Chattanooga,N,Mercer,CTOURN,W 68-47,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Masa Buzic,https://www.sports-reference.com/cbb/players/masa-buzic-1.html,chattanooga,2024-25
