ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,47,1,2022-11-07,Texas Tech,,Texas A&M–Corpus Christi,REG (Non-Conf),W 69-49,*,15,3,4,.750,0,0,3,4,.750,.750,0,2,.000,0,2,2,0,0,0,2,4,6,0.6,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
2,48,2,2022-11-15,Texas Tech,,Jackson State,WNIT,L 63-69,*,22,3,8,.375,0,0,3,8,.375,.375,1,1,1.000,2,3,5,0,2,0,3,5,7,1.9,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
3,49,3,2022-11-16,Texas Tech,,Colorado,WNIT,W 86-85 (OT),*,24,1,3,.333,0,0,1,3,.333,.333,2,2,1.000,2,3,5,0,0,1,1,5,4,2.3,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
4,50,4,2022-11-20,Texas Tech,@,Louisiana,WNIT,W 64-48,*,12,1,1,1.000,0,0,1,1,1.000,1.000,0,1,.000,0,4,4,0,0,1,3,2,2,-0.6,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
5,51,5,2022-11-25,Texas Tech,N,Middle Tennessee,REG (Non-Conf),W 72-67,*,9,1,3,.333,0,0,1,3,.333,.333,0,0,,0,0,0,0,0,0,1,5,2,-2.7,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
6,52,6,2022-11-26,Texas Tech,N,Mercer,REG (Non-Conf),W 78-66,,9,1,2,.500,0,0,1,2,.500,.500,1,2,.500,0,0,0,1,0,0,1,4,3,-0.3,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
7,53,7,2022-12-01,Texas Tech,,Alabama State,REG (Non-Conf),W 91-56,,10,5,11,.455,0,0,5,11,.455,.455,0,0,,3,1,4,0,0,0,0,1,10,6.3,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
8,54,8,2022-12-04,Texas Tech,,Incarnate Word,REG (Non-Conf),W 66-48,,14,4,5,.800,0,0,4,5,.800,.800,0,1,.000,3,4,7,1,1,0,4,2,8,5.9,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
9,55,9,2022-12-06,Texas Tech,,Sam Houston State,REG (Non-Conf),W 68-55,,11,1,3,.333,0,0,1,3,.333,.333,0,0,,1,2,3,0,0,0,2,1,2,-0.8,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
10,56,10,2022-12-14,Texas Tech,,Oral Roberts,REG (Non-Conf),W 82-68,,12,2,3,.667,0,0,2,3,.667,.667,0,0,,3,2,5,0,0,1,1,0,4,5.1,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
11,57,11,2022-12-19,Texas Tech,,McNeese State,REG (Non-Conf),W 66-47,,12,3,6,.500,0,0,3,6,.500,.500,1,2,.500,0,1,1,1,0,0,1,2,7,2.8,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
12,58,12,2022-12-22,Texas Tech,,UC Riverside,REG (Non-Conf),W 59-38,,7,3,5,.600,0,0,3,5,.600,.600,0,0,,4,2,6,0,0,2,2,2,6,5.7,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
13,59,13,2022-12-27,Texas Tech,,Mississippi Valley State,REG (Non-Conf),W 68-45,*,16,5,8,.625,0,0,5,8,.625,.625,0,1,.000,2,3,5,0,0,0,1,4,10,5.7,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
14,60,14,2022-12-31,Texas Tech,,Iowa State,REG (Conf),L 58-81,*,13,2,3,.667,0,0,2,3,.667,.667,0,0,,1,1,2,0,1,0,2,1,4,2.3,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
15,61,15,2023-01-04,Texas Tech,@,Kansas,REG (Conf),L 59-77,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
16,62,16,2023-01-07,Texas Tech,@,TCU,REG (Conf),W 78-70,,11,2,3,.667,0,0,2,3,.667,.667,1,2,.500,0,1,1,0,0,2,0,3,5,3.8,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
17,63,17,2023-01-11,Texas Tech,,Oklahoma,REG (Conf),L 79-89,,12,2,4,.500,0,0,2,4,.500,.500,0,0,,0,0,0,0,0,0,1,2,4,0.2,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
18,64,18,2023-01-14,Texas Tech,@,Kansas State,REG (Conf),W 85-65,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
19,65,19,2023-01-18,Texas Tech,,Texas,REG (Conf),W 68-64,,8,1,3,.333,0,0,1,3,.333,.333,3,4,.750,1,0,1,0,0,1,1,3,5,2.1,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
20,66,20,2023-01-21,Texas Tech,@,West Virginia,REG (Conf),L 57-67,,11,4,4,1.000,0,0,4,4,1.000,1.000,0,0,,2,4,6,0,0,0,2,4,8,5.8,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
21,67,21,2023-01-28,Texas Tech,,Baylor,REG (Conf),L 59-79,,12,1,3,.333,0,0,1,3,.333,.333,2,2,1.000,4,4,8,0,0,1,2,3,4,3.8,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
22,68,22,2023-02-01,Texas Tech,@,Oklahoma State,REG (Conf),L 74-86,,2,0,0,,0,0,0,0,,,0,0,,1,0,1,0,0,0,1,2,0,-1.1,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
23,69,23,2023-02-05,Texas Tech,,Kansas State,REG (Conf),W 78-68,,1,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
24,70,24,2023-02-08,Texas Tech,@,Texas,REG (Conf),L 71-80,,8,0,1,.000,0,0,0,1,.000,.000,0,0,,1,1,2,0,0,0,0,3,0,-0.9,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
25,71,25,2023-02-11,Texas Tech,,Kansas,REG (Conf),L 67-78,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
26,72,26,2023-02-15,Texas Tech,@,Oklahoma,REG (Conf),L 57-84,,11,2,4,.500,0,0,2,4,.500,.500,3,6,.500,4,3,7,0,0,0,1,1,7,6.1,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
27,73,27,2023-02-18,Texas Tech,,Oklahoma State,REG (Conf),L 80-92 (3OT),*,6,0,3,.000,0,0,0,3,.000,.000,0,0,,2,1,3,0,0,1,2,2,0,-2.5,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
28,74,28,2023-02-22,Texas Tech,,West Virginia,REG (Conf),W 69-68 (2OT),*,4,0,0,,0,0,0,0,,,0,0,,0,2,2,0,0,0,1,3,0,-1.6,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
29,75,30,2023-03-01,Texas Tech,,TCU,REG (Conf),W 66-49,,4,1,2,.500,0,0,1,2,.500,.500,0,0,,0,0,0,0,0,0,2,3,2,-2.2,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
30,76,31,2023-03-04,Texas Tech,@,Iowa State,REG (Conf),L 52-76,,7,0,0,,0,0,0,0,,,0,0,,1,0,1,0,0,1,2,5,0,-2.6,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
31,77,32,2023-03-09,Texas Tech,N,Kansas State,CTOURN,L 69-79,,6,1,2,.500,0,0,1,2,.500,.500,1,1,1.000,2,0,2,0,1,0,1,1,3,3.0,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
32,78,33,2023-03-16,Texas Tech,,UTEP,WNIT,W 67-54,,6,0,1,.000,0,0,0,1,.000,.000,0,0,,0,3,3,0,0,1,0,0,0,0.9,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
33,79,34,2023-03-20,Texas Tech,,SMU,WNIT,W 61-49,,5,1,2,.500,0,0,1,2,.500,.500,1,1,1.000,2,0,2,0,0,0,1,4,3,0.8,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
34,80,35,2023-03-24,Texas Tech,@,Arkansas,WNIT,L 66-71,,12,0,0,,0,0,0,0,,,2,4,.500,0,1,1,0,0,0,1,3,2,-0.7,Ella Tofaeono,https://www.sports-reference.com/cbb/players/ella-tofaeono-1.html,texas-tech,2022-23
