ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,97,1,2021-11-14,Mississippi Valley State,@,Ole Miss,REG (Non-Conf),L 44-94,*,26,3,7,.429,0,0,3,7,.429,.429,0,0,,3,4,7,1,0,0,1,3,6,4.1,Sarah Moore,https://www.sports-reference.com/cbb/players/sarah-moore-1.html,mississippi-valley-state,2021-22
2,98,2,2021-11-19,Mississippi Valley State,@,UAB,REG (Non-Conf),L 62-76,*,21,2,9,.222,0,0,2,9,.222,.222,3,4,.750,4,2,6,0,0,1,2,3,7,2.0,Sarah Moore,https://www.sports-reference.com/cbb/players/sarah-moore-1.html,mississippi-valley-state,2021-22
3,99,3,2021-11-23,Mississippi Valley State,,Murray State,REG (Non-Conf),L 50-74,*,13,2,5,.400,0,0,2,5,.400,.400,0,0,,2,5,7,0,0,0,1,3,4,2.0,Sarah Moore,https://www.sports-reference.com/cbb/players/sarah-moore-1.html,mississippi-valley-state,2021-22
4,100,4,2021-11-26,Mississippi Valley State,,Southeast Missouri State,REG (Non-Conf),L 76-82,*,18,1,7,.143,0,0,1,7,.143,.143,2,4,.500,2,3,5,0,0,0,2,2,4,-1.8,Sarah Moore,https://www.sports-reference.com/cbb/players/sarah-moore-1.html,mississippi-valley-state,2021-22
5,101,5,2021-11-27,Mississippi Valley State,@,Southern Mississippi,REG (Non-Conf),L 53-72,*,29,3,9,.333,0,0,3,9,.333,.333,2,2,1.000,3,7,10,3,1,2,1,2,8,9.8,Sarah Moore,https://www.sports-reference.com/cbb/players/sarah-moore-1.html,mississippi-valley-state,2021-22
6,102,6,2021-12-05,Mississippi Valley State,@,Louisiana Tech,REG (Non-Conf),L 56-69,*,25,0,10,.000,0,0,0,10,.000,.000,1,2,.500,3,10,13,0,1,0,3,4,1,-4.9,Sarah Moore,https://www.sports-reference.com/cbb/players/sarah-moore-1.html,mississippi-valley-state,2021-22
7,103,8,2021-12-14,Mississippi Valley State,@,Arkansas State,REG (Non-Conf),L 47-81,,18,1,3,.333,0,0,1,3,.333,.333,0,2,.000,1,7,8,1,0,1,0,1,2,3.3,Sarah Moore,https://www.sports-reference.com/cbb/players/sarah-moore-1.html,mississippi-valley-state,2021-22
8,104,9,2021-12-20,Mississippi Valley State,@,Louisiana–Monroe,REG (Non-Conf),W 73-72 (OT),,25,6,9,.667,0,0,6,9,.667,.667,1,2,.500,1,5,6,0,0,0,5,2,13,5.1,Sarah Moore,https://www.sports-reference.com/cbb/players/sarah-moore-1.html,mississippi-valley-state,2021-22
9,105,10,2022-01-05,Mississippi Valley State,,Alabama A&M,REG (Conf),L 56-65,,12,0,0,,0,0,0,0,,,0,0,,2,5,7,0,0,0,1,2,0,1.1,Sarah Moore,https://www.sports-reference.com/cbb/players/sarah-moore-1.html,mississippi-valley-state,2021-22
10,106,11,2022-01-08,Mississippi Valley State,@,Prairie View A&M,REG (Conf),L 77-84,,27,0,6,.000,0,0,0,6,.000,.000,3,4,.750,8,6,14,3,0,2,1,1,3,7.9,Sarah Moore,https://www.sports-reference.com/cbb/players/sarah-moore-1.html,mississippi-valley-state,2021-22
