ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,3,2024-11-12,UT Martin,,Louisville,REG (Non-Conf),L 64-86,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,3,0,0,0,2.1,Tia Hymon,https://www.sports-reference.com/cbb/players/tia-hymon-1.html,tennessee-martin,2024-25
2,2,6,2024-11-29,UT Martin,N,UCLA,REG (Non-Conf),L 37-97,,6,0,0,,0,0,0,0,,,0,0,1,0,1,0,0,0,0,2,0,-0.1,Tia Hymon,https://www.sports-reference.com/cbb/players/tia-hymon-1.html,tennessee-martin,2024-25
3,3,11,2024-12-19,UT Martin,@,Morehead State,REG (Conf),W 102-63,,1,0,0,,0,0,0,0,,,0,0,0,3,3,0,0,0,0,0,0,0.9,Tia Hymon,https://www.sports-reference.com/cbb/players/tia-hymon-1.html,tennessee-martin,2024-25
4,4,13,2024-12-29,UT Martin,,Fisk,REG (Non-Conf),W 86-38,,5,2,4,.500,0,0,2,4,.500,.500,0,0,1,1,2,0,2,1,1,0,4,4.7,Tia Hymon,https://www.sports-reference.com/cbb/players/tia-hymon-1.html,tennessee-martin,2024-25
5,5,31,2025-03-01,UT Martin,,Morehead State,REG (Conf),L 77-100,,4,1,1,1.000,0,0,1,1,1.000,1.000,0,0,0,0,0,0,0,0,0,0,2,1.7,Tia Hymon,https://www.sports-reference.com/cbb/players/tia-hymon-1.html,tennessee-martin,2024-25
