ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,3,2023-11-15,New Orleans,@,Mississippi State,REG (Non-Conf),L 26-87,,13,0,1,.000,0,0,0,1,.000,.000,0,0,0,3,3,0,0,0,1,2,0,-1.6,Patricia Sherrill,https://www.sports-reference.com/cbb/players/patricia-sherrill-1.html,new-orleans,2023-24
2,2,4,2023-11-21,New Orleans,,Alcorn State,REG (Non-Conf),W 53-42,,15,2,7,.286,0,0,2,7,.286,.286,0,0,4,2,6,1,0,0,0,0,4,4.0,Patricia Sherrill,https://www.sports-reference.com/cbb/players/patricia-sherrill-1.html,new-orleans,2023-24
3,3,7,2023-12-02,New Orleans,,Louisiana,REG (Non-Conf),L 41-44,,3,0,0,,0,0,0,0,,,0,0,0,1,1,0,0,0,0,1,0,-0.1,Patricia Sherrill,https://www.sports-reference.com/cbb/players/patricia-sherrill-1.html,new-orleans,2023-24
4,4,8,2023-12-06,New Orleans,@,Tulane,REG (Non-Conf),L 63-90,,5,0,0,,0,0,0,0,,,0,0,0,0,0,0,1,0,0,0,0,1.0,Patricia Sherrill,https://www.sports-reference.com/cbb/players/patricia-sherrill-1.html,new-orleans,2023-24
5,5,9,2023-12-11,New Orleans,@,UCF,REG (Non-Conf),L 45-72,,12,2,4,.500,0,0,2,4,.500,.500,0,0,0,0,0,1,0,0,3,1,4,-0.7,Patricia Sherrill,https://www.sports-reference.com/cbb/players/patricia-sherrill-1.html,new-orleans,2023-24
6,6,11,2023-12-20,New Orleans,@,Alcorn State,REG (Non-Conf),W 83-59,,3,0,1,.000,0,0,0,1,.000,.000,0,0,0,2,2,0,0,0,0,2,0,-0.9,Patricia Sherrill,https://www.sports-reference.com/cbb/players/patricia-sherrill-1.html,new-orleans,2023-24
7,7,15,2024-01-13,New Orleans,,Texas A&M–Corpus Christi,REG (Conf),L 54-61,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Patricia Sherrill,https://www.sports-reference.com/cbb/players/patricia-sherrill-1.html,new-orleans,2023-24
8,8,18,2024-01-25,New Orleans,@,Lamar,REG (Conf),L 62-65,,3,0,0,,0,0,0,0,,,0,0,0,1,1,0,0,0,1,3,0,-1.9,Patricia Sherrill,https://www.sports-reference.com/cbb/players/patricia-sherrill-1.html,new-orleans,2023-24
9,9,19,2024-01-27,New Orleans,@,McNeese State,REG (Conf),W 74-59,,4,0,0,,0,0,0,0,,,0,0,0,1,1,0,0,1,0,0,0,1.0,Patricia Sherrill,https://www.sports-reference.com/cbb/players/patricia-sherrill-1.html,new-orleans,2023-24
10,10,20,2024-02-01,New Orleans,,Houston Christian,REG (Conf),W 71-61,,6,0,0,,0,0,0,0,,,0,0,1,1,2,0,0,0,0,1,0,0.6,Patricia Sherrill,https://www.sports-reference.com/cbb/players/patricia-sherrill-1.html,new-orleans,2023-24
11,11,21,2024-02-03,New Orleans,,Incarnate Word,REG (Conf),L 54-64,,9,2,3,.667,0,0,2,3,.667,.667,0,0,1,0,1,1,0,0,1,1,4,2.7,Patricia Sherrill,https://www.sports-reference.com/cbb/players/patricia-sherrill-1.html,new-orleans,2023-24
12,12,22,2024-02-08,New Orleans,@,Northwestern State,REG (Conf),W 80-57,,6,1,2,.500,0,0,1,2,.500,.500,0,0,1,1,2,0,2,0,0,1,2,3.6,Patricia Sherrill,https://www.sports-reference.com/cbb/players/patricia-sherrill-1.html,new-orleans,2023-24
13,13,23,2024-02-10,New Orleans,@,Texas A&M–Commerce,REG (Conf),L 78-84 (OT),,10,0,0,,0,0,0,0,,,0,0,0,2,2,0,0,0,1,2,0,-1.2,Patricia Sherrill,https://www.sports-reference.com/cbb/players/patricia-sherrill-1.html,new-orleans,2023-24
14,14,24,2024-02-15,New Orleans,,Nicholls State,REG (Conf),W 80-78,,2,0,1,.000,0,0,0,1,.000,.000,0,0,1,0,1,0,0,0,1,1,0,-1.4,Patricia Sherrill,https://www.sports-reference.com/cbb/players/patricia-sherrill-1.html,new-orleans,2023-24
15,15,26,2024-02-24,New Orleans,@,Southeastern Louisiana,REG (Conf),L 66-69 (OT),,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Patricia Sherrill,https://www.sports-reference.com/cbb/players/patricia-sherrill-1.html,new-orleans,2023-24
16,16,30,2024-03-11,New Orleans,N,Nicholls State,CTOURN,L 66-73,,3,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Patricia Sherrill,https://www.sports-reference.com/cbb/players/patricia-sherrill-1.html,new-orleans,2023-24
