ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,15,1,2023-11-08,New Orleans,@,Oklahoma State,REG (Non-Conf),L 66-74,,5,1,2,.500,1,2,.500,0,0,,.750,0,0,0,2,2,1,0,0,0,0,3,3.3,Kristen Crenshaw-Gill,https://www.sports-reference.com/cbb/players/kristen-crenshaw-gill-1.html,new-orleans,2023-24
2,16,2,2023-11-10,New Orleans,@,Tulsa,REG (Non-Conf),L 61-86,,7,0,4,.000,0,1,.000,0,3,.000,.000,0,0,0,0,0,1,0,0,0,1,0,-2.5,Kristen Crenshaw-Gill,https://www.sports-reference.com/cbb/players/kristen-crenshaw-gill-1.html,new-orleans,2023-24
3,17,3,2023-11-15,New Orleans,@,Mississippi State,REG (Non-Conf),L 26-87,,10,1,6,.167,1,4,.250,0,2,.000,.250,0,0,0,1,1,0,0,0,0,0,3,-0.5,Kristen Crenshaw-Gill,https://www.sports-reference.com/cbb/players/kristen-crenshaw-gill-1.html,new-orleans,2023-24
4,18,4,2023-11-21,New Orleans,,Alcorn State,REG (Non-Conf),W 53-42,,2,0,2,.000,0,1,.000,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Kristen Crenshaw-Gill,https://www.sports-reference.com/cbb/players/kristen-crenshaw-gill-1.html,new-orleans,2023-24
5,19,9,2023-12-11,New Orleans,@,UCF,REG (Non-Conf),L 45-72,,3,0,2,.000,0,1,.000,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Kristen Crenshaw-Gill,https://www.sports-reference.com/cbb/players/kristen-crenshaw-gill-1.html,new-orleans,2023-24
6,20,11,2023-12-20,New Orleans,@,Alcorn State,REG (Non-Conf),W 83-59,,3,0,0,,0,0,,0,0,,,0,0,0,3,3,1,0,0,0,1,0,1.2,Kristen Crenshaw-Gill,https://www.sports-reference.com/cbb/players/kristen-crenshaw-gill-1.html,new-orleans,2023-24
7,21,19,2024-01-27,New Orleans,@,McNeese State,REG (Conf),W 74-59,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Kristen Crenshaw-Gill,https://www.sports-reference.com/cbb/players/kristen-crenshaw-gill-1.html,new-orleans,2023-24
8,22,26,2024-02-24,New Orleans,@,Southeastern Louisiana,REG (Conf),L 66-69 (OT),,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Kristen Crenshaw-Gill,https://www.sports-reference.com/cbb/players/kristen-crenshaw-gill-1.html,new-orleans,2023-24
9,23,27,2024-02-29,New Orleans,@,Texas A&M–Corpus Christi,REG (Conf),L 54-81,,2,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,0,0,1,0,0,0,0,3,3.4,Kristen Crenshaw-Gill,https://www.sports-reference.com/cbb/players/kristen-crenshaw-gill-1.html,new-orleans,2023-24
10,24,28,2024-03-02,New Orleans,@,Incarnate Word,REG (Conf),L 76-79 (2OT),,1,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,0,0,0,0,0,0,0,3,2.7,Kristen Crenshaw-Gill,https://www.sports-reference.com/cbb/players/kristen-crenshaw-gill-1.html,new-orleans,2023-24
11,25,30,2024-03-11,New Orleans,N,Nicholls State,CTOURN,L 66-73,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Kristen Crenshaw-Gill,https://www.sports-reference.com/cbb/players/kristen-crenshaw-gill-1.html,new-orleans,2023-24
