ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,21,2025-01-26,Auburn,,Florida,REG (Conf),W 74-51,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Julia Geis,https://www.sports-reference.com/cbb/players/julia-geis-1.html,auburn,2024-25
2,2,23,2025-02-06,Auburn,,Texas A&M,REG (Conf),W 65-52,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Julia Geis,https://www.sports-reference.com/cbb/players/julia-geis-1.html,auburn,2024-25
3,3,25,2025-02-13,Auburn,@,Tennessee,REG (Conf),L 61-99,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Julia Geis,https://www.sports-reference.com/cbb/players/julia-geis-1.html,auburn,2024-25
