ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,13,1,2021-11-09,Marquette,,Alcorn State,REG (Non-Conf),W 96-35,,12,3,3,1.000,0,0,3,3,1.000,1.000,3,4,.750,1,2,3,0,0,0,0,0,9,9.0,Julianna Okosun,https://www.sports-reference.com/cbb/players/julianna-okosun-1.html,marquette,2021-22
2,14,2,2021-11-12,Marquette,,NJIT,REG (Non-Conf),W 90-58,,5,0,0,,0,0,0,0,,,2,2,1.000,0,0,0,2,0,1,0,1,2,3.7,Julianna Okosun,https://www.sports-reference.com/cbb/players/julianna-okosun-1.html,marquette,2021-22
3,15,3,2021-11-15,Marquette,,Southern,REG (Non-Conf),W 65-40,,2,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,1,0,1,0,0,0,0,0,2,2.4,Julianna Okosun,https://www.sports-reference.com/cbb/players/julianna-okosun-1.html,marquette,2021-22
4,16,4,2021-11-19,Marquette,@,Colorado,REG (Non-Conf),L 53-69,,7,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,1,1,2,0,1,0,2,2,2,0.9,Julianna Okosun,https://www.sports-reference.com/cbb/players/julianna-okosun-1.html,marquette,2021-22
5,17,5,2021-11-26,Marquette,@,Middle Tennessee,REG (Non-Conf),W 59-55 (OT),,8,1,3,.333,0,0,1,3,.333,.333,0,0,,2,1,3,0,0,0,0,1,2,1.6,Julianna Okosun,https://www.sports-reference.com/cbb/players/julianna-okosun-1.html,marquette,2021-22
6,18,6,2021-11-27,Marquette,,Georgia,REG (Non-Conf),L 45-70,,9,0,1,.000,0,0,0,1,.000,.000,0,2,.000,2,2,4,0,0,0,4,2,0,-4.3,Julianna Okosun,https://www.sports-reference.com/cbb/players/julianna-okosun-1.html,marquette,2021-22
7,19,7,2021-12-03,Marquette,,Xavier,REG (Conf),W 76-48,,6,0,0,,0,0,0,0,,,2,2,1.000,1,1,2,0,0,0,2,0,2,1.0,Julianna Okosun,https://www.sports-reference.com/cbb/players/julianna-okosun-1.html,marquette,2021-22
8,20,8,2021-12-05,Marquette,,Butler,REG (Conf),W 59-45,,3,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,1,0,1,0,0,0,0,1,2,2.0,Julianna Okosun,https://www.sports-reference.com/cbb/players/julianna-okosun-1.html,marquette,2021-22
9,21,10,2021-12-11,Marquette,,North Dakota,REG (Non-Conf),W 89-65,,9,2,4,.500,0,0,2,4,.500,.500,0,0,,4,1,5,0,0,1,0,0,4,5.8,Julianna Okosun,https://www.sports-reference.com/cbb/players/julianna-okosun-1.html,marquette,2021-22
10,22,15,2022-01-14,Marquette,,Georgetown,REG (Conf),W 68-32,,8,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,1,3,4,2,1,0,1,1,2,4.3,Julianna Okosun,https://www.sports-reference.com/cbb/players/julianna-okosun-1.html,marquette,2021-22
11,23,17,2022-01-21,Marquette,@,Xavier,REG (Conf),W 65-46,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Julianna Okosun,https://www.sports-reference.com/cbb/players/julianna-okosun-1.html,marquette,2021-22
12,24,18,2022-01-23,Marquette,@,Butler,REG (Conf),W 78-48,,3,0,0,,0,0,0,0,,,2,2,1.000,0,1,1,0,0,0,1,0,2,1.3,Julianna Okosun,https://www.sports-reference.com/cbb/players/julianna-okosun-1.html,marquette,2021-22
13,25,19,2022-01-26,Marquette,,Seton Hall,REG (Conf),W 62-43,,0,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Julianna Okosun,https://www.sports-reference.com/cbb/players/julianna-okosun-1.html,marquette,2021-22
14,26,27,2022-02-23,Marquette,@,Connecticut,REG (Conf),L 38-69,,10,0,0,,0,0,0,0,,,0,0,,0,1,1,0,1,0,5,2,0,-4.5,Julianna Okosun,https://www.sports-reference.com/cbb/players/julianna-okosun-1.html,marquette,2021-22
15,27,28,2022-02-25,Marquette,@,Providence,REG (Conf),W 57-51,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,Julianna Okosun,https://www.sports-reference.com/cbb/players/julianna-okosun-1.html,marquette,2021-22
16,28,30,2022-03-05,Marquette,@,DePaul,CTOURN,W 105-85,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,Julianna Okosun,https://www.sports-reference.com/cbb/players/julianna-okosun-1.html,marquette,2021-22
17,29,31,2022-03-06,Marquette,@,Connecticut,CTOURN,L 51-71,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Julianna Okosun,https://www.sports-reference.com/cbb/players/julianna-okosun-1.html,marquette,2021-22
18,30,32,2022-03-16,Marquette,,Ball State,WNIT,W 93-70,,4,1,3,.333,0,0,1,3,.333,.333,1,1,1.000,2,1,3,0,0,1,0,2,3,2.9,Julianna Okosun,https://www.sports-reference.com/cbb/players/julianna-okosun-1.html,marquette,2021-22
19,31,34,2022-03-24,Marquette,,Toledo,WNIT,L 82-92,,1,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Julianna Okosun,https://www.sports-reference.com/cbb/players/julianna-okosun-1.html,marquette,2021-22
