ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,3,2022-11-16,Belmont,@,Middle Tennessee,REG (Non-Conf),L 62-80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Caroline Bachus,https://www.sports-reference.com/cbb/players/caroline-bachus-1.html,belmont,2022-23
2,2,9,2022-12-06,Belmont,@,Lipscomb,REG (Non-Conf),W 77-68,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Caroline Bachus,https://www.sports-reference.com/cbb/players/caroline-bachus-1.html,belmont,2022-23
