ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,50,1,2022-11-07,South Alabama,,Spring Hill,REG (Non-Conf),W 89-45,,16,2,6,.333,1,4,.250,1,2,.500,.417,2,2,1.000,0,1,1,0,2,1,1,0,7,5.6,Tristen Washington,https://www.sports-reference.com/cbb/players/tristen-washington-1.html,south-alabama,2022-23
2,51,2,2022-11-10,South Alabama,@,Auburn,REG (Non-Conf),L 62-71,,13,1,6,.167,0,3,.000,1,3,.333,.167,2,2,1.000,0,1,1,0,0,0,0,2,4,-0.3,Tristen Washington,https://www.sports-reference.com/cbb/players/tristen-washington-1.html,south-alabama,2022-23
3,52,3,2022-11-14,South Alabama,@,New Orleans,REG (Non-Conf),L 63-71,*,9,0,2,.000,0,2,.000,0,0,,.000,0,0,,0,0,0,0,1,0,3,1,0,-3.8,Tristen Washington,https://www.sports-reference.com/cbb/players/tristen-washington-1.html,south-alabama,2022-23
4,53,4,2022-11-17,South Alabama,,Tulane,REG (Non-Conf),L 46-79,,15,0,3,.000,0,3,.000,0,0,,.000,2,2,1.000,0,1,1,0,2,0,1,1,2,0.8,Tristen Washington,https://www.sports-reference.com/cbb/players/tristen-washington-1.html,south-alabama,2022-23
5,54,5,2022-11-22,South Alabama,,Southeastern Louisiana,REG (Non-Conf),L 40-64,,13,0,2,.000,0,2,.000,0,0,,.000,0,0,,0,1,1,0,0,0,1,1,0,-2.5,Tristen Washington,https://www.sports-reference.com/cbb/players/tristen-washington-1.html,south-alabama,2022-23
6,55,6,2022-11-27,South Alabama,,Florida A&M,REG (Non-Conf),W 62-52,,31,6,9,.667,4,4,1.000,2,5,.400,.889,2,4,.500,0,1,1,1,0,0,1,1,18,12.9,Tristen Washington,https://www.sports-reference.com/cbb/players/tristen-washington-1.html,south-alabama,2022-23
7,56,7,2022-12-04,South Alabama,@,Mercer,REG (Non-Conf),L 46-64,*,26,1,7,.143,0,4,.000,1,3,.333,.143,1,1,1.000,1,0,1,0,0,0,2,2,3,-3.6,Tristen Washington,https://www.sports-reference.com/cbb/players/tristen-washington-1.html,south-alabama,2022-23
8,57,8,2022-12-12,South Alabama,@,Louisiana Tech,REG (Non-Conf),L 50-73,*,17,2,6,.333,1,5,.200,1,1,1.000,.417,2,4,.500,0,0,0,1,0,0,2,1,7,1.1,Tristen Washington,https://www.sports-reference.com/cbb/players/tristen-washington-1.html,south-alabama,2022-23
9,58,9,2022-12-14,South Alabama,@,Nicholls State,REG (Non-Conf),W 74-73,*,20,1,4,.250,0,3,.000,1,1,1.000,.250,0,0,,0,1,1,3,0,0,2,3,2,-1.2,Tristen Washington,https://www.sports-reference.com/cbb/players/tristen-washington-1.html,south-alabama,2022-23
10,59,10,2022-12-17,South Alabama,,Alabama State,REG (Non-Conf),L 56-58,*,33,4,8,.500,4,7,.571,0,1,.000,.750,0,0,,0,2,2,1,0,0,1,4,12,6.7,Tristen Washington,https://www.sports-reference.com/cbb/players/tristen-washington-1.html,south-alabama,2022-23
11,60,11,2022-12-20,South Alabama,,Mississippi Valley State,REG (Non-Conf),W 68-60,*,33,6,8,.750,5,7,.714,1,1,1.000,1.063,3,5,.600,1,1,2,1,0,0,1,0,20,16.7,Tristen Washington,https://www.sports-reference.com/cbb/players/tristen-washington-1.html,south-alabama,2022-23
12,61,12,2022-12-29,South Alabama,,Marshall,REG (Conf),L 61-63 (OT),*,34,4,11,.364,3,8,.375,1,3,.333,.500,0,2,.000,0,1,1,4,1,0,3,1,11,4.8,Tristen Washington,https://www.sports-reference.com/cbb/players/tristen-washington-1.html,south-alabama,2022-23
13,62,13,2022-12-31,South Alabama,,Southern Mississippi,REG (Conf),L 37-58,*,28,0,5,.000,0,3,.000,0,2,.000,.000,0,0,,0,0,0,0,1,0,3,0,0,-5.5,Tristen Washington,https://www.sports-reference.com/cbb/players/tristen-washington-1.html,south-alabama,2022-23
14,63,14,2023-01-05,South Alabama,@,Georgia State,REG (Conf),L 57-66 (OT),*,39,1,11,.091,1,10,.100,0,1,.000,.136,0,0,,1,2,3,2,1,0,0,3,3,-1.8,Tristen Washington,https://www.sports-reference.com/cbb/players/tristen-washington-1.html,south-alabama,2022-23
15,64,15,2023-01-07,South Alabama,@,Old Dominion,REG (Conf),L 43-83,*,35,3,8,.375,1,6,.167,2,2,1.000,.438,1,2,.500,1,3,4,3,0,0,2,0,8,4.9,Tristen Washington,https://www.sports-reference.com/cbb/players/tristen-washington-1.html,south-alabama,2022-23
