ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,5,14,2023-12-30,Georgia,,Wofford,REG (Non-Conf),W 76-57,,7,2,8,.250,2,8,.250,0,0,,.375,0,0,0,0,0,1,1,0,0,0,6,2.9,Savannah Henderson,https://www.sports-reference.com/cbb/players/savannah-henderson-1.html,georgia,2023-24
2,6,15,2024-01-04,Georgia,,Texas A&M,REG (Conf),W 54-50,,10,0,2,.000,0,1,.000,0,1,.000,.000,0,0,0,0,0,0,1,0,0,0,0,-0.4,Savannah Henderson,https://www.sports-reference.com/cbb/players/savannah-henderson-1.html,georgia,2023-24
3,7,16,2024-01-07,Georgia,@,Arkansas,REG (Conf),L 43-83,,7,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,1,0,-1.1,Savannah Henderson,https://www.sports-reference.com/cbb/players/savannah-henderson-1.html,georgia,2023-24
4,8,18,2024-01-14,Georgia,@,Florida,REG (Conf),L 69-78,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Savannah Henderson,https://www.sports-reference.com/cbb/players/savannah-henderson-1.html,georgia,2023-24
5,9,19,2024-01-18,Georgia,@,Missouri,REG (Conf),L 57-69,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0.7,Savannah Henderson,https://www.sports-reference.com/cbb/players/savannah-henderson-1.html,georgia,2023-24
6,10,20,2024-01-21,Georgia,,Ole Miss,REG (Conf),L 59-69,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Savannah Henderson,https://www.sports-reference.com/cbb/players/savannah-henderson-1.html,georgia,2023-24
7,11,21,2024-01-29,Georgia,@,Auburn,REG (Conf),L 49-67,,4,0,2,.000,0,1,.000,0,1,.000,.000,0,0,0,1,1,0,0,0,0,0,0,-1.1,Savannah Henderson,https://www.sports-reference.com/cbb/players/savannah-henderson-1.html,georgia,2023-24
8,12,22,2024-02-01,Georgia,,Tennessee,REG (Conf),L 73-95,,10,1,3,.333,1,3,.333,0,0,,.500,0,0,0,3,3,0,0,0,1,2,3,0.4,Savannah Henderson,https://www.sports-reference.com/cbb/players/savannah-henderson-1.html,georgia,2023-24
9,13,25,2024-02-11,Georgia,,Vanderbilt,REG (Conf),L 55-61,,12,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,1,0,-1.8,Savannah Henderson,https://www.sports-reference.com/cbb/players/savannah-henderson-1.html,georgia,2023-24
10,14,26,2024-02-18,Georgia,@,South Carolina,REG (Conf),L 56-70,,20,3,4,.750,3,4,.750,0,0,,1.125,0,0,0,1,1,1,2,0,2,1,9,8.0,Savannah Henderson,https://www.sports-reference.com/cbb/players/savannah-henderson-1.html,georgia,2023-24
11,15,27,2024-02-22,Georgia,@,Ole Miss,REG (Conf),L 51-73,,20,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,1,1,0,0,1,2,2,3,0.9,Savannah Henderson,https://www.sports-reference.com/cbb/players/savannah-henderson-1.html,georgia,2023-24
12,16,28,2024-02-25,Georgia,,Florida,REG (Conf),W 76-60,,18,2,5,.400,2,4,.500,0,1,.000,.600,0,0,1,0,1,0,0,0,0,1,6,3.6,Savannah Henderson,https://www.sports-reference.com/cbb/players/savannah-henderson-1.html,georgia,2023-24
13,17,29,2024-02-29,Georgia,,Louisiana State,REG (Conf),L 54-80,,17,1,3,.333,1,3,.333,0,0,,.500,0,0,1,2,3,0,0,0,0,1,3,2.2,Savannah Henderson,https://www.sports-reference.com/cbb/players/savannah-henderson-1.html,georgia,2023-24
14,18,30,2024-03-03,Georgia,@,Vanderbilt,REG (Conf),L 55-72,,27,1,5,.200,1,5,.200,0,0,,.300,0,0,0,1,1,1,0,0,3,1,3,-2.5,Savannah Henderson,https://www.sports-reference.com/cbb/players/savannah-henderson-1.html,georgia,2023-24
15,19,31,2024-03-06,Georgia,N,Kentucky,REG (Non-Conf),L 50-64,,20,0,4,.000,0,4,.000,0,0,,.000,0,0,0,2,2,2,1,0,0,1,0,-0.2,Savannah Henderson,https://www.sports-reference.com/cbb/players/savannah-henderson-1.html,georgia,2023-24
