ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2023-11-06,Oral Roberts,@,TCU,REG (Non-Conf),L 56-76,,6,0,2,.000,0,2,.000,0,0,.000,0,0,0,2,2,0,0,0,0,0,0,-0.8,Annyka Hellendrung,https://www.sports-reference.com/cbb/players/annyka-hellendrung-1.html,oral-roberts,2023-24
2,2,2,2023-11-09,Oral Roberts,,Friends (KS),REG (Non-Conf),W 100-47,,13,4,8,.500,4,8,.500,0,0,.750,0,0,0,1,1,1,2,1,0,0,12,11.7,Annyka Hellendrung,https://www.sports-reference.com/cbb/players/annyka-hellendrung-1.html,oral-roberts,2023-24
3,3,3,2023-11-12,Oral Roberts,@,Oklahoma,REG (Non-Conf),L 74-103,,3,0,1,.000,0,1,.000,0,0,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Annyka Hellendrung,https://www.sports-reference.com/cbb/players/annyka-hellendrung-1.html,oral-roberts,2023-24
4,4,4,2023-11-14,Oral Roberts,,Mid-Am Christian,REG (Non-Conf),W 94-72,,6,1,3,.333,1,3,.333,0,0,.500,0,0,0,1,1,1,0,0,1,0,3,1.3,Annyka Hellendrung,https://www.sports-reference.com/cbb/players/annyka-hellendrung-1.html,oral-roberts,2023-24
5,5,7,2023-11-29,Oral Roberts,@,Texas,REG (Non-Conf),L 74-112,,5,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,Annyka Hellendrung,https://www.sports-reference.com/cbb/players/annyka-hellendrung-1.html,oral-roberts,2023-24
6,6,8,2023-12-11,Oral Roberts,,Oklahoma Wesleyan,REG (Non-Conf),W 112-48,,14,1,3,.333,1,3,.333,0,0,.500,0,0,0,3,3,0,1,0,0,0,3,3.2,Annyka Hellendrung,https://www.sports-reference.com/cbb/players/annyka-hellendrung-1.html,oral-roberts,2023-24
7,7,10,2023-12-18,Oral Roberts,@,Kansas State,REG (Non-Conf),L 59-102,,4,0,1,.000,0,1,.000,0,0,.000,0,0,1,0,1,0,0,0,0,0,0,0.0,Annyka Hellendrung,https://www.sports-reference.com/cbb/players/annyka-hellendrung-1.html,oral-roberts,2023-24
8,8,13,2023-12-31,Oral Roberts,,Denver,REG (Conf),W 95-64,,3,1,2,.500,1,2,.500,0,0,.750,0,0,0,0,0,0,0,0,0,1,3,1.6,Annyka Hellendrung,https://www.sports-reference.com/cbb/players/annyka-hellendrung-1.html,oral-roberts,2023-24
