ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,29,1,2022-11-07,UT Arlington,,Texas Southern,REG (Non-Conf),W 102-53,*,21,7,10,.700,0,0,7,10,.700,.700,2,2,1.000,0,1,1,2,2,0,1,1,16,14.1,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
2,30,2,2022-11-12,UT Arlington,,Texas A&M–Commerce,REG (Non-Conf),W 75-72,,8,0,2,.000,0,0,0,2,.000,.000,0,0,,1,1,2,1,1,0,4,2,0,-3.5,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
3,31,3,2022-11-16,UT Arlington,@,Kansas,REG (Non-Conf),L 74-79,*,26,6,11,.545,0,0,6,11,.545,.545,3,4,.750,1,5,6,2,3,0,2,4,15,12.3,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
4,32,4,2022-11-20,UT Arlington,N,Oklahoma,REG (Non-Conf),L 80-89,*,31,6,21,.286,0,0,6,21,.286,.286,4,6,.667,3,3,6,3,1,0,9,4,16,-1.6,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
5,33,5,2022-11-25,UT Arlington,N,Cincinnati,REG (Non-Conf),L 58-72,*,35,6,18,.333,0,0,6,18,.333,.333,6,8,.750,0,10,10,1,5,0,2,4,18,12.1,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
6,34,6,2022-11-26,UT Arlington,N,Toledo,REG (Non-Conf),L 70-80,*,35,11,18,.611,0,0,11,18,.611,.611,7,9,.778,0,2,2,3,2,0,3,2,29,20.9,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
7,35,7,2022-11-29,UT Arlington,,North Texas,REG (Non-Conf),W 76-58,*,32,7,11,.636,0,0,7,11,.636,.636,2,6,.333,1,8,9,3,5,1,4,2,16,15.6,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
8,36,8,2022-12-01,UT Arlington,@,Houston,REG (Non-Conf),W 67-64,*,39,5,13,.385,0,0,5,13,.385,.385,1,5,.200,1,4,5,3,3,0,2,2,11,6.5,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
9,37,9,2022-12-03,UT Arlington,@,Lamar,REG (Non-Conf),W 60-56,*,36,7,10,.700,0,0,7,10,.700,.700,8,12,.667,2,6,8,2,3,0,6,3,22,16.6,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
10,38,10,2022-12-07,UT Arlington,@,Baylor,REG (Non-Conf),L 36-91,*,19,1,3,.333,0,0,1,3,.333,.333,2,2,1.000,0,4,4,1,0,1,3,3,4,0.7,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
11,39,11,2022-12-11,UT Arlington,,Tx A&M-Texarkana,REG (Non-Conf),W 71-67,*,37,6,12,.500,0,0,6,12,.500,.500,3,8,.375,4,8,12,2,3,0,7,2,15,8.8,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
12,40,12,2022-12-21,UT Arlington,,Arizona,REG (Non-Conf),L 59-78,*,28,7,11,.636,0,0,7,11,.636,.636,1,3,.333,0,5,5,1,4,2,3,3,15,12.7,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
13,41,13,2022-12-29,UT Arlington,@,California Baptist,REG (Conf),L 61-67,*,35,6,12,.500,0,0,6,12,.500,.500,7,10,.700,6,8,14,3,4,1,4,5,19,19.2,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
14,42,14,2022-12-31,UT Arlington,,Tarleton State,REG (Conf),W 92-68,*,21,7,12,.583,0,0,7,12,.583,.583,5,7,.714,2,5,7,2,4,0,3,4,19,16.3,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
15,43,15,2023-01-04,UT Arlington,,Texas–Rio Grande Valley,REG (Conf),L 73-83,*,31,6,11,.545,0,0,6,11,.545,.545,4,6,.667,3,1,4,2,3,0,2,5,16,12.7,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
16,44,16,2023-01-07,UT Arlington,@,Abilene Christian,REG (Conf),L 72-92,*,29,10,12,.833,0,0,10,12,.833,.833,8,9,.889,6,7,13,2,1,1,6,4,28,25.0,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
17,45,17,2023-01-12,UT Arlington,,Grand Canyon,REG (Conf),L 75-77,*,34,6,12,.500,0,0,6,12,.500,.500,2,2,1.000,1,5,6,4,1,0,3,3,14,9.8,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
18,46,18,2023-01-14,UT Arlington,@,Tarleton State,REG (Conf),W 76-70,*,30,7,13,.538,0,0,7,13,.538,.538,5,7,.714,4,6,10,2,3,0,4,4,19,15.3,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
19,47,19,2023-01-19,UT Arlington,@,Texas–Rio Grande Valley,REG (Conf),W 71-65,*,36,10,16,.625,0,0,10,16,.625,.625,2,2,1.000,1,4,5,4,4,1,1,3,22,22.0,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
20,48,20,2023-01-21,UT Arlington,@,Stephen F. Austin,REG (Conf),L 72-85,*,35,7,18,.389,0,0,7,18,.389,.389,5,6,.833,4,8,12,4,6,0,3,3,19,18.6,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
21,49,21,2023-01-26,UT Arlington,,California Baptist,REG (Conf),L 65-83,*,37,4,12,.333,0,0,4,12,.333,.333,7,9,.778,1,5,6,6,2,1,3,2,15,12.7,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
22,50,22,2023-02-04,UT Arlington,,Utah Tech,REG (Conf),L 70-87,*,36,6,17,.353,0,0,6,17,.353,.353,4,5,.800,6,2,8,3,6,1,4,1,16,15.3,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
23,51,23,2023-02-06,UT Arlington,,Southern Utah,REG (Conf),W 60-58,*,36,5,22,.227,0,0,5,22,.227,.227,5,6,.833,5,8,13,3,3,2,3,2,15,9.8,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
24,52,24,2023-02-09,UT Arlington,@,Utah Valley,REG (Conf),L 53-64,*,36,3,7,.429,0,0,3,7,.429,.429,4,8,.500,5,3,8,4,4,0,5,4,10,9.3,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
25,53,25,2023-02-11,UT Arlington,@,Seattle,REG (Conf),W 75-49,*,35,6,12,.500,0,0,6,12,.500,.500,5,6,.833,4,7,11,3,5,0,5,2,17,16.8,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
26,54,26,2023-02-16,UT Arlington,,Sam Houston State,REG (Conf),W 106-102 (2OT),*,49,11,20,.550,0,0,11,20,.550,.550,13,16,.813,5,15,20,3,4,2,3,3,35,35.5,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
27,55,27,2023-02-18,UT Arlington,,Abilene Christian,REG (Conf),W 82-73,*,32,7,16,.438,0,0,7,16,.438,.438,6,9,.667,8,5,13,5,4,0,2,4,20,21.4,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
28,56,28,2023-02-23,UT Arlington,@,New Mexico State,REG (Conf),L 60-69,*,32,7,11,.636,0,0,7,11,.636,.636,12,13,.923,2,4,6,4,0,0,2,3,26,22.9,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
29,57,29,2023-02-25,UT Arlington,@,Grand Canyon,REG (Conf),W 93-77,*,36,9,10,.900,0,0,9,10,.900,.900,6,8,.750,4,17,21,5,4,0,7,2,24,27.4,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
30,58,30,2023-03-02,UT Arlington,,Stephen F. Austin,REG (Conf),L 93-99 (2OT),*,45,10,20,.500,0,0,10,20,.500,.500,14,18,.778,6,10,16,7,3,1,4,4,34,32.6,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
31,59,31,2023-03-06,UT Arlington,N,Seattle,CTOURN,L 78-80,*,31,6,14,.429,0,0,6,14,.429,.429,5,7,.714,3,8,11,4,1,1,2,3,17,14.6,Starr Jacobs,https://www.sports-reference.com/cbb/players/starr-jacobs-1.html,texas-arlington,2022-23
