ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2021-11-10,Princeton,@,Villanova,REG (Non-Conf),W 59-42,,3,0,0,,0,0,0,0,,,1,2,.500,2,1,3,0,0,0,1,0,1,1.3,Paige Morton,https://www.sports-reference.com/cbb/players/paige-morton-1.html,princeton,2021-22
2,2,2,2021-11-12,Princeton,@,Delaware,REG (Non-Conf),W 76-56,,6,0,1,.000,0,0,0,1,.000,.000,0,0,,2,1,3,0,0,0,0,2,0,0.2,Paige Morton,https://www.sports-reference.com/cbb/players/paige-morton-1.html,princeton,2021-22
3,3,3,2021-11-14,Princeton,,Boston University,REG (Non-Conf),W 69-40,,8,0,3,.000,0,0,0,3,.000,.000,2,4,.500,1,0,1,0,1,0,1,2,2,-1.0,Paige Morton,https://www.sports-reference.com/cbb/players/paige-morton-1.html,princeton,2021-22
4,4,4,2021-11-20,Princeton,@,Rhode Island,REG (Non-Conf),L 53-61,,9,1,4,.250,0,0,1,4,.250,.250,0,0,,1,0,1,0,1,0,0,1,2,0.9,Paige Morton,https://www.sports-reference.com/cbb/players/paige-morton-1.html,princeton,2021-22
5,5,5,2021-11-23,Princeton,@,Temple,REG (Non-Conf),W 59-41,,12,3,4,.750,0,0,3,4,.750,.750,0,0,,1,2,3,0,0,0,3,1,6,2.3,Paige Morton,https://www.sports-reference.com/cbb/players/paige-morton-1.html,princeton,2021-22
6,6,6,2021-11-28,Princeton,,Maine,REG (Non-Conf),W 82-43,,12,4,5,.800,0,0,4,5,.800,.800,0,0,,1,4,5,0,1,0,0,0,8,9.0,Paige Morton,https://www.sports-reference.com/cbb/players/paige-morton-1.html,princeton,2021-22
7,7,7,2021-12-01,Princeton,@,Florida Gulf Coast,REG (Non-Conf),W 58-55,,4,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Paige Morton,https://www.sports-reference.com/cbb/players/paige-morton-1.html,princeton,2021-22
8,8,8,2021-12-05,Princeton,@,Fordham,REG (Non-Conf),L 67-76,,7,0,2,.000,0,0,0,2,.000,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4,Paige Morton,https://www.sports-reference.com/cbb/players/paige-morton-1.html,princeton,2021-22
9,9,10,2021-12-14,Princeton,,Buffalo,REG (Non-Conf),W 79-77 (OT),,4,0,0,,0,0,0,0,,,0,0,,1,0,1,0,0,0,1,0,0,-0.3,Paige Morton,https://www.sports-reference.com/cbb/players/paige-morton-1.html,princeton,2021-22
10,10,11,2021-12-22,Princeton,,Texas,REG (Non-Conf),L 53-70,,4,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,Paige Morton,https://www.sports-reference.com/cbb/players/paige-morton-1.html,princeton,2021-22
