ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,14,12,2024-01-06,Southern,,Texas Southern,REG (Conf),W 64-45,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Ra'von Robertson,https://www.sports-reference.com/cbb/players/ravon-robertson-1.html,southern,2023-24
2,15,13,2024-01-08,Southern,,Prairie View A&M,REG (Conf),W 84-56,,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,-1.3,Ra'von Robertson,https://www.sports-reference.com/cbb/players/ravon-robertson-1.html,southern,2023-24
3,16,14,2024-01-13,Southern,@,Florida A&M,REG (Conf),L 53-59,*,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Ra'von Robertson,https://www.sports-reference.com/cbb/players/ravon-robertson-1.html,southern,2023-24
