ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2021-11-09,Cal State Bakersfield,,Bethesda CA,REG (Non-Conf),W 111-19,,18,7,14,.500,0,1,.000,7,13,.538,.500,0,0,4,6,10,0,0,3,3,1,14,10.3,Kayla Morris,https://www.sports-reference.com/cbb/players/kayla-morris-1.html,cal-state-bakersfield,2021-22
2,2,3,2021-11-20,Cal State Bakersfield,@,Oregon State,REG (Non-Conf),L 51-82,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,1,0,-1.1,Kayla Morris,https://www.sports-reference.com/cbb/players/kayla-morris-1.html,cal-state-bakersfield,2021-22
3,3,4,2021-11-27,Cal State Bakersfield,@,Santa Clara,REG (Non-Conf),L 53-67,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Kayla Morris,https://www.sports-reference.com/cbb/players/kayla-morris-1.html,cal-state-bakersfield,2021-22
4,4,6,2021-12-05,Cal State Bakersfield,,UNLV,REG (Non-Conf),L 56-71,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Kayla Morris,https://www.sports-reference.com/cbb/players/kayla-morris-1.html,cal-state-bakersfield,2021-22
5,5,7,2021-12-08,Cal State Bakersfield,,Sacramento State,REG (Non-Conf),L 50-60,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,1,1,0,0,0,0,0,0,-0.4,Kayla Morris,https://www.sports-reference.com/cbb/players/kayla-morris-1.html,cal-state-bakersfield,2021-22
