ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,111,1,2021-11-09,Cal State Bakersfield,,Bethesda CA,REG (Non-Conf),W 111-19,*,3,3,3,1.000,0,0,3,3,1.000,1.000,0,0,,0,1,1,0,0,0,0,0,6,5.4,Vanessa Austin,https://www.sports-reference.com/cbb/players/vanessa-austin-1.html,cal-state-bakersfield,2021-22
2,112,2,2021-11-17,Cal State Bakersfield,@,Pacific,REG (Non-Conf),L 65-78,*,18,5,7,.714,0,0,5,7,.714,.714,0,0,,4,4,8,0,0,1,2,3,10,8.6,Vanessa Austin,https://www.sports-reference.com/cbb/players/vanessa-austin-1.html,cal-state-bakersfield,2021-22
3,113,3,2021-11-20,Cal State Bakersfield,@,Oregon State,REG (Non-Conf),L 51-82,*,18,7,11,.636,0,0,7,11,.636,.636,0,0,,0,2,2,0,0,0,0,4,14,8.1,Vanessa Austin,https://www.sports-reference.com/cbb/players/vanessa-austin-1.html,cal-state-bakersfield,2021-22
4,114,4,2021-11-27,Cal State Bakersfield,@,Santa Clara,REG (Non-Conf),L 53-67,*,12,0,0,,0,0,0,0,,,1,2,.500,2,2,4,1,0,0,1,3,1,1.1,Vanessa Austin,https://www.sports-reference.com/cbb/players/vanessa-austin-1.html,cal-state-bakersfield,2021-22
5,115,5,2021-11-30,Cal State Bakersfield,,Pepperdine,REG (Non-Conf),L 42-52,*,29,3,10,.300,0,0,3,10,.300,.300,0,0,,6,6,12,0,0,1,3,2,6,3.1,Vanessa Austin,https://www.sports-reference.com/cbb/players/vanessa-austin-1.html,cal-state-bakersfield,2021-22
6,116,6,2021-12-05,Cal State Bakersfield,,UNLV,REG (Non-Conf),L 56-71,*,16,0,4,.000,0,0,0,4,.000,.000,2,4,.500,0,3,3,1,0,0,3,3,2,-4.2,Vanessa Austin,https://www.sports-reference.com/cbb/players/vanessa-austin-1.html,cal-state-bakersfield,2021-22
7,117,7,2021-12-08,Cal State Bakersfield,,Sacramento State,REG (Non-Conf),L 50-60,,13,0,6,.000,0,0,0,6,.000,.000,0,0,,2,1,3,1,1,0,1,2,0,-2.6,Vanessa Austin,https://www.sports-reference.com/cbb/players/vanessa-austin-1.html,cal-state-bakersfield,2021-22
8,118,8,2021-12-11,Cal State Bakersfield,,Fresno State,REG (Non-Conf),L 64-77,,22,6,10,.600,0,0,6,10,.600,.600,0,1,.000,3,4,7,1,0,0,4,3,12,5.8,Vanessa Austin,https://www.sports-reference.com/cbb/players/vanessa-austin-1.html,cal-state-bakersfield,2021-22
9,119,9,2022-01-01,Cal State Bakersfield,@,Long Beach State,REG (Conf),L 42-59,,23,5,11,.455,0,0,5,11,.455,.455,4,5,.800,5,2,7,2,2,0,1,4,14,12.8,Vanessa Austin,https://www.sports-reference.com/cbb/players/vanessa-austin-1.html,cal-state-bakersfield,2021-22
10,120,10,2022-01-21,Cal State Bakersfield,@,Hawaii,REG (Non-Conf),L 52-69,,19,2,6,.333,0,0,2,6,.333,.333,1,2,.500,3,4,7,1,0,0,1,2,5,3.4,Vanessa Austin,https://www.sports-reference.com/cbb/players/vanessa-austin-1.html,cal-state-bakersfield,2021-22
11,121,11,2022-01-23,Cal State Bakersfield,@,Hawaii,REG (Conf),L 66-73,,17,3,4,.750,0,0,3,4,.750,.750,2,2,1.000,1,2,3,0,0,0,3,3,8,3.5,Vanessa Austin,https://www.sports-reference.com/cbb/players/vanessa-austin-1.html,cal-state-bakersfield,2021-22
12,122,12,2022-01-27,Cal State Bakersfield,,UC Irvine,REG (Conf),L 73-81,,18,3,5,.600,0,0,3,5,.600,.600,3,4,.750,1,2,3,2,0,1,4,4,9,4.1,Vanessa Austin,https://www.sports-reference.com/cbb/players/vanessa-austin-1.html,cal-state-bakersfield,2021-22
13,123,13,2022-01-29,Cal State Bakersfield,,UC San Diego,REG (Conf),L 59-64,,13,5,5,1.000,0,0,5,5,1.000,1.000,1,2,.500,1,3,4,0,0,0,1,3,11,8.5,Vanessa Austin,https://www.sports-reference.com/cbb/players/vanessa-austin-1.html,cal-state-bakersfield,2021-22
