ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,37,1,2023-11-08,Texas,,Southern,REG (Non-Conf),W 80-35,*,32,6,8,.750,0,0,6,8,.750,.750,2,6,.333,8,6,14,0,3,0,1,1,14,18.2,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
2,38,2,2023-11-12,Texas,,Liberty,REG (Non-Conf),W 75-57,*,37,5,9,.556,0,0,5,9,.556,.556,4,4,1.000,5,2,7,1,4,1,2,1,14,16.8,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
3,39,3,2023-11-14,Texas,,UT Arlington,REG (Non-Conf),W 110-64,*,19,1,2,.500,0,0,1,2,.500,.500,0,2,.000,3,2,5,2,0,0,0,2,2,3.5,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
4,40,4,2023-11-19,Texas,,Louisiana Tech,REG (Non-Conf),W 96-44,*,20,4,5,.800,0,0,4,5,.800,.800,4,6,.667,1,1,2,2,1,0,0,4,12,11.1,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
5,41,5,2023-11-23,Texas,N,Arizona State,REG (Non-Conf),W 84-42,*,26,2,6,.333,0,0,2,6,.333,.333,2,4,.500,4,2,6,2,2,0,3,3,6,4.4,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
6,42,6,2023-11-24,Texas,N,High Point,REG (Non-Conf),W 101-39,*,33,5,5,1.000,0,0,5,5,1.000,1.000,2,3,.667,2,5,7,2,2,0,1,3,12,14.2,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
7,43,7,2023-11-25,Texas,N,South Florida,REG (Non-Conf),W 76-44,*,29,3,5,.600,0,0,3,5,.600,.600,2,2,1.000,3,4,7,1,0,0,1,4,8,7.1,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
8,44,8,2023-11-29,Texas,,Oral Roberts,REG (Non-Conf),W 112-74,*,27,4,5,.800,0,0,4,5,.800,.800,3,3,1.000,0,5,5,2,0,0,2,3,11,8.8,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
9,45,9,2023-12-03,Texas,,Connecticut,REG (Non-Conf),W 80-68,*,34,6,8,.750,0,0,6,8,.750,.750,3,4,.750,6,2,8,0,2,0,1,3,15,16.0,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
10,46,10,2023-12-06,Texas,,Long Beach State,REG (Non-Conf),W 106-62,*,12,2,4,.500,0,0,2,4,.500,.500,1,3,.333,1,1,2,1,0,0,1,0,5,2.9,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
11,47,11,2023-12-13,Texas,@,Arizona,REG (Non-Conf),W 88-75,*,28,2,3,.667,0,0,2,3,.667,.667,0,2,.000,2,1,3,1,2,0,0,4,4,4.7,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
12,48,12,2023-12-20,Texas,@,Texas–Rio Grande Valley,REG (Non-Conf),W 104-51,*,18,2,4,.500,0,0,2,4,.500,.500,2,3,.667,2,2,4,3,1,0,1,3,6,6.5,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
13,49,13,2023-12-27,Texas,,Jackson State,REG (Non-Conf),W 97-52,*,24,3,5,.600,0,0,3,5,.600,.600,1,1,1.000,1,2,3,3,1,0,2,2,7,6.3,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
14,50,14,2023-12-30,Texas,,Baylor,REG (Conf),L 79-85,*,30,6,9,.667,0,0,6,9,.667,.667,5,10,.500,1,4,5,0,2,0,3,4,17,10.4,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
15,51,15,2024-01-03,Texas,@,Texas Tech,REG (Conf),W 74-47,*,13,0,4,.000,0,0,0,4,.000,.000,0,0,,2,1,3,0,0,0,0,2,0,-1.9,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
16,52,16,2024-01-06,Texas,@,West Virginia,REG (Conf),W 70-49,*,19,4,7,.571,0,0,4,7,.571,.571,0,0,,1,5,6,1,2,0,2,0,8,7.6,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
17,53,17,2024-01-10,Texas,,TCU,REG (Conf),W 72-60,*,23,3,8,.375,0,0,3,8,.375,.375,4,6,.667,3,4,7,0,2,0,1,2,10,8.3,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
18,54,18,2024-01-13,Texas,@,Kansas State,REG (Conf),L 58-61,,14,3,5,.600,0,0,3,5,.600,.600,0,0,,1,2,3,0,0,0,1,2,6,3.2,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
19,55,19,2024-01-16,Texas,,Kansas,REG (Conf),W 91-56,,15,4,8,.500,0,0,4,8,.500,.500,1,2,.500,1,0,1,2,1,0,2,1,9,5.3,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
20,56,20,2024-01-20,Texas,@,Oklahoma State,REG (Conf),W 76-66,,9,0,1,.000,0,0,0,1,.000,.000,0,0,,0,3,3,0,0,0,3,1,0,-3.2,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
21,57,21,2024-01-24,Texas,,Oklahoma,REG (Conf),L 87-91,,23,2,5,.400,0,0,2,5,.400,.400,4,5,.800,2,3,5,0,1,0,2,3,8,5.0,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
22,58,22,2024-01-27,Texas,,Cincinnati,REG (Conf),W 67-50,*,31,2,7,.286,0,0,2,7,.286,.286,0,0,,2,3,5,3,0,0,1,3,4,2.1,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
23,59,23,2024-02-01,Texas,@,Baylor,REG (Conf),W 67-55,,11,1,2,.500,0,0,1,2,.500,.500,0,0,,0,4,4,1,0,0,3,3,2,-1.3,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
24,60,24,2024-02-04,Texas,,Kansas State,REG (Conf),W 61-54,,10,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
25,61,25,2024-02-10,Texas,@,TCU,REG (Conf),W 65-43,,18,3,7,.429,0,0,3,7,.429,.429,0,2,.000,3,3,6,0,2,0,0,2,6,5.7,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
26,62,26,2024-02-14,Texas,@,Houston,REG (Conf),W 82-66,,15,3,7,.429,0,0,3,7,.429,.429,1,2,.500,4,0,4,1,0,0,2,3,7,3.2,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
27,63,27,2024-02-17,Texas,,Iowa State,REG (Conf),W 81-60,,12,0,1,.000,0,0,0,1,.000,.000,1,2,.500,2,1,3,0,0,0,0,0,1,1.6,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
28,64,28,2024-02-21,Texas,,Texas Tech,REG (Conf),W 77-72,*,35,6,8,.750,0,0,6,8,.750,.750,4,9,.444,10,5,15,0,0,0,1,3,16,17.1,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
29,65,29,2024-02-24,Texas,@,UCF,REG (Conf),W 87-56,*,25,2,4,.500,0,0,2,4,.500,.500,0,0,,1,0,1,0,1,0,1,2,4,1.9,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
30,66,30,2024-02-28,Texas,@,Oklahoma,REG (Conf),L 70-71,,9,0,1,.000,0,0,0,1,.000,.000,1,2,.500,0,3,3,0,1,0,1,5,1,-1.2,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
31,67,31,2024-03-02,Texas,,Brigham Young,REG (Conf),W 71-46,,17,1,3,.333,0,0,1,3,.333,.333,0,0,,1,2,3,3,0,1,1,1,2,3.0,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
32,68,32,2024-03-09,Texas,N,Kansas,CTOURN,W 76-60,,9,1,2,.500,0,0,1,2,.500,.500,0,0,,1,0,1,0,0,0,0,1,2,1.3,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
33,69,33,2024-03-11,Texas,N,Kansas State,CTOURN,W 71-64,,4,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,1,0,0,-0.7,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
34,70,34,2024-03-12,Texas,N,Iowa State,CTOURN,W 70-53,,15,0,1,.000,0,0,0,1,.000,.000,0,0,,1,0,1,0,0,0,0,1,0,-0.4,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
35,71,35,2024-03-22,Texas,,Drexel,ROUND-64,W 82-42,,17,2,5,.400,0,0,2,5,.400,.400,0,0,,4,2,6,3,0,0,1,2,4,5.0,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
36,72,36,2024-03-24,Texas,,Alabama,ROUND-32,W 65-54,,6,1,2,.500,0,0,1,2,.500,.500,0,0,,1,1,2,0,0,0,1,2,2,0.2,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
37,73,37,2024-03-29,Texas,N,Gonzaga,ROUND-16,W 69-47,,14,2,4,.500,0,0,2,4,.500,.500,2,2,1.000,0,2,2,1,0,0,0,3,6,4.1,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
38,74,38,2024-03-31,Texas,N,NC State,ROUND-8,L 66-76,,10,0,3,.000,0,0,0,3,.000,.000,0,0,,1,1,2,0,2,0,0,1,0,0.5,Amina Muhammad,https://www.sports-reference.com/cbb/players/amina-muhammad-1.html,texas,2023-24
