ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,56,1,2024-11-04,Idaho State,,Arizona Christian,REG (Non-Conf),W 91-52,,7,2,2,1.000,1,1,1.000,1,1,1.000,1.250,0,0,1,1,2,3,0,0,0,0,5,7.5,Camryn Collman,https://www.sports-reference.com/cbb/players/camryn-collman-1.html,idaho-state,2024-25
2,57,2,2024-11-07,Idaho State,@,California,REG (Non-Conf),L 36-88,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0.7,Camryn Collman,https://www.sports-reference.com/cbb/players/camryn-collman-1.html,idaho-state,2024-25
3,58,3,2024-11-11,Idaho State,@,San Diego State,REG (Non-Conf),L 51-62,,2,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,1,0,0,-0.7,Camryn Collman,https://www.sports-reference.com/cbb/players/camryn-collman-1.html,idaho-state,2024-25
4,59,6,2024-11-24,Idaho State,@,TCU,REG (Non-Conf),L 46-86,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Camryn Collman,https://www.sports-reference.com/cbb/players/camryn-collman-1.html,idaho-state,2024-25
5,60,7,2024-11-28,Idaho State,N,Vermont,REG (Non-Conf),L 44-64,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Camryn Collman,https://www.sports-reference.com/cbb/players/camryn-collman-1.html,idaho-state,2024-25
6,61,15,2025-01-16,Idaho State,@,Montana State,REG (Conf),L 52-94,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Camryn Collman,https://www.sports-reference.com/cbb/players/camryn-collman-1.html,idaho-state,2024-25
7,62,16,2025-01-18,Idaho State,@,Montana,REG (Conf),L 60-81,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Camryn Collman,https://www.sports-reference.com/cbb/players/camryn-collman-1.html,idaho-state,2024-25
8,63,17,2025-01-23,Idaho State,,Sacramento State,REG (Conf),L 63-72,,4,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Camryn Collman,https://www.sports-reference.com/cbb/players/camryn-collman-1.html,idaho-state,2024-25
9,64,18,2025-01-25,Idaho State,,Portland State,REG (Conf),W 66-52,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,0,1,0,0.3,Camryn Collman,https://www.sports-reference.com/cbb/players/camryn-collman-1.html,idaho-state,2024-25
10,65,19,2025-01-30,Idaho State,@,Eastern Washington,REG (Conf),L 71-78 (OT),,4,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,0,0,0,0,0,1,0,3,1.7,Camryn Collman,https://www.sports-reference.com/cbb/players/camryn-collman-1.html,idaho-state,2024-25
11,66,20,2025-02-01,Idaho State,@,Idaho,REG (Conf),W 52-44,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Camryn Collman,https://www.sports-reference.com/cbb/players/camryn-collman-1.html,idaho-state,2024-25
12,67,24,2025-02-15,Idaho State,,Montana State,REG (Conf),L 60-74,,0,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Camryn Collman,https://www.sports-reference.com/cbb/players/camryn-collman-1.html,idaho-state,2024-25
13,68,28,2025-03-01,Idaho State,,Eastern Washington,REG (Conf),W 75-60,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Camryn Collman,https://www.sports-reference.com/cbb/players/camryn-collman-1.html,idaho-state,2024-25
14,69,30,2025-03-10,Idaho State,N,Weber State,CTOURN,W 62-42,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Camryn Collman,https://www.sports-reference.com/cbb/players/camryn-collman-1.html,idaho-state,2024-25
