ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2024-11-04,Idaho State,,Arizona Christian,REG (Non-Conf),W 91-52,,13,2,5,.400,0,0,2,5,.400,.400,1,2,.500,2,0,2,0,0,1,1,3,5,1.8,Aurora Elder,https://www.sports-reference.com/cbb/players/aurora-elder-1.html,idaho-state,2024-25
2,2,2,2024-11-07,Idaho State,@,California,REG (Non-Conf),L 36-88,,12,2,3,.667,0,0,2,3,.667,.667,1,2,.500,1,0,1,0,0,0,2,2,5,1.2,Aurora Elder,https://www.sports-reference.com/cbb/players/aurora-elder-1.html,idaho-state,2024-25
3,3,3,2024-11-11,Idaho State,@,San Diego State,REG (Non-Conf),L 51-62,,9,0,0,,0,0,0,0,,,1,2,.500,1,0,1,0,0,1,3,1,1,-1.4,Aurora Elder,https://www.sports-reference.com/cbb/players/aurora-elder-1.html,idaho-state,2024-25
4,4,4,2024-11-16,Idaho State,,Brigham Young,REG (Non-Conf),L 68-77,,9,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,1,0,1,0,0.6,Aurora Elder,https://www.sports-reference.com/cbb/players/aurora-elder-1.html,idaho-state,2024-25
5,5,5,2024-11-21,Idaho State,,Westminster (UT),REG (Non-Conf),W 64-43,,10,0,2,.000,0,0,0,2,.000,.000,0,0,,1,0,1,0,0,0,0,1,0,-1.1,Aurora Elder,https://www.sports-reference.com/cbb/players/aurora-elder-1.html,idaho-state,2024-25
6,6,6,2024-11-24,Idaho State,@,TCU,REG (Non-Conf),L 46-86,,7,2,3,.667,0,0,2,3,.667,.667,0,0,,0,0,0,0,0,0,0,4,4,1.1,Aurora Elder,https://www.sports-reference.com/cbb/players/aurora-elder-1.html,idaho-state,2024-25
7,7,7,2024-11-28,Idaho State,N,Vermont,REG (Non-Conf),L 44-64,,13,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,1,1,1,2,0,-0.8,Aurora Elder,https://www.sports-reference.com/cbb/players/aurora-elder-1.html,idaho-state,2024-25
8,8,8,2024-11-29,Idaho State,N,Rhode Island,REG (Non-Conf),W 52-50,,8,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,2,2,0,-2.5,Aurora Elder,https://www.sports-reference.com/cbb/players/aurora-elder-1.html,idaho-state,2024-25
9,9,9,2024-12-04,Idaho State,,Denver,REG (Non-Conf),W 73-61,,2,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Aurora Elder,https://www.sports-reference.com/cbb/players/aurora-elder-1.html,idaho-state,2024-25
10,10,10,2024-12-07,Idaho State,@,Kansas City,REG (Non-Conf),W 67-50,,4,0,0,,0,0,0,0,,,1,2,.500,0,1,1,0,0,0,0,0,1,0.9,Aurora Elder,https://www.sports-reference.com/cbb/players/aurora-elder-1.html,idaho-state,2024-25
11,11,11,2024-12-20,Idaho State,@,Northern Illinois,REG (Non-Conf),L 50-51 (OT),,11,1,2,.500,0,0,1,2,.500,.500,0,0,,1,1,2,0,1,0,1,1,2,1.6,Aurora Elder,https://www.sports-reference.com/cbb/players/aurora-elder-1.html,idaho-state,2024-25
12,12,12,2025-01-02,Idaho State,,Northern Arizona,REG (Conf),L 71-79,,11,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,1,2,3,0,1,2,1,2,2,3.6,Aurora Elder,https://www.sports-reference.com/cbb/players/aurora-elder-1.html,idaho-state,2024-25
