ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2022-11-07,Portland State,,Warner Pacific,REG (Non-Conf),W 67-40,,6,0,3,.000,0,2,.000,0,1,.000,.000,0,0,0,1,1,0,0,0,0,0,0,-1.8,Brooklyn Strandy,https://www.sports-reference.com/cbb/players/brooklyn-strandy-1.html,portland-state,2022-23
2,2,5,2022-11-26,Portland State,,Utah Valley,REG (Non-Conf),W 73-55,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Brooklyn Strandy,https://www.sports-reference.com/cbb/players/brooklyn-strandy-1.html,portland-state,2022-23
3,3,9,2022-12-17,Portland State,,New Mexico State,REG (Non-Conf),L 53-55,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Brooklyn Strandy,https://www.sports-reference.com/cbb/players/brooklyn-strandy-1.html,portland-state,2022-23
4,4,10,2022-12-20,Portland State,,Evergreen St.,REG (Non-Conf),W 83-45,,9,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,1,0,0,1,0,0,-1.0,Brooklyn Strandy,https://www.sports-reference.com/cbb/players/brooklyn-strandy-1.html,portland-state,2022-23
5,5,15,2023-01-14,Portland State,@,Northern Colorado,REG (Conf),L 56-75,,2,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Brooklyn Strandy,https://www.sports-reference.com/cbb/players/brooklyn-strandy-1.html,portland-state,2022-23
6,6,19,2023-01-28,Portland State,@,Montana,REG (Conf),L 56-88,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Brooklyn Strandy,https://www.sports-reference.com/cbb/players/brooklyn-strandy-1.html,portland-state,2022-23
7,7,27,2023-02-25,Portland State,,Montana State,REG (Conf),L 34-63,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Brooklyn Strandy,https://www.sports-reference.com/cbb/players/brooklyn-strandy-1.html,portland-state,2022-23
8,8,28,2023-02-27,Portland State,@,Sacramento State,REG (Conf),L 54-80,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Brooklyn Strandy,https://www.sports-reference.com/cbb/players/brooklyn-strandy-1.html,portland-state,2022-23
9,9,29,2023-03-04,Portland State,N,Idaho State,CTOURN,W 73-58,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Brooklyn Strandy,https://www.sports-reference.com/cbb/players/brooklyn-strandy-1.html,portland-state,2022-23
10,10,31,2023-03-07,Portland State,N,Sacramento State,CTOURN,L 42-60,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Brooklyn Strandy,https://www.sports-reference.com/cbb/players/brooklyn-strandy-1.html,portland-state,2022-23
