ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,80,1,2022-11-07,Portland State,,Warner Pacific,REG (Non-Conf),W 67-40,,6,1,1,1.000,0,0,1,1,1.000,1.000,0,0,1,0,1,1,0,0,0,2,2,2.3,Marina Canzobre,https://www.sports-reference.com/cbb/players/marina-canzobre-1.html,portland-state,2022-23
2,81,5,2022-11-26,Portland State,,Utah Valley,REG (Non-Conf),W 73-55,,2,0,1,.000,0,0,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Marina Canzobre,https://www.sports-reference.com/cbb/players/marina-canzobre-1.html,portland-state,2022-23
3,82,10,2022-12-20,Portland State,,Evergreen St.,REG (Non-Conf),W 83-45,,7,0,3,.000,0,0,0,3,.000,.000,0,0,0,1,1,0,0,1,0,0,0,-1.1,Marina Canzobre,https://www.sports-reference.com/cbb/players/marina-canzobre-1.html,portland-state,2022-23
4,83,11,2022-12-31,Portland State,,Sacramento State,REG (Conf),L 56-65,,1,0,1,.000,0,0,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Marina Canzobre,https://www.sports-reference.com/cbb/players/marina-canzobre-1.html,portland-state,2022-23
5,84,15,2023-01-14,Portland State,@,Northern Colorado,REG (Conf),L 56-75,,3,0,1,.000,0,0,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Marina Canzobre,https://www.sports-reference.com/cbb/players/marina-canzobre-1.html,portland-state,2022-23
6,85,19,2023-01-28,Portland State,@,Montana,REG (Conf),L 56-88,,11,1,1,1.000,0,0,1,1,1.000,1.000,0,0,0,0,0,0,0,0,0,0,2,1.7,Marina Canzobre,https://www.sports-reference.com/cbb/players/marina-canzobre-1.html,portland-state,2022-23
7,86,24,2023-02-16,Portland State,@,Idaho State,REG (Conf),L 43-59,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Marina Canzobre,https://www.sports-reference.com/cbb/players/marina-canzobre-1.html,portland-state,2022-23
8,87,27,2023-02-25,Portland State,,Montana State,REG (Conf),L 34-63,,5,0,1,.000,0,0,0,1,.000,.000,0,0,0,1,1,0,0,0,0,0,0,-0.4,Marina Canzobre,https://www.sports-reference.com/cbb/players/marina-canzobre-1.html,portland-state,2022-23
9,88,28,2023-02-27,Portland State,@,Sacramento State,REG (Conf),L 54-80,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Marina Canzobre,https://www.sports-reference.com/cbb/players/marina-canzobre-1.html,portland-state,2022-23
10,89,29,2023-03-04,Portland State,N,Idaho State,CTOURN,W 73-58,,1,0,1,.000,0,0,0,1,.000,.000,0,0,0,1,1,0,0,0,1,0,0,-1.4,Marina Canzobre,https://www.sports-reference.com/cbb/players/marina-canzobre-1.html,portland-state,2022-23
11,90,31,2023-03-07,Portland State,N,Sacramento State,CTOURN,L 42-60,,2,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Marina Canzobre,https://www.sports-reference.com/cbb/players/marina-canzobre-1.html,portland-state,2022-23
