ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,10,2022-12-20,Portland State,,Evergreen St.,REG (Non-Conf),W 83-45,,4,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0.7,Alani Encinas,https://www.sports-reference.com/cbb/players/alani-encinas-1.html,portland-state,2022-23
2,2,19,2023-01-28,Portland State,@,Montana,REG (Conf),L 56-88,,9,1,2,.500,1,2,.500,0,0,.750,0,0,0,0,0,1,0,0,2,0,3,0.7,Alani Encinas,https://www.sports-reference.com/cbb/players/alani-encinas-1.html,portland-state,2022-23
3,3,28,2023-02-27,Portland State,@,Sacramento State,REG (Conf),L 54-80,,3,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Alani Encinas,https://www.sports-reference.com/cbb/players/alani-encinas-1.html,portland-state,2022-23
