ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,34,1,2022-11-07,Missouri State,,Missouri,REG (Non-Conf),L 51-68,,2,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,2,0,0,-2.0,Ifunanya Nwachukwu,https://www.sports-reference.com/cbb/players/ifunanya-nwachukwu-1.html,missouri-state,2022-23
2,35,2,2022-11-15,Missouri State,,Saint Louis,REG (Non-Conf),W 71-55,,3,0,1,.000,0,0,0,1,.000,.000,0,0,1,0,1,0,0,0,0,1,0,-0.4,Ifunanya Nwachukwu,https://www.sports-reference.com/cbb/players/ifunanya-nwachukwu-1.html,missouri-state,2022-23
3,36,4,2022-11-25,Missouri State,N,UTSA,REG (Non-Conf),W 74-51,,8,0,3,.000,0,0,0,3,.000,.000,0,0,0,2,2,0,0,0,2,2,0,-4.3,Ifunanya Nwachukwu,https://www.sports-reference.com/cbb/players/ifunanya-nwachukwu-1.html,missouri-state,2022-23
4,37,5,2022-11-26,Missouri State,N,Middle Tennessee,REG (Non-Conf),L 54-79,,1,0,0,,0,0,0,0,,,0,0,1,1,2,0,0,1,0,0,0,1.7,Ifunanya Nwachukwu,https://www.sports-reference.com/cbb/players/ifunanya-nwachukwu-1.html,missouri-state,2022-23
5,38,6,2022-12-04,Missouri State,@,Toledo,REG (Non-Conf),L 63-91,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Ifunanya Nwachukwu,https://www.sports-reference.com/cbb/players/ifunanya-nwachukwu-1.html,missouri-state,2022-23
6,39,9,2022-12-21,Missouri State,,Little Rock,REG (Non-Conf),W 55-48,,1,0,1,.000,0,0,0,1,.000,.000,0,0,0,0,0,0,0,0,0,1,0,-1.1,Ifunanya Nwachukwu,https://www.sports-reference.com/cbb/players/ifunanya-nwachukwu-1.html,missouri-state,2022-23
7,40,10,2022-12-29,Missouri State,@,Indiana State,REG (Conf),W 71-62,,6,1,2,.500,0,0,1,2,.500,.500,0,0,0,0,0,0,0,0,1,2,2,-0.8,Ifunanya Nwachukwu,https://www.sports-reference.com/cbb/players/ifunanya-nwachukwu-1.html,missouri-state,2022-23
8,41,11,2022-12-31,Missouri State,@,Evansville,REG (Conf),W 73-61,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Ifunanya Nwachukwu,https://www.sports-reference.com/cbb/players/ifunanya-nwachukwu-1.html,missouri-state,2022-23
9,42,13,2023-01-07,Missouri State,,Bradley,REG (Conf),W 87-54,,3,0,1,.000,0,0,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Ifunanya Nwachukwu,https://www.sports-reference.com/cbb/players/ifunanya-nwachukwu-1.html,missouri-state,2022-23
10,43,14,2023-01-11,Missouri State,,Southern Illinois,REG (Conf),W 78-57,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Ifunanya Nwachukwu,https://www.sports-reference.com/cbb/players/ifunanya-nwachukwu-1.html,missouri-state,2022-23
11,44,17,2023-01-22,Missouri State,@,Murray State,REG (Conf),W 77-61,,3,0,1,.000,0,0,0,1,.000,.000,0,0,1,0,1,0,0,0,1,1,0,-1.4,Ifunanya Nwachukwu,https://www.sports-reference.com/cbb/players/ifunanya-nwachukwu-1.html,missouri-state,2022-23
12,45,21,2023-02-04,Missouri State,,Illinois–Chicago,REG (Conf),W 68-57,,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Ifunanya Nwachukwu,https://www.sports-reference.com/cbb/players/ifunanya-nwachukwu-1.html,missouri-state,2022-23
