ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,12,1,2022-11-07,Grambling State,@,Tulane,REG (Non-Conf),L 46-72,,5,0,0,,0,0,0,0,,,0,0,,0,0,0,0,1,0,0,0,0,1.0,Cierra Christian,https://www.sports-reference.com/cbb/players/cierra-christian-1.html,grambling,2022-23
2,13,2,2022-11-11,Grambling State,@,Arizona State,REG (Non-Conf),L 49-62,,3,0,1,.000,0,0,0,1,.000,.000,0,0,,0,1,1,0,0,0,0,1,0,-0.8,Cierra Christian,https://www.sports-reference.com/cbb/players/cierra-christian-1.html,grambling,2022-23
3,14,4,2022-11-18,Grambling State,,New Orleans,REG (Non-Conf),W 69-59,,10,0,1,.000,0,0,0,1,.000,.000,1,2,.500,2,1,3,1,0,0,0,3,1,1.1,Cierra Christian,https://www.sports-reference.com/cbb/players/cierra-christian-1.html,grambling,2022-23
4,15,5,2022-11-22,Grambling State,@,San Diego State,REG (Non-Conf),L 41-66,,7,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,2,1,3,0,1,0,0,1,2,4.0,Cierra Christian,https://www.sports-reference.com/cbb/players/cierra-christian-1.html,grambling,2022-23
5,16,6,2022-11-25,Grambling State,@,Hawaii,REG (Non-Conf),L 47-63,*,13,1,3,.333,0,0,1,3,.333,.333,2,2,1.000,0,3,3,0,0,1,0,0,4,3.9,Cierra Christian,https://www.sports-reference.com/cbb/players/cierra-christian-1.html,grambling,2022-23
6,17,7,2022-11-26,Grambling State,N,Stanford,REG (Non-Conf),L 50-87,,8,0,1,.000,0,0,0,1,.000,.000,0,0,,1,2,3,0,0,0,0,0,0,0.6,Cierra Christian,https://www.sports-reference.com/cbb/players/cierra-christian-1.html,grambling,2022-23
7,18,9,2022-12-04,Grambling State,@,Mississippi State,REG (Non-Conf),L 47-73,,4,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1,Cierra Christian,https://www.sports-reference.com/cbb/players/cierra-christian-1.html,grambling,2022-23
8,19,10,2022-12-15,Grambling State,@,Arkansas State,REG (Non-Conf),L 66-79,,5,0,0,,0,0,0,0,,,0,0,,0,2,2,0,0,0,2,2,0,-2.2,Cierra Christian,https://www.sports-reference.com/cbb/players/cierra-christian-1.html,grambling,2022-23
9,20,11,2022-12-18,Grambling State,@,TCU,REG (Non-Conf),L 45-56,,4,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,Cierra Christian,https://www.sports-reference.com/cbb/players/cierra-christian-1.html,grambling,2022-23
10,21,12,2023-01-02,Grambling State,@,Prairie View A&M,REG (Conf),W 66-60,,2,0,0,,0,0,0,0,,,0,0,,1,1,2,0,0,0,2,1,0,-1.4,Cierra Christian,https://www.sports-reference.com/cbb/players/cierra-christian-1.html,grambling,2022-23
11,22,19,2023-01-28,Grambling State,,Jackson State,REG (Conf),L 52-67,,5,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,Cierra Christian,https://www.sports-reference.com/cbb/players/cierra-christian-1.html,grambling,2022-23
12,23,21,2023-02-04,Grambling State,@,Alabama State,REG (Conf),W 52-51,,4,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Cierra Christian,https://www.sports-reference.com/cbb/players/cierra-christian-1.html,grambling,2022-23
13,24,22,2023-02-06,Grambling State,@,Alabama A&M,REG (Conf),L 53-57,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Cierra Christian,https://www.sports-reference.com/cbb/players/cierra-christian-1.html,grambling,2022-23
14,25,23,2023-02-11,Grambling State,,Texas Southern,REG (Conf),W 63-57,,2,0,1,.000,0,0,0,1,.000,.000,0,0,,0,1,1,0,1,0,0,0,0,0.6,Cierra Christian,https://www.sports-reference.com/cbb/players/cierra-christian-1.html,grambling,2022-23
