ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,23,1,2024-11-04,Saint Peter's,@,St. John's (NY),REG (Non-Conf),L 39-80,,10,0,3,.000,0,2,.000,0,1,.000,.000,0,0,0,0,0,1,0,0,2,0,0,-3.4,Emily O'Connell,https://www.sports-reference.com/cbb/players/emily-oconnell-1.html,saint-peters,2024-25
2,24,2,2024-11-09,Saint Peter's,@,Army,REG (Non-Conf),L 42-64,,16,1,3,.333,1,2,.500,0,1,.000,.500,0,0,0,1,1,1,0,0,0,4,3,0.7,Emily O'Connell,https://www.sports-reference.com/cbb/players/emily-oconnell-1.html,saint-peters,2024-25
3,25,3,2024-11-15,Saint Peter's,@,Fordham,REG (Non-Conf),L 56-64,,6,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,2,2,1,0,0,4,0,2,-1.0,Emily O'Connell,https://www.sports-reference.com/cbb/players/emily-oconnell-1.html,saint-peters,2024-25
4,26,4,2024-11-20,Saint Peter's,@,James Madison,REG (Non-Conf),L 32-73,,9,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,1,0,0,1,0,0,-1.0,Emily O'Connell,https://www.sports-reference.com/cbb/players/emily-oconnell-1.html,saint-peters,2024-25
5,27,5,2024-11-23,Saint Peter's,@,FDU,REG (Non-Conf),L 50-67,,5,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Emily O'Connell,https://www.sports-reference.com/cbb/players/emily-oconnell-1.html,saint-peters,2024-25
6,28,6,2024-11-26,Saint Peter's,@,Monmouth,REG (Non-Conf),L 50-59,,4,2,2,1.000,1,1,1.000,1,1,1.000,1.250,0,0,0,0,0,0,0,0,1,0,5,3.4,Emily O'Connell,https://www.sports-reference.com/cbb/players/emily-oconnell-1.html,saint-peters,2024-25
7,29,7,2024-12-01,Saint Peter's,,NJIT,REG (Non-Conf),W 65-60,,9,1,4,.250,0,1,.000,1,3,.333,.250,0,0,0,1,1,2,0,0,0,2,2,0.5,Emily O'Connell,https://www.sports-reference.com/cbb/players/emily-oconnell-1.html,saint-peters,2024-25
8,30,8,2024-12-08,Saint Peter's,@,Pittsburgh,REG (Non-Conf),L 51-59,,6,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,1,0,0,1,0,0,-1.0,Emily O'Connell,https://www.sports-reference.com/cbb/players/emily-oconnell-1.html,saint-peters,2024-25
9,31,9,2024-12-11,Saint Peter's,,LIU,REG (Non-Conf),W 51-37,,3,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Emily O'Connell,https://www.sports-reference.com/cbb/players/emily-oconnell-1.html,saint-peters,2024-25
10,32,10,2024-12-19,Saint Peter's,@,Manhattan,REG (Conf),W 62-49,,2,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,0,0,0,0,0,1,1,3,1.3,Emily O'Connell,https://www.sports-reference.com/cbb/players/emily-oconnell-1.html,saint-peters,2024-25
