ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,2,2022-11-12,Hofstra,@,Cleveland State,REG (Non-Conf),L 46-62,,2,0,1,.000,0,0,0,1,.000,.000,2,2,1.000,1,1,2,0,0,0,1,0,2,1.3,Kayley Joseph-Bernard,https://www.sports-reference.com/cbb/players/kayley-joseph-bernard-1.html,hofstra,2022-23
2,2,3,2022-11-18,Hofstra,,North Carolina Central,REG (Non-Conf),W 69-60,,14,0,1,.000,0,0,0,1,.000,.000,0,0,,0,2,2,0,1,0,0,0,0,0.9,Kayley Joseph-Bernard,https://www.sports-reference.com/cbb/players/kayley-joseph-bernard-1.html,hofstra,2022-23
3,3,4,2022-11-23,Hofstra,,Nyack,REG (Non-Conf),W 73-49,,26,4,8,.500,0,0,4,8,.500,.500,0,0,,5,6,11,2,3,1,1,2,8,12.6,Kayley Joseph-Bernard,https://www.sports-reference.com/cbb/players/kayley-joseph-bernard-1.html,hofstra,2022-23
4,4,5,2022-11-26,Hofstra,@,Wagner,REG (Non-Conf),L 68-76,,7,0,0,,0,0,0,0,,,0,0,,0,0,0,2,0,0,1,1,0,0.0,Kayley Joseph-Bernard,https://www.sports-reference.com/cbb/players/kayley-joseph-bernard-1.html,hofstra,2022-23
5,5,6,2022-11-30,Hofstra,@,Iona,REG (Non-Conf),L 46-62,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Kayley Joseph-Bernard,https://www.sports-reference.com/cbb/players/kayley-joseph-bernard-1.html,hofstra,2022-23
6,6,7,2022-12-03,Hofstra,,LIU,REG (Non-Conf),W 74-71,,4,1,2,.500,0,0,1,2,.500,.500,0,0,,0,0,0,1,0,0,1,0,2,0.7,Kayley Joseph-Bernard,https://www.sports-reference.com/cbb/players/kayley-joseph-bernard-1.html,hofstra,2022-23
7,7,8,2022-12-07,Hofstra,,Army,REG (Non-Conf),W 56-53,,8,0,0,,0,0,0,0,,,0,0,,1,3,4,1,0,0,0,2,0,1.5,Kayley Joseph-Bernard,https://www.sports-reference.com/cbb/players/kayley-joseph-bernard-1.html,hofstra,2022-23
8,8,9,2022-12-10,Hofstra,@,Loyola (MD),REG (Non-Conf),L 61-62 (OT),,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Kayley Joseph-Bernard,https://www.sports-reference.com/cbb/players/kayley-joseph-bernard-1.html,hofstra,2022-23
9,9,10,2022-12-18,Hofstra,@,Delaware State,REG (Non-Conf),W 59-52,,5,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Kayley Joseph-Bernard,https://www.sports-reference.com/cbb/players/kayley-joseph-bernard-1.html,hofstra,2022-23
10,10,11,2022-12-21,Hofstra,,New Orleans,REG (Non-Conf),W 64-60 (OT),,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,2,0,0,-2.0,Kayley Joseph-Bernard,https://www.sports-reference.com/cbb/players/kayley-joseph-bernard-1.html,hofstra,2022-23
11,11,14,2023-01-06,Hofstra,,Elon,REG (Conf),W 46-42,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Kayley Joseph-Bernard,https://www.sports-reference.com/cbb/players/kayley-joseph-bernard-1.html,hofstra,2022-23
12,12,15,2023-01-08,Hofstra,,North Carolina A&T,REG (Conf),L 44-63,,4,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,Kayley Joseph-Bernard,https://www.sports-reference.com/cbb/players/kayley-joseph-bernard-1.html,hofstra,2022-23
13,13,16,2023-01-13,Hofstra,@,UNC Wilmington,REG (Conf),W 63-62,,4,0,0,,0,0,0,0,,,0,0,,0,0,0,1,0,0,0,0,0,0.7,Kayley Joseph-Bernard,https://www.sports-reference.com/cbb/players/kayley-joseph-bernard-1.html,hofstra,2022-23
14,14,17,2023-01-15,Hofstra,@,College of Charleston,REG (Conf),L 47-55,,2,0,0,,0,0,0,0,,,0,0,,1,0,1,0,0,0,1,0,0,-0.3,Kayley Joseph-Bernard,https://www.sports-reference.com/cbb/players/kayley-joseph-bernard-1.html,hofstra,2022-23
15,15,18,2023-01-22,Hofstra,,Northeastern,REG (Conf),L 48-68,,8,0,1,.000,0,0,0,1,.000,.000,0,0,,0,2,2,0,0,0,0,0,0,-0.1,Kayley Joseph-Bernard,https://www.sports-reference.com/cbb/players/kayley-joseph-bernard-1.html,hofstra,2022-23
