ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,57,1,2022-11-07,South Carolina,,East Tennessee State,REG (Non-Conf),W 101-31,,21,5,6,.833,0,0,5,6,.833,.833,1,1,1.000,1,4,5,0,1,1,0,2,11,11.6,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
2,58,2,2022-11-11,South Carolina,@,Maryland,REG (Non-Conf),W 81-56,,13,6,7,.857,0,0,6,7,.857,.857,1,1,1.000,4,1,5,1,1,1,3,2,13,12.2,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
3,59,3,2022-11-17,South Carolina,@,Clemson,REG (Non-Conf),W 85-31,,18,3,4,.750,0,0,3,4,.750,.750,1,1,1.000,3,3,6,1,0,0,1,2,7,7.3,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
4,60,4,2022-11-20,South Carolina,@,Stanford,REG (Non-Conf),W 76-71 (OT),,9,0,3,.000,0,0,0,3,.000,.000,0,0,,1,3,4,1,0,0,1,1,0,-1.2,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
5,61,6,2022-11-27,South Carolina,,Hampton,REG (Non-Conf),W 85-38,,17,3,5,.600,0,0,3,5,.600,.600,5,6,.833,6,8,14,2,0,3,1,1,11,17.0,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
6,62,7,2022-11-29,South Carolina,,UCLA,REG (Non-Conf),W 73-64,,25,8,11,.727,0,0,8,11,.727,.727,0,2,.000,5,4,9,1,0,5,1,3,16,17.4,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
7,63,8,2022-12-03,South Carolina,,Memphis,REG (Non-Conf),W 79-54,,19,9,12,.750,0,0,9,12,.750,.750,0,2,.000,4,6,10,1,1,2,1,2,18,18.3,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
8,64,9,2022-12-11,South Carolina,,Liberty,REG (Non-Conf),W 88-39,,11,1,5,.200,0,0,1,5,.200,.200,2,4,.500,4,5,9,0,0,0,2,3,4,1.2,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
9,65,10,2022-12-15,South Carolina,N,South Dakota State,REG (Non-Conf),W 62-44,,24,2,7,.286,0,0,2,7,.286,.286,4,8,.500,7,8,15,0,1,4,2,4,8,9.8,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
10,66,11,2022-12-18,South Carolina,,Charleston Southern,REG (Non-Conf),W 87-23,,24,2,7,.286,0,0,2,7,.286,.286,2,2,1.000,6,2,8,0,1,1,0,1,6,8.0,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
11,67,12,2022-12-21,South Carolina,,Coastal Carolina,REG (Non-Conf),W 102-39,,12,4,5,.800,0,0,4,5,.800,.800,0,0,,3,3,6,0,1,3,1,1,8,10.8,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
12,68,13,2022-12-29,South Carolina,,Texas A&M,REG (Conf),W 76-34,,14,2,5,.400,0,0,2,5,.400,.400,1,2,.500,2,4,6,2,0,3,0,0,5,8.0,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
13,69,14,2023-01-02,South Carolina,@,Georgia,REG (Conf),W 68-51,,20,4,9,.444,0,0,4,9,.444,.444,0,1,.000,4,3,7,0,1,1,3,3,8,4.1,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
14,70,15,2023-01-05,South Carolina,,Auburn,REG (Conf),W 94-42,,15,6,7,.857,0,0,6,7,.857,.857,4,6,.667,0,5,5,0,0,0,0,2,16,13.4,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
15,71,16,2023-01-08,South Carolina,@,Mississippi State,REG (Conf),W 58-51,,25,3,7,.429,0,0,3,7,.429,.429,3,6,.500,4,5,9,1,2,1,3,3,9,7.6,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
16,72,17,2023-01-12,South Carolina,@,Kentucky,REG (Conf),W 95-66,,15,5,8,.625,0,0,5,8,.625,.625,2,3,.667,3,1,4,2,0,1,2,0,12,10.5,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
17,73,18,2023-01-15,South Carolina,,Missouri,REG (Conf),W 81-50,,16,2,6,.333,0,0,2,6,.333,.333,3,5,.600,2,4,6,1,0,1,3,3,7,2.6,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
18,74,19,2023-01-19,South Carolina,@,Vanderbilt,REG (Conf),W 96-48,,19,4,10,.400,0,0,4,10,.400,.400,2,2,1.000,6,9,15,2,1,1,1,4,10,12.0,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
19,75,20,2023-01-22,South Carolina,,Arkansas,REG (Conf),W 92-46,,15,3,8,.375,0,0,3,8,.375,.375,6,8,.750,8,8,16,0,0,3,2,1,12,14.5,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
20,76,21,2023-01-29,South Carolina,@,Alabama,REG (Conf),W 65-52,,19,1,5,.200,0,0,1,5,.200,.200,2,4,.500,3,5,8,0,0,2,0,3,4,3.9,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
21,77,22,2023-02-02,South Carolina,,Kentucky,REG (Conf),W 87-69,,11,4,6,.667,0,0,4,6,.667,.667,6,7,.857,0,3,3,0,0,5,1,3,14,13.2,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
22,78,23,2023-02-05,South Carolina,@,Connecticut,REG (Non-Conf),W 81-77,,21,6,9,.667,0,0,6,9,.667,.667,5,6,.833,9,2,11,0,1,2,0,6,17,19.6,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
23,79,24,2023-02-09,South Carolina,@,Auburn,REG (Conf),W 83-48,,13,3,4,.750,0,0,3,4,.750,.750,0,0,,1,6,7,1,0,2,0,0,6,9.0,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
24,80,25,2023-02-12,South Carolina,,Louisiana State,REG (Conf),W 88-64,,21,7,9,.778,0,0,7,9,.778,.778,4,4,1.000,3,10,13,1,0,3,2,3,18,19.2,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
25,81,26,2023-02-16,South Carolina,,Florida,REG (Conf),W 87-56,,16,2,5,.400,0,0,2,5,.400,.400,1,2,.500,3,8,11,0,0,2,0,1,5,7.4,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
26,82,27,2023-02-19,South Carolina,@,Ole Miss,REG (Conf),W 64-57 (OT),,36,4,9,.444,0,0,4,9,.444,.444,0,0,,2,9,11,1,1,3,1,0,8,10.2,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
27,83,28,2023-02-23,South Carolina,@,Tennessee,REG (Conf),W 73-60,,27,3,9,.333,0,0,3,9,.333,.333,0,0,,5,10,15,1,1,3,1,3,6,9.0,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
28,84,29,2023-02-26,South Carolina,,Georgia,REG (Conf),W 73-63,,17,5,8,.625,0,0,5,8,.625,.625,3,3,1.000,5,5,10,1,0,0,1,4,13,12.5,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
29,85,30,2023-03-03,South Carolina,N,Arkansas,CTOURN,W 93-66,,20,6,7,.857,0,0,6,7,.857,.857,2,2,1.000,3,5,8,3,0,3,0,1,14,18.9,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
30,86,31,2023-03-04,South Carolina,N,Ole Miss,CTOURN,W 80-51,,25,5,7,.714,0,0,5,7,.714,.714,2,2,1.000,4,8,12,1,0,5,3,0,12,15.5,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
31,87,32,2023-03-05,South Carolina,N,Tennessee,CTOURN,W 74-58,,23,3,6,.500,0,0,3,6,.500,.500,7,8,.875,3,5,8,1,0,2,0,1,13,14.9,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
32,88,33,2023-03-17,South Carolina,,Norfolk State,ROUND-64,W 72-40,,12,1,2,.500,0,0,1,2,.500,.500,4,6,.667,1,3,4,2,0,1,0,2,6,7.1,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
33,89,34,2023-03-19,South Carolina,,South Florida,ROUND-32,W 76-45,,18,1,5,.200,0,0,1,5,.200,.200,2,2,1.000,3,1,4,1,1,1,0,0,4,5.7,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
34,90,35,2023-03-25,South Carolina,N,UCLA,ROUND-16,W 59-43,,20,4,7,.571,0,0,4,7,.571,.571,2,3,.667,3,1,4,2,0,2,0,0,10,11.5,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
35,91,36,2023-03-27,South Carolina,N,Maryland,ROUND-8,W 86-75,,17,4,8,.500,0,0,4,8,.500,.500,0,1,.000,4,1,5,2,0,0,1,1,8,6.7,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
36,92,37,2023-03-31,South Carolina,N,Iowa,NATIONAL-SEMI,L 73-77,,32,7,9,.778,0,0,7,9,.778,.778,0,1,.000,9,5,14,1,0,3,2,3,14,17.5,Kamilla Cardoso,https://www.sports-reference.com/cbb/players/kamilla-cardoso-1.html,south-carolina,2022-23
