ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,2,2021-11-11,Southern Utah,@,UC Irvine,REG (Non-Conf),L 65-81,,3,0,2,.000,0,1,.000,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Amoret Maxwell,https://www.sports-reference.com/cbb/players/amoret-maxwell-1.html,southern-utah,2021-22
2,2,5,2021-11-22,Southern Utah,,Nelson AIC,REG (Non-Conf),W 120-59,,12,3,5,.600,3,5,.600,0,0,,.900,0,0,0,0,0,1,0,0,1,0,9,6.4,Amoret Maxwell,https://www.sports-reference.com/cbb/players/amoret-maxwell-1.html,southern-utah,2021-22
