ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,2,2022-11-11,Saint Francis (PA),@,Michigan,REG (Non-Conf),L 36-91,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Harris Robinson,https://www.sports-reference.com/cbb/players/harris-robinson-1.html,saint-francis-pa,2022-23
2,2,3,2022-11-13,Saint Francis (PA),@,Xavier,REG (Non-Conf),L 52-78,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Harris Robinson,https://www.sports-reference.com/cbb/players/harris-robinson-1.html,saint-francis-pa,2022-23
3,3,6,2022-11-25,Saint Francis (PA),@,Loyola Chicago,REG (Non-Conf),L 56-69,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Harris Robinson,https://www.sports-reference.com/cbb/players/harris-robinson-1.html,saint-francis-pa,2022-23
4,4,7,2022-11-27,Saint Francis (PA),@,Marquette,REG (Non-Conf),L 40-83,,1,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Harris Robinson,https://www.sports-reference.com/cbb/players/harris-robinson-1.html,saint-francis-pa,2022-23
5,5,8,2022-12-08,Saint Francis (PA),,Vermont,REG (Non-Conf),L 48-68,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Harris Robinson,https://www.sports-reference.com/cbb/players/harris-robinson-1.html,saint-francis-pa,2022-23
6,6,10,2022-12-16,Saint Francis (PA),@,Youngstown State,REG (Non-Conf),L 41-81,,6,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,1,0,-1.1,Harris Robinson,https://www.sports-reference.com/cbb/players/harris-robinson-1.html,saint-francis-pa,2022-23
7,7,11,2022-12-20,Saint Francis (PA),@,Tulane,REG (Non-Conf),L 41-84,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Harris Robinson,https://www.sports-reference.com/cbb/players/harris-robinson-1.html,saint-francis-pa,2022-23
8,8,12,2022-12-30,Saint Francis (PA),,Hartford,REG (Non-Conf),W 46-36,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Harris Robinson,https://www.sports-reference.com/cbb/players/harris-robinson-1.html,saint-francis-pa,2022-23
9,9,13,2023-01-02,Saint Francis (PA),,Wagner,REG (Conf),L 25-76,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Harris Robinson,https://www.sports-reference.com/cbb/players/harris-robinson-1.html,saint-francis-pa,2022-23
10,10,19,2023-01-26,Saint Francis (PA),,Fairleigh Dickinson,REG (Conf),L 45-71,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,1,0,1,0,0,0.0,Harris Robinson,https://www.sports-reference.com/cbb/players/harris-robinson-1.html,saint-francis-pa,2022-23
11,11,23,2023-02-09,Saint Francis (PA),@,Sacred Heart,REG (Conf),L 34-68,,2,0,0,,0,0,,0,0,,,0,0,1,1,2,0,0,0,1,0,0,0.0,Harris Robinson,https://www.sports-reference.com/cbb/players/harris-robinson-1.html,saint-francis-pa,2022-23
12,12,24,2023-02-11,Saint Francis (PA),@,Merrimack,REG (Conf),L 62-80,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Harris Robinson,https://www.sports-reference.com/cbb/players/harris-robinson-1.html,saint-francis-pa,2022-23
13,13,27,2023-02-23,Saint Francis (PA),@,Fairleigh Dickinson,REG (Conf),L 39-63,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Harris Robinson,https://www.sports-reference.com/cbb/players/harris-robinson-1.html,saint-francis-pa,2022-23
