ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,13,1,2022-11-07,Iowa State,,Cleveland State,REG (Non-Conf),W 87-54,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0.7,Mary Kate King,https://www.sports-reference.com/cbb/players/mary-kate-king-1.html,iowa-state,2022-23
2,14,2,2022-11-10,Iowa State,,Southern,REG (Non-Conf),W 79-55,,4,1,2,.500,1,1,1.000,0,1,.000,.750,0,0,0,0,0,0,0,0,0,0,3,2.0,Mary Kate King,https://www.sports-reference.com/cbb/players/mary-kate-king-1.html,iowa-state,2022-23
3,15,4,2022-11-20,Iowa State,,Columbia,REG (Non-Conf),W 99-76,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Mary Kate King,https://www.sports-reference.com/cbb/players/mary-kate-king-1.html,iowa-state,2022-23
4,16,5,2022-11-24,Iowa State,N,Michigan State,REG (Non-Conf),W 80-49,,3,0,2,.000,0,1,.000,0,1,.000,.000,0,0,1,0,1,0,0,0,0,0,0,-0.7,Mary Kate King,https://www.sports-reference.com/cbb/players/mary-kate-king-1.html,iowa-state,2022-23
5,17,7,2022-11-29,Iowa State,,SIU Edwardsville,REG (Non-Conf),W 93-43,,4,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,0,0,1,1,0,0,1,3,4.0,Mary Kate King,https://www.sports-reference.com/cbb/players/mary-kate-king-1.html,iowa-state,2022-23
6,18,9,2022-12-11,Iowa State,,Jacksonville,REG (Non-Conf),W 84-50,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Mary Kate King,https://www.sports-reference.com/cbb/players/mary-kate-king-1.html,iowa-state,2022-23
7,19,19,2023-01-25,Iowa State,@,TCU,REG (Conf),W 75-35,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Mary Kate King,https://www.sports-reference.com/cbb/players/mary-kate-king-1.html,iowa-state,2022-23
8,20,23,2023-02-11,Iowa State,@,West Virginia,REG (Conf),L 60-73,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Mary Kate King,https://www.sports-reference.com/cbb/players/mary-kate-king-1.html,iowa-state,2022-23
9,21,27,2023-02-25,Iowa State,,TCU,REG (Conf),W 84-56,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,1,1,0,-2.1,Mary Kate King,https://www.sports-reference.com/cbb/players/mary-kate-king-1.html,iowa-state,2022-23
10,22,29,2023-03-04,Iowa State,,Texas Tech,REG (Conf),W 76-52,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,1,0,-1.4,Mary Kate King,https://www.sports-reference.com/cbb/players/mary-kate-king-1.html,iowa-state,2022-23
