ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2021-11-10,Northwestern,,Illinois–Chicago,REG (Non-Conf),W 72-49,,4,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,0,0,0,1,1,0,4,2,1.8,Mercy Ademusayo,https://www.sports-reference.com/cbb/players/mercy-ademusayo-1.html,northwestern,2021-22
2,2,2,2021-11-14,Northwestern,,UC Santa Barbara,REG (Non-Conf),W 72-46,,3,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,0,0,0,0,3,1,1,2,2.4,Mercy Ademusayo,https://www.sports-reference.com/cbb/players/mercy-ademusayo-1.html,northwestern,2021-22
3,3,3,2021-11-17,Northwestern,,Loyola Chicago,REG (Non-Conf),W 63-47,,3,0,1,.000,0,0,0,1,.000,.000,0,0,,0,1,1,0,0,1,1,0,0,-0.7,Mercy Ademusayo,https://www.sports-reference.com/cbb/players/mercy-ademusayo-1.html,northwestern,2021-22
4,4,9,2021-12-05,Northwestern,,Wisconsin,REG (Conf),W 61-49,,6,0,1,.000,0,0,0,1,.000,.000,0,0,,0,1,1,0,0,1,0,1,0,-0.1,Mercy Ademusayo,https://www.sports-reference.com/cbb/players/mercy-ademusayo-1.html,northwestern,2021-22
5,5,10,2021-12-11,Northwestern,,Delaware,REG (Non-Conf),W 76-53,,5,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,1,2,0,-1.5,Mercy Ademusayo,https://www.sports-reference.com/cbb/players/mercy-ademusayo-1.html,northwestern,2021-22
6,6,12,2021-12-17,Northwestern,,Temple,REG (Non-Conf),W 68-58,,3,0,0,,0,0,0,0,,,1,2,.500,0,0,0,0,1,0,2,2,1,-1.2,Mercy Ademusayo,https://www.sports-reference.com/cbb/players/mercy-ademusayo-1.html,northwestern,2021-22
7,7,18,2022-01-23,Northwestern,@,Maryland,REG (Conf),L 59-87,,11,0,1,.000,0,0,0,1,.000,.000,0,0,,0,1,1,0,1,1,1,0,0,0.3,Mercy Ademusayo,https://www.sports-reference.com/cbb/players/mercy-ademusayo-1.html,northwestern,2021-22
8,8,19,2022-01-28,Northwestern,,Iowa,REG (Conf),L 67-72 (OT),,2,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,0,0,2,1.7,Mercy Ademusayo,https://www.sports-reference.com/cbb/players/mercy-ademusayo-1.html,northwestern,2021-22
9,9,22,2022-02-11,Northwestern,@,Minnesota,REG (Conf),L 68-74,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Mercy Ademusayo,https://www.sports-reference.com/cbb/players/mercy-ademusayo-1.html,northwestern,2021-22
10,10,23,2022-02-13,Northwestern,,Michigan,REG (Conf),W 71-69 (2OT),,2,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,1,0,1,0,-0.4,Mercy Ademusayo,https://www.sports-reference.com/cbb/players/mercy-ademusayo-1.html,northwestern,2021-22
11,11,24,2022-02-17,Northwestern,@,Indiana,REG (Conf),L 58-69,,2,0,0,,0,0,0,0,,,0,2,.000,1,0,1,0,0,1,0,1,0,0.2,Mercy Ademusayo,https://www.sports-reference.com/cbb/players/mercy-ademusayo-1.html,northwestern,2021-22
12,12,25,2022-02-20,Northwestern,@,Illinois,REG (Conf),W 82-59,,3,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,1,0,0,0,1.0,Mercy Ademusayo,https://www.sports-reference.com/cbb/players/mercy-ademusayo-1.html,northwestern,2021-22
13,13,26,2022-02-24,Northwestern,,Purdue,REG (Conf),W 68-51,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Mercy Ademusayo,https://www.sports-reference.com/cbb/players/mercy-ademusayo-1.html,northwestern,2021-22
14,14,27,2022-02-27,Northwestern,@,Nebraska,REG (Conf),L 59-73,,2,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,Mercy Ademusayo,https://www.sports-reference.com/cbb/players/mercy-ademusayo-1.html,northwestern,2021-22
15,15,29,2022-03-04,Northwestern,@,Iowa,CTOURN,L 59-72,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Mercy Ademusayo,https://www.sports-reference.com/cbb/players/mercy-ademusayo-1.html,northwestern,2021-22
