ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,6,3,2021-11-18,Northern Kentucky,@,Green Bay,REG (Conf),W 61-52,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,Christyan Reid,https://www.sports-reference.com/cbb/players/christyan-reid-1.html,northern-kentucky,2021-22
2,7,9,2021-12-08,Northern Kentucky,,Kentucky St.,REG (Non-Conf),W 72-51,,1,0,0,0,0,0,0,0,4,.000,0,1,1,0,0,0,1,1,0,-2.7,Christyan Reid,https://www.sports-reference.com/cbb/players/christyan-reid-1.html,northern-kentucky,2021-22
