ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,31,1,2022-11-07,Northeastern,@,Boston University,REG (Non-Conf),W 66-65,*,22,0,3,.000,0,0,0,3,.000,.000,0,0,,1,5,6,0,0,0,3,4,0,-4.5,Asha Parker,https://www.sports-reference.com/cbb/players/asha-parker-1.html,northeastern,2022-23
2,32,2,2022-11-10,Northeastern,@,Connecticut,REG (Non-Conf),L 39-98,*,21,0,3,.000,0,0,0,3,.000,.000,0,0,,1,3,4,0,0,0,1,4,0,-3.1,Asha Parker,https://www.sports-reference.com/cbb/players/asha-parker-1.html,northeastern,2022-23
3,33,3,2022-11-16,Northeastern,,Boston College,REG (Non-Conf),L 59-64,*,13,2,3,.667,0,0,2,3,.667,.667,0,0,,2,1,3,1,0,1,2,3,4,2.6,Asha Parker,https://www.sports-reference.com/cbb/players/asha-parker-1.html,northeastern,2022-23
4,34,4,2022-11-19,Northeastern,@,New Hampshire,REG (Non-Conf),W 63-51,*,19,3,4,.750,0,0,3,4,.750,.750,0,1,.000,2,3,5,1,0,0,1,1,6,5.6,Asha Parker,https://www.sports-reference.com/cbb/players/asha-parker-1.html,northeastern,2022-23
5,35,5,2022-11-21,Northeastern,@,Maine,REG (Non-Conf),L 59-61,*,19,0,2,.000,0,0,0,2,.000,.000,0,0,,1,1,2,2,1,2,2,0,0,1.4,Asha Parker,https://www.sports-reference.com/cbb/players/asha-parker-1.html,northeastern,2022-23
6,36,6,2022-11-25,Northeastern,N,Green Bay,REG (Non-Conf),L 46-56,*,17,0,1,.000,0,0,0,1,.000,.000,0,0,,0,2,2,0,1,1,1,1,0,0.2,Asha Parker,https://www.sports-reference.com/cbb/players/asha-parker-1.html,northeastern,2022-23
7,37,7,2022-11-26,Northeastern,N,Portland,REG (Non-Conf),L 41-67,*,17,1,3,.333,0,0,1,3,.333,.333,0,0,,2,2,4,0,1,0,1,2,2,1.5,Asha Parker,https://www.sports-reference.com/cbb/players/asha-parker-1.html,northeastern,2022-23
8,38,8,2022-11-30,Northeastern,@,Merrimack,REG (Non-Conf),W 75-47,*,22,3,5,.600,0,0,3,5,.600,.600,2,3,.667,4,3,7,0,2,0,2,3,8,7.8,Asha Parker,https://www.sports-reference.com/cbb/players/asha-parker-1.html,northeastern,2022-23
9,39,9,2022-12-03,Northeastern,,Holy Cross,REG (Non-Conf),L 55-60,*,21,1,3,.333,0,0,1,3,.333,.333,0,0,,0,4,4,0,0,1,1,2,2,0.4,Asha Parker,https://www.sports-reference.com/cbb/players/asha-parker-1.html,northeastern,2022-23
10,40,10,2022-12-05,Northeastern,,Harvard,REG (Non-Conf),W 73-64,*,26,1,1,1.000,0,0,1,1,1.000,1.000,2,2,1.000,1,1,2,4,0,0,1,3,4,5.3,Asha Parker,https://www.sports-reference.com/cbb/players/asha-parker-1.html,northeastern,2022-23
