ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2021-11-11,Bowling Green,,East Tennessee State,REG (Non-Conf),W 90-58,,16,3,5,.600,0,0,3,5,.600,.600,4,4,1.000,2,6,8,0,0,1,1,1,10,10.2,Jocelyn Tate,https://www.sports-reference.com/cbb/players/jocelyn-tate-1.html,bowling-green-state,2021-22
2,2,2,2021-11-14,Bowling Green,,IUPUI,REG (Non-Conf),L 60-71,,20,2,2,1.000,0,0,2,2,1.000,1.000,0,0,,3,3,6,0,1,1,1,1,4,6.7,Jocelyn Tate,https://www.sports-reference.com/cbb/players/jocelyn-tate-1.html,bowling-green-state,2021-22
3,3,3,2021-11-17,Bowling Green,@,Ohio State,REG (Non-Conf),L 63-94,,19,2,7,.286,0,0,2,7,.286,.286,2,5,.400,3,4,7,1,0,0,3,1,6,1.3,Jocelyn Tate,https://www.sports-reference.com/cbb/players/jocelyn-tate-1.html,bowling-green-state,2021-22
4,4,4,2021-11-27,Bowling Green,@,George Mason,REG (Non-Conf),L 75-77 (OT),,9,2,3,.667,0,0,2,3,.667,.667,0,2,.000,3,1,4,0,1,0,1,2,4,3.5,Jocelyn Tate,https://www.sports-reference.com/cbb/players/jocelyn-tate-1.html,bowling-green-state,2021-22
5,5,5,2021-11-28,Bowling Green,,Liberty,REG (Non-Conf),L 72-76,,23,4,5,.800,0,0,4,5,.800,.800,7,11,.636,1,4,5,3,1,1,2,5,15,13.2,Jocelyn Tate,https://www.sports-reference.com/cbb/players/jocelyn-tate-1.html,bowling-green-state,2021-22
6,6,6,2021-12-05,Bowling Green,,Valparaiso,REG (Non-Conf),W 69-53,,12,1,5,.200,0,0,1,5,.200,.200,1,2,.500,2,4,6,1,1,0,1,2,3,2.0,Jocelyn Tate,https://www.sports-reference.com/cbb/players/jocelyn-tate-1.html,bowling-green-state,2021-22
7,7,7,2021-12-12,Bowling Green,,Notre Dame (OH),REG (Non-Conf),W 100-48,,22,3,8,.375,0,0,3,8,.375,.375,1,2,.500,6,4,10,3,4,1,2,1,7,12.0,Jocelyn Tate,https://www.sports-reference.com/cbb/players/jocelyn-tate-1.html,bowling-green-state,2021-22
8,8,8,2021-12-19,Bowling Green,@,Oakland,REG (Non-Conf),W 72-60,,16,4,6,.667,0,0,4,6,.667,.667,0,0,,1,4,5,2,0,1,2,4,8,5.8,Jocelyn Tate,https://www.sports-reference.com/cbb/players/jocelyn-tate-1.html,bowling-green-state,2021-22
9,9,9,2021-12-21,Bowling Green,,UT Martin,REG (Non-Conf),W 67-52,,17,2,4,.500,0,0,2,4,.500,.500,0,0,,2,5,7,0,0,1,2,1,4,3.2,Jocelyn Tate,https://www.sports-reference.com/cbb/players/jocelyn-tate-1.html,bowling-green-state,2021-22
10,10,10,2022-01-01,Bowling Green,,Ball State,REG (Conf),W 82-58,,20,3,7,.429,0,0,3,7,.429,.429,3,4,.750,2,5,7,2,1,0,2,2,9,7.4,Jocelyn Tate,https://www.sports-reference.com/cbb/players/jocelyn-tate-1.html,bowling-green-state,2021-22
11,11,11,2022-01-05,Bowling Green,,Buffalo,REG (Conf),L 66-82,,13,1,5,.200,0,0,1,5,.200,.200,1,2,.500,0,1,1,0,0,0,4,3,3,-5.4,Jocelyn Tate,https://www.sports-reference.com/cbb/players/jocelyn-tate-1.html,bowling-green-state,2021-22
12,12,12,2022-01-08,Bowling Green,@,Akron,REG (Conf),L 69-79,,14,2,5,.400,0,0,2,5,.400,.400,0,0,,0,2,2,2,1,0,2,5,4,0.3,Jocelyn Tate,https://www.sports-reference.com/cbb/players/jocelyn-tate-1.html,bowling-green-state,2021-22
13,13,13,2022-01-19,Bowling Green,,Central Michigan,REG (Conf),W 92-68,,24,4,7,.571,0,0,4,7,.571,.571,5,6,.833,1,5,6,1,1,0,1,2,13,11.4,Jocelyn Tate,https://www.sports-reference.com/cbb/players/jocelyn-tate-1.html,bowling-green-state,2021-22
14,14,14,2022-01-22,Bowling Green,@,Ohio,REG (Conf),L 70-85,,13,1,2,.500,0,0,1,2,.500,.500,0,0,,1,3,4,0,0,0,1,1,2,1.2,Jocelyn Tate,https://www.sports-reference.com/cbb/players/jocelyn-tate-1.html,bowling-green-state,2021-22
15,15,15,2022-01-24,Bowling Green,@,Eastern Michigan,REG (Conf),W 71-60,,23,2,3,.667,0,0,2,3,.667,.667,1,1,1.000,4,2,6,1,1,0,4,5,5,2.8,Jocelyn Tate,https://www.sports-reference.com/cbb/players/jocelyn-tate-1.html,bowling-green-state,2021-22
16,16,16,2022-01-26,Bowling Green,,Western Michigan,REG (Conf),W 67-51,,11,4,6,.667,0,0,4,6,.667,.667,0,0,,2,1,3,1,0,0,3,3,8,3.6,Jocelyn Tate,https://www.sports-reference.com/cbb/players/jocelyn-tate-1.html,bowling-green-state,2021-22
17,17,17,2022-01-29,Bowling Green,,Toledo,REG (Conf),L 67-71,,17,5,11,.455,0,0,5,11,.455,.455,0,2,.000,3,6,9,0,0,0,1,4,10,4.8,Jocelyn Tate,https://www.sports-reference.com/cbb/players/jocelyn-tate-1.html,bowling-green-state,2021-22
18,18,18,2022-02-02,Bowling Green,@,Northern Illinois,REG (Conf),W 64-54,,20,4,8,.500,0,0,4,8,.500,.500,1,3,.333,2,2,4,0,2,2,2,4,9,6.0,Jocelyn Tate,https://www.sports-reference.com/cbb/players/jocelyn-tate-1.html,bowling-green-state,2021-22
