ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,31,1,2022-11-12,Sacramento State,,UC Irvine,REG (Non-Conf),L 58-60,*,38,9,12,.750,0,0,9,12,.750,.750,1,3,.333,6,14,20,0,1,1,5,1,19,18.1,Isnelle Natabou,https://www.sports-reference.com/cbb/players/isnelle-natabou-1.html,sacramento-state,2022-23
2,32,2,2022-11-14,Sacramento State,@,Santa Clara,REG (Non-Conf),W 73-63,*,33,10,14,.714,0,0,10,14,.714,.714,3,3,1.000,1,6,7,1,0,0,0,2,23,19.6,Isnelle Natabou,https://www.sports-reference.com/cbb/players/isnelle-natabou-1.html,sacramento-state,2022-23
3,33,3,2022-11-19,Sacramento State,,UC Santa Barbara,REG (Non-Conf),W 70-68 (OT),*,43,4,6,.667,0,0,4,6,.667,.667,2,2,1.000,1,6,7,2,2,0,3,4,10,8.7,Isnelle Natabou,https://www.sports-reference.com/cbb/players/isnelle-natabou-1.html,sacramento-state,2022-23
4,34,4,2022-11-22,Sacramento State,N,UC Davis,REG (Non-Conf),W 67-45,*,31,4,8,.500,0,0,4,8,.500,.500,5,10,.500,5,9,14,0,1,2,4,4,13,10.0,Isnelle Natabou,https://www.sports-reference.com/cbb/players/isnelle-natabou-1.html,sacramento-state,2022-23
5,35,5,2022-11-25,Sacramento State,@,Cal Poly,REG (Non-Conf),W 70-62,*,29,5,9,.556,0,0,5,9,.556,.556,3,5,.600,4,1,5,1,0,1,2,3,13,9.2,Isnelle Natabou,https://www.sports-reference.com/cbb/players/isnelle-natabou-1.html,sacramento-state,2022-23
6,36,6,2022-11-26,Sacramento State,N,UTEP,REG (Non-Conf),W 63-50,*,40,6,7,.857,0,0,6,7,.857,.857,5,5,1.000,6,8,14,0,1,3,3,1,17,20.8,Isnelle Natabou,https://www.sports-reference.com/cbb/players/isnelle-natabou-1.html,sacramento-state,2022-23
7,37,7,2022-12-03,Sacramento State,,Fresno State,REG (Non-Conf),W 62-61,*,38,7,7,1.000,0,0,7,7,1.000,1.000,2,2,1.000,2,9,11,3,0,3,2,2,16,19.4,Isnelle Natabou,https://www.sports-reference.com/cbb/players/isnelle-natabou-1.html,sacramento-state,2022-23
8,38,8,2022-12-07,Sacramento State,@,San Diego State,REG (Non-Conf),L 59-70,*,34,10,16,.625,0,0,10,16,.625,.625,3,3,1.000,6,4,10,0,0,1,3,4,23,17.3,Isnelle Natabou,https://www.sports-reference.com/cbb/players/isnelle-natabou-1.html,sacramento-state,2022-23
9,39,9,2022-12-10,Sacramento State,,Cal State Bakersfield,REG (Non-Conf),W 67-46,*,33,9,12,.750,0,0,9,12,.750,.750,1,1,1.000,6,8,14,1,0,4,4,1,19,19.9,Isnelle Natabou,https://www.sports-reference.com/cbb/players/isnelle-natabou-1.html,sacramento-state,2022-23
10,40,10,2022-12-19,Sacramento State,@,Cal State Northridge,REG (Non-Conf),W 63-61,*,37,7,12,.583,0,0,7,12,.583,.583,6,8,.750,3,2,5,1,0,1,1,3,20,15.5,Isnelle Natabou,https://www.sports-reference.com/cbb/players/isnelle-natabou-1.html,sacramento-state,2022-23
