ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,16,1,2022-11-12,Sacramento State,,UC Irvine,REG (Non-Conf),L 58-60,,2,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,0,0,0,0,0,0,0,2,1.7,Erin Hedman,https://www.sports-reference.com/cbb/players/erin-hedman-1.html,sacramento-state,2022-23
2,17,2,2022-11-14,Sacramento State,@,Santa Clara,REG (Non-Conf),W 73-63,,7,1,2,.500,0,0,,1,2,.500,.500,0,0,0,1,1,0,0,0,0,0,2,1.3,Erin Hedman,https://www.sports-reference.com/cbb/players/erin-hedman-1.html,sacramento-state,2022-23
3,18,3,2022-11-19,Sacramento State,,UC Santa Barbara,REG (Non-Conf),W 70-68 (OT),,2,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0.7,Erin Hedman,https://www.sports-reference.com/cbb/players/erin-hedman-1.html,sacramento-state,2022-23
4,19,4,2022-11-22,Sacramento State,N,UC Davis,REG (Non-Conf),W 67-45,,9,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,1,1,0,0,0,0,1,3,2.6,Erin Hedman,https://www.sports-reference.com/cbb/players/erin-hedman-1.html,sacramento-state,2022-23
5,20,5,2022-11-25,Sacramento State,@,Cal Poly,REG (Non-Conf),W 70-62,,10,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,1,1,1,0,2,0,2,2,3.3,Erin Hedman,https://www.sports-reference.com/cbb/players/erin-hedman-1.html,sacramento-state,2022-23
6,21,7,2022-12-03,Sacramento State,,Fresno State,REG (Non-Conf),W 62-61,,2,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Erin Hedman,https://www.sports-reference.com/cbb/players/erin-hedman-1.html,sacramento-state,2022-23
7,22,8,2022-12-07,Sacramento State,@,San Diego State,REG (Non-Conf),L 59-70,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,2,1,0,0,0.4,Erin Hedman,https://www.sports-reference.com/cbb/players/erin-hedman-1.html,sacramento-state,2022-23
8,23,9,2022-12-10,Sacramento State,,Cal State Bakersfield,REG (Non-Conf),W 67-46,,7,1,2,.500,0,0,,1,2,.500,.500,0,0,0,1,1,0,0,0,0,1,2,0.9,Erin Hedman,https://www.sports-reference.com/cbb/players/erin-hedman-1.html,sacramento-state,2022-23
9,24,10,2022-12-19,Sacramento State,@,Cal State Northridge,REG (Non-Conf),W 63-61,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,1,0,-1.4,Erin Hedman,https://www.sports-reference.com/cbb/players/erin-hedman-1.html,sacramento-state,2022-23
10,25,11,2022-12-21,Sacramento State,@,Cal State Fullerton,REG (Non-Conf),W 67-55,,2,0,0,,0,0,,0,0,,,0,0,1,1,2,0,0,1,0,1,0,1.3,Erin Hedman,https://www.sports-reference.com/cbb/players/erin-hedman-1.html,sacramento-state,2022-23
