ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2022-11-07,UAB,,Auburn Montgomery,REG (Non-Conf),W 85-53,,5,2,2,1.000,2,2,1.000,0,0,,1.500,0,0,0,0,0,1,0,0,0,0,6,6.1,Ashton Elley,https://www.sports-reference.com/cbb/players/ashton-elley-1.html,alabama-birmingham,2022-23
2,2,2,2022-11-15,UAB,,Nicholls State,REG (Non-Conf),W 69-40,,5,1,3,.333,0,2,.000,1,1,1.000,.333,0,0,0,1,1,0,0,0,0,1,2,0.2,Ashton Elley,https://www.sports-reference.com/cbb/players/ashton-elley-1.html,alabama-birmingham,2022-23
3,3,5,2022-11-26,UAB,N,Louisiana State,REG (Non-Conf),L 64-99,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Ashton Elley,https://www.sports-reference.com/cbb/players/ashton-elley-1.html,alabama-birmingham,2022-23
4,4,7,2022-12-13,UAB,,Miles,REG (Non-Conf),W 88-49,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,3,3,0,0,0,0,0,0,0.2,Ashton Elley,https://www.sports-reference.com/cbb/players/ashton-elley-1.html,alabama-birmingham,2022-23
5,5,8,2022-12-17,UAB,,Mississippi Valley State,REG (Non-Conf),W 101-56,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Ashton Elley,https://www.sports-reference.com/cbb/players/ashton-elley-1.html,alabama-birmingham,2022-23
6,6,11,2022-12-29,UAB,@,UTEP,REG (Conf),L 58-76,,2,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,1,0,1,0,0,0,0,0,3,3.4,Ashton Elley,https://www.sports-reference.com/cbb/players/ashton-elley-1.html,alabama-birmingham,2022-23
7,7,13,2023-01-05,UAB,,Florida Atlantic,REG (Conf),W 75-47,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Ashton Elley,https://www.sports-reference.com/cbb/players/ashton-elley-1.html,alabama-birmingham,2022-23
8,8,17,2023-01-16,UAB,,Middle Tennessee,REG (Conf),L 54-76,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Ashton Elley,https://www.sports-reference.com/cbb/players/ashton-elley-1.html,alabama-birmingham,2022-23
9,9,24,2023-02-11,UAB,@,Middle Tennessee,REG (Conf),L 42-63,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Ashton Elley,https://www.sports-reference.com/cbb/players/ashton-elley-1.html,alabama-birmingham,2022-23
10,10,25,2023-02-17,UAB,,UTEP,REG (Conf),L 61-88,,7,0,2,.000,0,2,.000,0,0,,.000,0,0,1,0,1,1,0,0,0,0,0,0.0,Ashton Elley,https://www.sports-reference.com/cbb/players/ashton-elley-1.html,alabama-birmingham,2022-23
11,11,28,2023-02-25,UAB,,Western Kentucky,REG (Conf),L 69-91,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,1,1,0,1,0,0,0.7,Ashton Elley,https://www.sports-reference.com/cbb/players/ashton-elley-1.html,alabama-birmingham,2022-23
