ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2024-11-05,Gonzaga,,Montana,REG (Non-Conf),W 82-69,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Vera Gunaydin,https://www.sports-reference.com/cbb/players/vera-gunaydin-1.html,gonzaga,2024-25
2,2,2,2024-11-10,Gonzaga,@,Stanford,REG (Non-Conf),L 58-89,,7,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Vera Gunaydin,https://www.sports-reference.com/cbb/players/vera-gunaydin-1.html,gonzaga,2024-25
3,3,3,2024-11-14,Gonzaga,,California,REG (Non-Conf),L 65-86,,7,0,1,.000,0,0,,0,1,.000,.000,0,0,2,0,2,1,1,0,1,0,0,1.4,Vera Gunaydin,https://www.sports-reference.com/cbb/players/vera-gunaydin-1.html,gonzaga,2024-25
4,4,4,2024-11-17,Gonzaga,,Wyoming,REG (Non-Conf),W 62-51,,14,1,4,.250,1,1,1.000,0,3,.000,.375,0,0,1,1,2,0,0,0,0,0,3,1.6,Vera Gunaydin,https://www.sports-reference.com/cbb/players/vera-gunaydin-1.html,gonzaga,2024-25
5,5,5,2024-11-21,Gonzaga,,Rice,REG (Non-Conf),W 72-69,,7,0,1,.000,0,1,.000,0,0,,.000,0,0,1,1,2,0,0,0,0,0,0,0.3,Vera Gunaydin,https://www.sports-reference.com/cbb/players/vera-gunaydin-1.html,gonzaga,2024-25
6,6,6,2024-11-24,Gonzaga,@,New Mexico,REG (Non-Conf),W 81-68,,5,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,1,0,0,0,0,0,-0.7,Vera Gunaydin,https://www.sports-reference.com/cbb/players/vera-gunaydin-1.html,gonzaga,2024-25
7,7,9,2024-11-30,Gonzaga,N,Florida State,REG (Non-Conf),L 54-95,,3,0,3,.000,0,0,,0,3,.000,.000,0,0,0,0,0,1,1,0,1,0,0,-1.4,Vera Gunaydin,https://www.sports-reference.com/cbb/players/vera-gunaydin-1.html,gonzaga,2024-25
8,8,10,2024-12-08,Gonzaga,@,Colorado State,REG (Non-Conf),L 72-74 (OT),,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Vera Gunaydin,https://www.sports-reference.com/cbb/players/vera-gunaydin-1.html,gonzaga,2024-25
9,9,11,2024-12-14,Gonzaga,,Eastern Washington,REG (Non-Conf),W 79-50,,6,0,2,.000,0,2,.000,0,0,,.000,0,0,0,1,1,0,0,0,1,0,0,-2.1,Vera Gunaydin,https://www.sports-reference.com/cbb/players/vera-gunaydin-1.html,gonzaga,2024-25
10,10,13,2024-12-21,Gonzaga,@,San Diego,REG (Conf),W 66-59,,1,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Vera Gunaydin,https://www.sports-reference.com/cbb/players/vera-gunaydin-1.html,gonzaga,2024-25
11,11,15,2024-12-30,Gonzaga,,Pepperdine,REG (Conf),W 75-54,,3,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,0,0,0,1,1,0,-2.8,Vera Gunaydin,https://www.sports-reference.com/cbb/players/vera-gunaydin-1.html,gonzaga,2024-25
12,12,17,2025-01-04,Gonzaga,,Santa Clara,REG (Conf),W 82-56,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Vera Gunaydin,https://www.sports-reference.com/cbb/players/vera-gunaydin-1.html,gonzaga,2024-25
13,13,21,2025-01-25,Gonzaga,@,Pepperdine,REG (Conf),W 81-53,,5,0,2,.000,0,1,.000,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Vera Gunaydin,https://www.sports-reference.com/cbb/players/vera-gunaydin-1.html,gonzaga,2024-25
14,14,22,2025-01-30,Gonzaga,,San Diego,REG (Conf),W 64-48,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,1,0,0,0,0.0,Vera Gunaydin,https://www.sports-reference.com/cbb/players/vera-gunaydin-1.html,gonzaga,2024-25
15,15,24,2025-02-06,Gonzaga,@,St. Mary's (CA),REG (Conf),W 69-58,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Vera Gunaydin,https://www.sports-reference.com/cbb/players/vera-gunaydin-1.html,gonzaga,2024-25
16,16,30,2025-02-27,Gonzaga,@,Pacific,REG (Conf),W 72-56,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Vera Gunaydin,https://www.sports-reference.com/cbb/players/vera-gunaydin-1.html,gonzaga,2024-25
17,17,33,2025-03-20,Gonzaga,,UTSA,WBIT,W 67-51,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Vera Gunaydin,https://www.sports-reference.com/cbb/players/vera-gunaydin-1.html,gonzaga,2024-25
