ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2021-11-09,South Carolina State,@,Old Dominion,REG (Non-Conf),L 52-80,,11,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,1,0,1,0,0,0,2,0,2,0.4,Aliciah Fields,https://www.sports-reference.com/cbb/players/aliciah-fields-1.html,south-carolina-state,2021-22
2,2,2,2021-11-13,South Carolina State,,Coastal Carolina,REG (Non-Conf),L 57-81,,11,1,3,.333,0,0,,1,3,.333,.333,0,0,1,0,1,0,0,2,1,3,2,0.2,Aliciah Fields,https://www.sports-reference.com/cbb/players/aliciah-fields-1.html,south-carolina-state,2021-22
3,3,3,2021-11-16,South Carolina State,,USC Upstate,REG (Non-Conf),L 51-70,,5,3,3,1.000,1,1,1.000,2,2,1.000,1.167,0,0,0,1,1,0,1,0,2,1,7,5.0,Aliciah Fields,https://www.sports-reference.com/cbb/players/aliciah-fields-1.html,south-carolina-state,2021-22
4,4,19,2022-01-31,South Carolina State,,Howard,REG (Conf),L 59-67,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Aliciah Fields,https://www.sports-reference.com/cbb/players/aliciah-fields-1.html,south-carolina-state,2021-22
5,5,21,2022-02-07,South Carolina State,,Morgan State,REG (Conf),L 49-73,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Aliciah Fields,https://www.sports-reference.com/cbb/players/aliciah-fields-1.html,south-carolina-state,2021-22
