ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,10,2,2021-11-13,South Carolina State,,Coastal Carolina,REG (Non-Conf),L 57-81,,3,0,1,.000,0,1,.000,0,0,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Somer Wilson,https://www.sports-reference.com/cbb/players/somer-wilson-1.html,south-carolina-state,2021-22
2,11,20,2022-02-05,South Carolina State,,Coppin State,REG (Conf),L 55-84,,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,Somer Wilson,https://www.sports-reference.com/cbb/players/somer-wilson-1.html,south-carolina-state,2021-22
