ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,59,1,2024-11-04,Navy,@,Rider,REG (Non-Conf),W 74-52,*,26,8,15,.533,0,0,8,15,.533,.533,0,0,,2,5,7,0,1,2,5,1,16,8.6,Kate Samson,https://www.sports-reference.com/cbb/players/kate-samson-1.html,navy,2024-25
2,60,2,2024-11-06,Navy,,Bryn Athyn,REG (Non-Conf),W 103-45,*,10,5,7,.714,0,0,5,7,.714,.714,0,0,,2,2,4,1,0,0,0,0,10,9.8,Kate Samson,https://www.sports-reference.com/cbb/players/kate-samson-1.html,navy,2024-25
3,61,3,2024-11-12,Navy,@,Iona,REG (Non-Conf),W 55-53,*,22,2,6,.333,0,0,2,6,.333,.333,0,0,,1,4,5,0,2,1,1,1,4,3.8,Kate Samson,https://www.sports-reference.com/cbb/players/kate-samson-1.html,navy,2024-25
4,62,4,2024-11-14,Navy,,Wagner,REG (Non-Conf),W 79-46,*,8,1,2,.500,0,0,1,2,.500,.500,0,0,,0,1,1,1,0,0,1,1,2,0.6,Kate Samson,https://www.sports-reference.com/cbb/players/kate-samson-1.html,navy,2024-25
5,63,5,2024-11-17,Navy,N,Radford,REG (Non-Conf),W 78-73 (OT),*,23,1,5,.200,0,0,1,5,.200,.200,1,2,.500,1,9,10,2,0,3,2,4,3,2.8,Kate Samson,https://www.sports-reference.com/cbb/players/kate-samson-1.html,navy,2024-25
6,64,6,2024-11-23,Navy,@,Longwood,REG (Non-Conf),W 75-61,*,28,8,14,.571,0,0,8,14,.571,.571,2,3,.667,5,2,7,2,0,6,3,1,18,17.3,Kate Samson,https://www.sports-reference.com/cbb/players/kate-samson-1.html,navy,2024-25
7,65,7,2024-11-30,Navy,,Toledo,REG (Non-Conf),L 51-58,*,16,2,5,.400,0,0,2,5,.400,.400,0,0,,0,3,3,1,0,2,1,3,4,2.1,Kate Samson,https://www.sports-reference.com/cbb/players/kate-samson-1.html,navy,2024-25
8,66,8,2024-12-01,Navy,,George Mason,REG (Non-Conf),L 63-85,*,18,1,3,.333,0,0,1,3,.333,.333,0,0,,1,4,5,1,1,0,3,1,2,0.5,Kate Samson,https://www.sports-reference.com/cbb/players/kate-samson-1.html,navy,2024-25
9,67,9,2024-12-04,Navy,,Dartmouth,REG (Non-Conf),L 58-61 (OT),*,35,4,13,.308,0,0,4,13,.308,.308,1,2,.500,5,11,16,1,0,4,0,2,9,10.6,Kate Samson,https://www.sports-reference.com/cbb/players/kate-samson-1.html,navy,2024-25
10,68,10,2024-12-07,Navy,,Stetson,REG (Non-Conf),W 66-49,*,25,5,10,.500,0,0,5,10,.500,.500,3,5,.600,3,9,12,3,0,0,6,1,13,7.7,Kate Samson,https://www.sports-reference.com/cbb/players/kate-samson-1.html,navy,2024-25
11,69,11,2024-12-19,Navy,,Delaware,REG (Non-Conf),W 79-69,*,29,8,11,.727,0,0,8,11,.727,.727,2,3,.667,3,4,7,3,0,1,4,3,18,14.0,Kate Samson,https://www.sports-reference.com/cbb/players/kate-samson-1.html,navy,2024-25
