ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,34,1,2023-11-06,UCLA,,Purdue,REG (Non-Conf),W 92-49,*,21,9,11,.818,0,0,9,11,.818,.818,2,3,.667,4,3,7,1,0,2,2,1,20,18.9,Lauren Betts,https://www.sports-reference.com/cbb/players/lauren-betts-1.html,ucla,2023-24
2,35,2,2023-11-09,UCLA,,UC Riverside,REG (Non-Conf),W 90-52,*,26,6,7,.857,0,0,6,7,.857,.857,2,4,.500,3,12,15,4,0,1,2,0,14,17.9,Lauren Betts,https://www.sports-reference.com/cbb/players/lauren-betts-1.html,ucla,2023-24
3,36,3,2023-11-12,UCLA,,Bellarmine,REG (Non-Conf),W 113-64,*,28,9,15,.600,0,0,9,15,.600,.600,4,7,.571,9,2,11,1,1,1,0,1,22,22.8,Lauren Betts,https://www.sports-reference.com/cbb/players/lauren-betts-1.html,ucla,2023-24
4,37,4,2023-11-17,UCLA,,Princeton,REG (Non-Conf),W 77-74,*,25,9,9,1.000,0,0,9,9,1.000,1.000,4,4,1.000,3,7,10,1,0,1,3,1,22,21.5,Lauren Betts,https://www.sports-reference.com/cbb/players/lauren-betts-1.html,ucla,2023-24
5,38,5,2023-11-24,UCLA,N,Connecticut,REG (Non-Conf),W 78-67,*,35,5,7,.714,0,0,5,7,.714,.714,3,3,1.000,2,5,7,0,0,0,3,1,13,9.6,Lauren Betts,https://www.sports-reference.com/cbb/players/lauren-betts-1.html,ucla,2023-24
6,39,6,2023-11-25,UCLA,N,Niagara,REG (Non-Conf),W 97-46,*,5,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,1,1,2,0,0,3,1,0,2,3.8,Lauren Betts,https://www.sports-reference.com/cbb/players/lauren-betts-1.html,ucla,2023-24
7,40,7,2023-12-03,UCLA,@,Arkansas,REG (Non-Conf),W 81-66,*,25,9,9,1.000,0,0,9,9,1.000,1.000,2,3,.667,4,6,10,0,0,2,3,1,20,19.5,Lauren Betts,https://www.sports-reference.com/cbb/players/lauren-betts-1.html,ucla,2023-24
8,41,8,2023-12-07,UCLA,,Cal State Northridge,REG (Non-Conf),W 111-48,*,17,7,9,.778,0,0,7,9,.778,.778,4,6,.667,3,0,3,0,1,2,1,0,18,17.2,Lauren Betts,https://www.sports-reference.com/cbb/players/lauren-betts-1.html,ucla,2023-24
9,42,9,2023-12-10,UCLA,N,Florida State,REG (Non-Conf),W 95-78,*,29,10,16,.625,0,0,10,16,.625,.625,2,3,.667,8,10,18,2,1,4,2,1,22,25.8,Lauren Betts,https://www.sports-reference.com/cbb/players/lauren-betts-1.html,ucla,2023-24
10,43,10,2023-12-18,UCLA,@,Ohio State,REG (Non-Conf),W 77-71,*,29,8,11,.727,0,0,8,11,.727,.727,1,2,.500,3,8,11,0,0,5,2,3,17,16.9,Lauren Betts,https://www.sports-reference.com/cbb/players/lauren-betts-1.html,ucla,2023-24
