ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,34,1,2023-11-06,UCLA,,Purdue,REG (Non-Conf),W 92-49,,5,0,0,,0,0,0,0,,,0,0,,0,0,0,2,0,0,1,1,0,0.0,Izzy Anstey,https://www.sports-reference.com/cbb/players/izzy-anstey-1.html,ucla,2023-24
2,35,2,2023-11-09,UCLA,,UC Riverside,REG (Non-Conf),W 90-52,,12,2,2,1.000,0,0,2,2,1.000,1.000,0,0,,1,5,6,2,0,1,1,3,4,5.5,Izzy Anstey,https://www.sports-reference.com/cbb/players/izzy-anstey-1.html,ucla,2023-24
3,36,3,2023-11-12,UCLA,,Bellarmine,REG (Non-Conf),W 113-64,,10,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,2,0,0,1,1,0,-0.7,Izzy Anstey,https://www.sports-reference.com/cbb/players/izzy-anstey-1.html,ucla,2023-24
4,37,4,2023-11-17,UCLA,,Princeton,REG (Non-Conf),W 77-74,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Izzy Anstey,https://www.sports-reference.com/cbb/players/izzy-anstey-1.html,ucla,2023-24
5,38,5,2023-11-24,UCLA,N,Connecticut,REG (Non-Conf),W 78-67,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Izzy Anstey,https://www.sports-reference.com/cbb/players/izzy-anstey-1.html,ucla,2023-24
6,39,6,2023-11-25,UCLA,N,Niagara,REG (Non-Conf),W 97-46,,9,1,1,1.000,0,0,1,1,1.000,1.000,1,1,1.000,0,2,2,1,1,0,1,3,3,2.8,Izzy Anstey,https://www.sports-reference.com/cbb/players/izzy-anstey-1.html,ucla,2023-24
7,40,7,2023-12-03,UCLA,@,Arkansas,REG (Non-Conf),W 81-66,,1,0,0,,0,0,0,0,,,0,0,,0,1,1,0,1,0,0,0,0,1.3,Izzy Anstey,https://www.sports-reference.com/cbb/players/izzy-anstey-1.html,ucla,2023-24
8,41,8,2023-12-07,UCLA,,Cal State Northridge,REG (Non-Conf),W 111-48,,11,0,0,,0,0,0,0,,,0,0,,0,5,5,1,1,0,0,0,0,3.2,Izzy Anstey,https://www.sports-reference.com/cbb/players/izzy-anstey-1.html,ucla,2023-24
9,42,9,2023-12-10,UCLA,N,Florida State,REG (Non-Conf),W 95-78,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Izzy Anstey,https://www.sports-reference.com/cbb/players/izzy-anstey-1.html,ucla,2023-24
10,43,13,2024-01-05,UCLA,,Oregon,REG (Conf),W 75-49,,4,0,1,.000,0,0,0,1,.000,.000,0,0,,3,0,3,0,0,0,0,0,0,1.4,Izzy Anstey,https://www.sports-reference.com/cbb/players/izzy-anstey-1.html,ucla,2023-24
11,44,14,2024-01-07,UCLA,,Oregon State,REG (Conf),W 65-54,,2,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Izzy Anstey,https://www.sports-reference.com/cbb/players/izzy-anstey-1.html,ucla,2023-24
12,45,15,2024-01-14,UCLA,@,Southern California,REG (Conf),L 65-73,,2,0,0,,0,0,0,0,,,0,0,,1,0,1,0,0,0,1,1,0,-0.7,Izzy Anstey,https://www.sports-reference.com/cbb/players/izzy-anstey-1.html,ucla,2023-24
