ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,2,2024-11-10,Southeast Missouri State,@,Texas,REG (Non-Conf),L 47-119,,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,Alex McGarrah,https://www.sports-reference.com/cbb/players/alex-mcgarrah-1.html,southeast-missouri-state,2024-25
2,2,7,2024-12-08,Southeast Missouri State,@,Arkansas,REG (Non-Conf),L 45-84,,4,1,2,.500,1,2,.500,0,0,.750,0,0,,0,2,2,0,1,0,1,0,3,2.6,Alex McGarrah,https://www.sports-reference.com/cbb/players/alex-mcgarrah-1.html,southeast-missouri-state,2024-25
3,3,11,2024-12-31,Southeast Missouri State,,William Woods,REG (Non-Conf),W 102-50,,15,3,7,.429,3,7,.429,0,0,.643,0,0,,0,0,0,1,1,0,0,1,9,6.6,Alex McGarrah,https://www.sports-reference.com/cbb/players/alex-mcgarrah-1.html,southeast-missouri-state,2024-25
4,4,19,2025-01-25,Southeast Missouri State,@,Western Illinois,REG (Conf),L 66-94,,3,1,1,1.000,1,1,1.000,0,0,1.500,0,0,,0,0,0,0,0,0,0,1,3,2.3,Alex McGarrah,https://www.sports-reference.com/cbb/players/alex-mcgarrah-1.html,southeast-missouri-state,2024-25
5,5,20,2025-01-30,Southeast Missouri State,,UT Martin,REG (Conf),L 54-78,,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Alex McGarrah,https://www.sports-reference.com/cbb/players/alex-mcgarrah-1.html,southeast-missouri-state,2024-25
6,6,25,2025-02-15,Southeast Missouri State,,Tennessee Tech,REG (Conf),L 50-78,,5,0,0,,0,0,,0,0,,1,2,.500,0,0,0,0,1,0,1,0,1,0.6,Alex McGarrah,https://www.sports-reference.com/cbb/players/alex-mcgarrah-1.html,southeast-missouri-state,2024-25
7,7,27,2025-02-22,Southeast Missouri State,,Lindenwood,REG (Conf),L 47-70,,1,0,1,.000,0,1,.000,0,0,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Alex McGarrah,https://www.sports-reference.com/cbb/players/alex-mcgarrah-1.html,southeast-missouri-state,2024-25
8,8,29,2025-03-01,Southeast Missouri State,@,Eastern Illinois,REG (Conf),L 52-85,,2,0,1,.000,0,1,.000,0,0,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Alex McGarrah,https://www.sports-reference.com/cbb/players/alex-mcgarrah-1.html,southeast-missouri-state,2024-25
