ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,21,1,2022-11-07,Arkansas–Pine Bluff,,Arkansas,REG (Non-Conf),L 50-70,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Breazia Robinson,https://www.sports-reference.com/cbb/players/breazia-robinson-1.html,arkansas-pine-bluff,2022-23
2,22,3,2022-11-15,Arkansas–Pine Bluff,,Philander Smith,REG (Non-Conf),W 84-45,,3,0,0,,0,0,0,0,,,3,4,.750,0,0,0,0,0,0,0,0,3,2.6,Breazia Robinson,https://www.sports-reference.com/cbb/players/breazia-robinson-1.html,arkansas-pine-bluff,2022-23
3,23,4,2022-11-25,Arkansas–Pine Bluff,N,Columbia,REG (Non-Conf),L 57-95,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,Breazia Robinson,https://www.sports-reference.com/cbb/players/breazia-robinson-1.html,arkansas-pine-bluff,2022-23
4,24,6,2022-11-29,Arkansas–Pine Bluff,@,SMU,REG (Non-Conf),L 45-74,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,1,0,0,0,0.7,Breazia Robinson,https://www.sports-reference.com/cbb/players/breazia-robinson-1.html,arkansas-pine-bluff,2022-23
5,25,7,2022-12-03,Arkansas–Pine Bluff,@,California,REG (Non-Conf),L 51-84,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Breazia Robinson,https://www.sports-reference.com/cbb/players/breazia-robinson-1.html,arkansas-pine-bluff,2022-23
6,26,10,2022-12-19,Arkansas–Pine Bluff,,Central Arkansas,REG (Non-Conf),W 61-57 (OT),,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,Breazia Robinson,https://www.sports-reference.com/cbb/players/breazia-robinson-1.html,arkansas-pine-bluff,2022-23
7,27,13,2023-01-07,Arkansas–Pine Bluff,,Texas Southern,REG (Conf),W 89-71,,4,0,0,,0,0,0,0,,,2,2,1.000,0,0,0,0,0,0,0,1,2,1.6,Breazia Robinson,https://www.sports-reference.com/cbb/players/breazia-robinson-1.html,arkansas-pine-bluff,2022-23
8,28,21,2023-02-06,Arkansas–Pine Bluff,@,Jackson State,REG (Conf),L 53-88,,2,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,1,0,1,0,-0.4,Breazia Robinson,https://www.sports-reference.com/cbb/players/breazia-robinson-1.html,arkansas-pine-bluff,2022-23
9,29,22,2023-02-11,Arkansas–Pine Bluff,,Alabama State,REG (Conf),L 60-71,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,Breazia Robinson,https://www.sports-reference.com/cbb/players/breazia-robinson-1.html,arkansas-pine-bluff,2022-23
10,30,24,2023-02-18,Arkansas–Pine Bluff,@,Prairie View A&M,REG (Conf),L 68-78,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Breazia Robinson,https://www.sports-reference.com/cbb/players/breazia-robinson-1.html,arkansas-pine-bluff,2022-23
11,31,26,2023-02-25,Arkansas–Pine Bluff,@,Mississippi Valley State,REG (Conf),W 95-60,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,Breazia Robinson,https://www.sports-reference.com/cbb/players/breazia-robinson-1.html,arkansas-pine-bluff,2022-23
12,32,28,2023-03-04,Arkansas–Pine Bluff,,Alcorn State,REG (Conf),W 74-66,,2,1,2,.500,0,0,1,2,.500,.500,0,0,,0,0,0,0,0,0,0,0,2,1.0,Breazia Robinson,https://www.sports-reference.com/cbb/players/breazia-robinson-1.html,arkansas-pine-bluff,2022-23
