ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,129,1,2021-11-11,Stanford,,Morgan State,REG (Non-Conf),W 91-36,,6,0,1,.000,0,1,.000,0,0,,.000,1,2,.500,1,1,2,0,1,0,1,0,1,0.9,Alyssa Jerome,https://www.sports-reference.com/cbb/players/alyssa-jerome-1.html,stanford,2021-22
2,130,2,2021-11-14,Stanford,,Texas,REG (Non-Conf),L 56-61,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Alyssa Jerome,https://www.sports-reference.com/cbb/players/alyssa-jerome-1.html,stanford,2021-22
3,131,3,2021-11-16,Stanford,,Portland,REG (Non-Conf),W 77-55,,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Alyssa Jerome,https://www.sports-reference.com/cbb/players/alyssa-jerome-1.html,stanford,2021-22
4,132,4,2021-11-21,Stanford,@,Gonzaga,REG (Non-Conf),W 66-62,,13,0,1,.000,0,0,,0,1,.000,.000,0,0,,1,1,2,0,1,1,0,2,0,1.2,Alyssa Jerome,https://www.sports-reference.com/cbb/players/alyssa-jerome-1.html,stanford,2021-22
5,133,5,2021-11-25,Stanford,@,Indiana,REG (Non-Conf),W 69-66,,6,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,0,1,0,1,0,0,-0.7,Alyssa Jerome,https://www.sports-reference.com/cbb/players/alyssa-jerome-1.html,stanford,2021-22
6,134,6,2021-11-26,Stanford,,South Florida,REG (Non-Conf),L 54-57,,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Alyssa Jerome,https://www.sports-reference.com/cbb/players/alyssa-jerome-1.html,stanford,2021-22
7,135,7,2021-11-27,Stanford,@,Maryland,REG (Non-Conf),W 86-68,,4,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,2,1,0,-2.1,Alyssa Jerome,https://www.sports-reference.com/cbb/players/alyssa-jerome-1.html,stanford,2021-22
8,136,8,2021-12-12,Stanford,,Pacific,REG (Non-Conf),W 91-62,,6,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,0,2,2,0.9,Alyssa Jerome,https://www.sports-reference.com/cbb/players/alyssa-jerome-1.html,stanford,2021-22
9,137,9,2021-12-15,Stanford,,UC Davis,REG (Non-Conf),W 68-42,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Alyssa Jerome,https://www.sports-reference.com/cbb/players/alyssa-jerome-1.html,stanford,2021-22
10,138,17,2022-01-21,Stanford,,California,REG (Conf),W 97-74,,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Alyssa Jerome,https://www.sports-reference.com/cbb/players/alyssa-jerome-1.html,stanford,2021-22
11,139,18,2022-01-28,Stanford,,Arizona State,REG (Conf),W 78-50,,3,0,0,,0,0,,0,0,,,0,0,,1,0,1,0,1,0,0,0,0,1.7,Alyssa Jerome,https://www.sports-reference.com/cbb/players/alyssa-jerome-1.html,stanford,2021-22
