ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,108,1,2022-11-07,San Diego State,@,Stanford,REG (Non-Conf),L 48-86,,25,1,5,.200,1,1,1.000,0,4,.000,.300,1,2,.500,0,0,0,1,2,0,1,1,4,1.8,Sophia Ramos,https://www.sports-reference.com/cbb/players/sophia-ramos-1.html,san-diego-state,2022-23
2,109,2,2022-11-09,San Diego State,,San Diego Christ,REG (Non-Conf),W 81-30,*,27,5,12,.417,2,6,.333,3,6,.500,.500,4,4,1.000,1,3,4,4,4,0,1,0,16,17.0,Sophia Ramos,https://www.sports-reference.com/cbb/players/sophia-ramos-1.html,san-diego-state,2022-23
3,110,3,2022-11-12,San Diego State,,Antelope Valley,REG (Non-Conf),W 95-41,*,22,3,3,1.000,2,2,1.000,1,1,1.000,1.333,2,2,1.000,0,6,6,1,1,0,0,0,10,12.6,Sophia Ramos,https://www.sports-reference.com/cbb/players/sophia-ramos-1.html,san-diego-state,2022-23
4,111,4,2022-11-15,San Diego State,,Southeastern Louisiana,REG (Non-Conf),W 69-53,*,35,3,8,.375,2,6,.333,1,2,.500,.500,0,0,,0,1,1,2,0,0,2,1,8,2.9,Sophia Ramos,https://www.sports-reference.com/cbb/players/sophia-ramos-1.html,san-diego-state,2022-23
5,112,5,2022-11-18,San Diego State,,Portland,REG (Non-Conf),W 55-53,*,36,4,11,.364,2,6,.333,2,5,.400,.455,2,2,1.000,0,1,1,3,2,1,2,3,12,7.8,Sophia Ramos,https://www.sports-reference.com/cbb/players/sophia-ramos-1.html,san-diego-state,2022-23
6,113,6,2022-11-22,San Diego State,,Grambling State,REG (Non-Conf),W 66-41,*,29,4,6,.667,2,3,.667,2,3,.667,.833,6,7,.857,0,5,5,7,2,0,2,3,16,18.2,Sophia Ramos,https://www.sports-reference.com/cbb/players/sophia-ramos-1.html,san-diego-state,2022-23
7,114,7,2022-11-25,San Diego State,,Seattle,REG (Non-Conf),W 70-36,*,30,4,7,.571,0,3,.000,4,4,1.000,.571,0,0,,0,4,4,4,4,0,1,1,8,11.3,Sophia Ramos,https://www.sports-reference.com/cbb/players/sophia-ramos-1.html,san-diego-state,2022-23
8,115,8,2022-12-01,San Diego State,@,UC San Diego,REG (Non-Conf),W 72-60,*,30,4,8,.500,2,4,.500,2,4,.500,.625,2,2,1.000,0,2,2,3,3,0,3,4,12,9.1,Sophia Ramos,https://www.sports-reference.com/cbb/players/sophia-ramos-1.html,san-diego-state,2022-23
9,116,9,2022-12-04,San Diego State,@,San Francisco,REG (Non-Conf),L 56-65,*,29,2,10,.200,0,1,.000,2,9,.222,.200,1,1,1.000,2,3,5,3,0,0,3,3,5,-1.0,Sophia Ramos,https://www.sports-reference.com/cbb/players/sophia-ramos-1.html,san-diego-state,2022-23
10,117,10,2022-12-07,San Diego State,,Sacramento State,REG (Non-Conf),W 70-59,*,36,3,9,.333,2,3,.667,1,6,.167,.444,2,2,1.000,1,4,5,5,2,0,3,3,10,8.1,Sophia Ramos,https://www.sports-reference.com/cbb/players/sophia-ramos-1.html,san-diego-state,2022-23
11,118,11,2022-12-10,San Diego State,,San Diego,REG (Non-Conf),W 68-45,*,35,6,10,.600,4,5,.800,2,5,.400,.800,2,2,1.000,0,5,5,1,2,1,4,2,18,13.5,Sophia Ramos,https://www.sports-reference.com/cbb/players/sophia-ramos-1.html,san-diego-state,2022-23
