ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,2,2022-11-12,Middle Tennessee,@,Southern Illinois,REG (Non-Conf),W 90-38,,5,0,1,.000,0,0,0,1,.000,.000,0,0,0,2,2,0,0,0,1,1,0,-1.5,Anabel LaTorre Ciria,https://www.sports-reference.com/cbb/players/anabel-latorre-ciria-1.html,middle-tennessee,2022-23
2,2,5,2022-11-26,Middle Tennessee,N,Missouri State,REG (Non-Conf),W 79-54,,1,0,0,,0,0,0,0,,,0,0,1,0,1,0,0,0,0,0,0,0.7,Anabel LaTorre Ciria,https://www.sports-reference.com/cbb/players/anabel-latorre-ciria-1.html,middle-tennessee,2022-23
3,3,15,2023-01-11,Middle Tennessee,,Rice,REG (Conf),W 85-56,,5,0,0,,0,0,0,0,,,0,0,0,2,2,0,0,0,0,1,0,0.2,Anabel LaTorre Ciria,https://www.sports-reference.com/cbb/players/anabel-latorre-ciria-1.html,middle-tennessee,2022-23
4,4,30,2023-03-09,Middle Tennessee,N,Charlotte,CTOURN,W 84-53,,3,0,0,,0,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Anabel LaTorre Ciria,https://www.sports-reference.com/cbb/players/anabel-latorre-ciria-1.html,middle-tennessee,2022-23
