ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,46,1,2022-11-07,NJIT,@,Rider,REG (Non-Conf),W 68-60,*,37,6,13,.462,1,1,1.000,5,12,.417,.500,4,5,.800,1,5,6,5,1,1,5,4,17,10.7,Lyzi Litwinko,https://www.sports-reference.com/cbb/players/lyzi-litwinko-1.html,njit,2022-23
2,47,2,2022-11-11,NJIT,,Lafayette,REG (Non-Conf),L 58-62,*,28,4,11,.364,0,3,.000,4,8,.500,.364,0,0,,1,2,3,1,1,0,4,3,8,-0.3,Lyzi Litwinko,https://www.sports-reference.com/cbb/players/lyzi-litwinko-1.html,njit,2022-23
3,48,3,2022-11-13,NJIT,@,Rutgers,REG (Non-Conf),L 71-87,*,23,2,10,.200,0,2,.000,2,8,.250,.200,2,4,.500,2,3,5,0,1,0,4,1,6,-2.1,Lyzi Litwinko,https://www.sports-reference.com/cbb/players/lyzi-litwinko-1.html,njit,2022-23
4,49,4,2022-11-16,NJIT,,St. Francis Brooklyn,REG (Non-Conf),W 56-49,*,27,4,7,.571,0,0,,4,7,.571,.571,2,4,.500,0,4,4,2,0,0,3,2,10,4.7,Lyzi Litwinko,https://www.sports-reference.com/cbb/players/lyzi-litwinko-1.html,njit,2022-23
5,50,5,2022-11-19,NJIT,,Central Connecticut State,REG (Non-Conf),W 71-65 (OT),*,41,7,12,.583,0,1,.000,7,11,.636,.583,2,4,.500,0,6,6,1,0,0,4,1,16,7.7,Lyzi Litwinko,https://www.sports-reference.com/cbb/players/lyzi-litwinko-1.html,njit,2022-23
6,51,6,2022-11-22,NJIT,@,LIU,REG (Non-Conf),W 57-50,*,33,6,10,.600,0,1,.000,6,9,.667,.600,1,2,.500,3,9,12,2,4,0,2,3,13,15.0,Lyzi Litwinko,https://www.sports-reference.com/cbb/players/lyzi-litwinko-1.html,njit,2022-23
7,52,7,2022-11-27,NJIT,@,Monmouth,REG (Non-Conf),L 62-70 (OT),*,36,2,7,.286,0,1,.000,2,6,.333,.286,6,8,.750,0,8,8,4,1,0,1,4,10,8.7,Lyzi Litwinko,https://www.sports-reference.com/cbb/players/lyzi-litwinko-1.html,njit,2022-23
8,53,8,2022-11-30,NJIT,,Fairleigh Dickinson,REG (Non-Conf),L 52-67,*,25,4,8,.500,0,0,,4,8,.500,.500,0,0,,0,1,1,2,2,0,2,0,8,5.7,Lyzi Litwinko,https://www.sports-reference.com/cbb/players/lyzi-litwinko-1.html,njit,2022-23
9,54,10,2022-12-07,NJIT,,Colgate,REG (Non-Conf),L 51-69,*,32,2,7,.286,0,0,,2,7,.286,.286,1,1,1.000,1,5,6,1,0,0,3,1,5,0.4,Lyzi Litwinko,https://www.sports-reference.com/cbb/players/lyzi-litwinko-1.html,njit,2022-23
10,55,11,2022-12-10,NJIT,@,Saint Peter's,REG (Non-Conf),W 42-38,*,35,3,7,.429,2,4,.500,1,3,.333,.571,0,0,,2,4,6,4,1,2,4,1,8,7.7,Lyzi Litwinko,https://www.sports-reference.com/cbb/players/lyzi-litwinko-1.html,njit,2022-23
11,56,13,2022-12-29,NJIT,,New Hampshire,REG (Conf),W 54-43,*,32,3,8,.375,1,1,1.000,2,7,.286,.438,0,0,,5,3,8,2,2,0,5,0,7,5.4,Lyzi Litwinko,https://www.sports-reference.com/cbb/players/lyzi-litwinko-1.html,njit,2022-23
12,57,14,2023-01-01,NJIT,@,UMass Lowell,REG (Conf),W 60-56,*,24,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,4,4,3,1,0,5,2,0,-2.2,Lyzi Litwinko,https://www.sports-reference.com/cbb/players/lyzi-litwinko-1.html,njit,2022-23
13,58,15,2023-01-07,NJIT,,Maine,REG (Conf),L 63-69,*,30,2,4,.500,0,0,,2,4,.500,.500,3,3,1.000,0,0,0,5,2,0,1,2,7,8.7,Lyzi Litwinko,https://www.sports-reference.com/cbb/players/lyzi-litwinko-1.html,njit,2022-23
14,59,16,2023-01-11,NJIT,@,Binghamton,REG (Conf),W 62-57,*,36,4,9,.444,0,0,,4,9,.444,.444,0,0,,2,5,7,2,2,0,1,3,8,7.4,Lyzi Litwinko,https://www.sports-reference.com/cbb/players/lyzi-litwinko-1.html,njit,2022-23
15,60,17,2023-01-14,NJIT,@,Albany (NY),REG (Conf),L 54-73,*,22,2,8,.250,0,1,.000,2,7,.286,.250,0,0,,1,2,3,0,0,0,2,0,4,-1.5,Lyzi Litwinko,https://www.sports-reference.com/cbb/players/lyzi-litwinko-1.html,njit,2022-23
16,61,18,2023-01-18,NJIT,,Bryant,REG (Conf),W 71-67 (OT),*,39,5,12,.417,1,1,1.000,4,11,.364,.458,2,4,.500,2,7,9,1,0,0,1,2,13,8.2,Lyzi Litwinko,https://www.sports-reference.com/cbb/players/lyzi-litwinko-1.html,njit,2022-23
