ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2024-11-04,Kennesaw State,,Life,REG (Non-Conf),W 72-53,,7,1,2,.500,0,0,1,2,.500,.500,1,2,.500,0,1,1,0,0,2,1,2,3,1.5,Mame Kane,https://www.sports-reference.com/cbb/players/mame-kane-1.html,kennesaw-state,2024-25
2,2,2,2024-11-09,Kennesaw State,,Utah Valley,REG (Non-Conf),L 61-64,,4,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,Mame Kane,https://www.sports-reference.com/cbb/players/mame-kane-1.html,kennesaw-state,2024-25
3,3,3,2024-11-14,Kennesaw State,@,Belmont,REG (Non-Conf),L 47-75,,15,1,3,.333,0,0,1,3,.333,.333,0,0,,0,3,3,0,0,0,1,1,2,-0.2,Mame Kane,https://www.sports-reference.com/cbb/players/mame-kane-1.html,kennesaw-state,2024-25
4,4,4,2024-11-16,Kennesaw State,,Erskine,REG (Non-Conf),W 94-44,,12,2,3,.667,0,0,2,3,.667,.667,3,4,.750,1,1,2,0,0,1,0,1,7,6.6,Mame Kane,https://www.sports-reference.com/cbb/players/mame-kane-1.html,kennesaw-state,2024-25
5,5,5,2024-11-21,Kennesaw State,@,San Jose State,REG (Non-Conf),L 64-68,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,2,1,0,-2.4,Mame Kane,https://www.sports-reference.com/cbb/players/mame-kane-1.html,kennesaw-state,2024-25
6,6,7,2024-12-08,Kennesaw State,@,Chattanooga,REG (Non-Conf),W 64-42,,6,1,2,.500,0,0,1,2,.500,.500,0,0,,0,2,2,0,0,0,0,1,2,1.2,Mame Kane,https://www.sports-reference.com/cbb/players/mame-kane-1.html,kennesaw-state,2024-25
7,7,8,2024-12-13,Kennesaw State,@,Florida Atlantic,REG (Non-Conf),L 56-71,,2,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,0,0,0,0.3,Mame Kane,https://www.sports-reference.com/cbb/players/mame-kane-1.html,kennesaw-state,2024-25
8,8,9,2024-12-16,Kennesaw State,@,Seattle,REG (Non-Conf),W 64-41,,7,0,0,,0,0,0,0,,,0,0,,0,4,4,0,0,0,1,2,0,-0.6,Mame Kane,https://www.sports-reference.com/cbb/players/mame-kane-1.html,kennesaw-state,2024-25
9,9,10,2024-12-19,Kennesaw State,,Georgia State,REG (Non-Conf),W 65-62,,3,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,0,0,0,0.3,Mame Kane,https://www.sports-reference.com/cbb/players/mame-kane-1.html,kennesaw-state,2024-25
10,10,11,2024-12-30,Kennesaw State,,Mercer,REG (Non-Conf),L 59-62,,1,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1,Mame Kane,https://www.sports-reference.com/cbb/players/mame-kane-1.html,kennesaw-state,2024-25
