ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,18,2,2023-11-10,Portland,,Villanova,REG (Non-Conf),L 42-64,,3,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Emma Strelein,https://www.sports-reference.com/cbb/players/emma-strelein-1.html,portland,2023-24
2,19,3,2023-11-14,Portland,@,Seattle,REG (Non-Conf),W 89-61,,9,0,0,,0,0,,0,0,,,0,0,1,0,1,0,0,0,1,0,0,-0.3,Emma Strelein,https://www.sports-reference.com/cbb/players/emma-strelein-1.html,portland,2023-24
3,20,4,2023-11-16,Portland,,Warner Pacific,REG (Non-Conf),W 86-49,,14,1,4,.250,0,2,.000,1,2,.500,.250,0,0,1,1,2,0,2,0,1,1,2,1.2,Emma Strelein,https://www.sports-reference.com/cbb/players/emma-strelein-1.html,portland,2023-24
4,21,8,2023-11-30,Portland,,Oregon,REG (Non-Conf),W 91-60,,5,0,0,,0,0,,0,0,,,0,0,0,1,1,0,1,0,0,0,0,1.3,Emma Strelein,https://www.sports-reference.com/cbb/players/emma-strelein-1.html,portland,2023-24
5,22,12,2023-12-15,Portland,@,Stanford,REG (Non-Conf),L 51-81,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Emma Strelein,https://www.sports-reference.com/cbb/players/emma-strelein-1.html,portland,2023-24
6,23,13,2023-12-17,Portland,,Willamette,REG (Non-Conf),W 83-40,,14,1,3,.333,0,2,.000,1,1,1.000,.333,0,0,0,2,2,0,1,0,0,1,2,1.5,Emma Strelein,https://www.sports-reference.com/cbb/players/emma-strelein-1.html,portland,2023-24
7,24,15,2024-01-04,Portland,,Gonzaga,REG (Conf),L 53-74,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Emma Strelein,https://www.sports-reference.com/cbb/players/emma-strelein-1.html,portland,2023-24
8,25,20,2024-01-25,Portland,@,Pepperdine,REG (Conf),W 82-49,,6,0,2,.000,0,1,.000,0,1,.000,.000,0,0,1,0,1,1,1,0,0,0,0,1.0,Emma Strelein,https://www.sports-reference.com/cbb/players/emma-strelein-1.html,portland,2023-24
9,26,23,2024-02-03,Portland,@,St. Mary's (CA),REG (Conf),W 68-35,,7,0,2,.000,0,2,.000,0,0,,.000,0,0,1,1,2,0,0,0,0,0,0,-0.4,Emma Strelein,https://www.sports-reference.com/cbb/players/emma-strelein-1.html,portland,2023-24
10,27,25,2024-02-10,Portland,,Pepperdine,REG (Conf),W 78-46,,7,1,2,.500,1,2,.500,0,0,,.750,0,0,0,0,0,0,0,0,0,0,3,2.0,Emma Strelein,https://www.sports-reference.com/cbb/players/emma-strelein-1.html,portland,2023-24
11,28,28,2024-02-24,Portland,,San Francisco,REG (Conf),L 47-59,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Emma Strelein,https://www.sports-reference.com/cbb/players/emma-strelein-1.html,portland,2023-24
12,29,29,2024-02-28,Portland,@,Gonzaga,REG (Conf),L 40-90,,4,0,1,.000,0,1,.000,0,0,,.000,0,0,0,1,1,0,0,0,0,0,0,-0.4,Emma Strelein,https://www.sports-reference.com/cbb/players/emma-strelein-1.html,portland,2023-24
13,30,31,2024-03-09,Portland,N,Loyola Marymount,CTOURN,W 78-51,,4,0,1,.000,0,1,.000,0,0,,.000,0,0,0,2,2,1,0,0,0,0,0,0.6,Emma Strelein,https://www.sports-reference.com/cbb/players/emma-strelein-1.html,portland,2023-24
