ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,10,2023-12-21,Western Michigan,@,Notre Dame,REG (Non-Conf),L 47-84,,5,0,1,.000,0,0,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Evyn Carrier,https://www.sports-reference.com/cbb/players/evyn-carrier-1.html,western-michigan,2023-24
2,2,11,2024-01-03,Western Michigan,,Ball State,REG (Conf),L 56-78,,2,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Evyn Carrier,https://www.sports-reference.com/cbb/players/evyn-carrier-1.html,western-michigan,2023-24
3,3,13,2024-01-10,Western Michigan,@,Toledo,REG (Conf),L 55-82,,5,0,3,.000,0,0,0,3,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-2.1,Evyn Carrier,https://www.sports-reference.com/cbb/players/evyn-carrier-1.html,western-michigan,2023-24
