ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2022-11-07,Stanford,,San Diego State,REG (Non-Conf),W 86-48,,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Lauren Green,https://www.sports-reference.com/cbb/players/lauren-green-2.html,stanford,2022-23
2,2,2,2022-11-09,Stanford,,Cal State Northridge,REG (Non-Conf),W 104-40,,4,0,0,,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2,2.0,Lauren Green,https://www.sports-reference.com/cbb/players/lauren-green-2.html,stanford,2022-23
3,3,3,2022-11-11,Stanford,@,Pacific,REG (Non-Conf),W 98-44,,3,0,1,.000,0,1,.000,0,0,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Lauren Green,https://www.sports-reference.com/cbb/players/lauren-green-2.html,stanford,2022-23
4,4,4,2022-11-13,Stanford,@,Portland,REG (Non-Conf),W 87-47,,2,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,Lauren Green,https://www.sports-reference.com/cbb/players/lauren-green-2.html,stanford,2022-23
5,5,8,2022-11-26,Stanford,N,Grambling State,REG (Non-Conf),W 87-50,,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,Lauren Green,https://www.sports-reference.com/cbb/players/lauren-green-2.html,stanford,2022-23
6,6,14,2022-12-23,Stanford,,California,REG (Conf),W 90-69,,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Lauren Green,https://www.sports-reference.com/cbb/players/lauren-green-2.html,stanford,2022-23
7,7,24,2023-02-03,Stanford,@,Washington State,REG (Conf),W 71-38,,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Lauren Green,https://www.sports-reference.com/cbb/players/lauren-green-2.html,stanford,2022-23
8,8,26,2023-02-09,Stanford,@,Arizona,REG (Conf),W 84-60,,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Lauren Green,https://www.sports-reference.com/cbb/players/lauren-green-2.html,stanford,2022-23
9,9,34,2023-03-17,Stanford,,Sacred Heart,ROUND-64,W 92-49,,3,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,Lauren Green,https://www.sports-reference.com/cbb/players/lauren-green-2.html,stanford,2022-23
