ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2021-11-09,New Mexico,,Lamar,REG (Non-Conf),W 71-54,,23,3,3,1.000,1,1,1.000,2,2,1.000,1.167,1,1,1.000,0,6,6,0,3,0,2,2,8,9.1,Aniyah Augmon,https://www.sports-reference.com/cbb/players/aniyah-augmon-1.html,new-mexico,2021-22
2,2,2,2021-11-12,New Mexico,,N New Mexico,REG (Non-Conf),W 96-40,,16,2,3,.667,0,1,.000,2,2,1.000,.667,2,2,1.000,0,4,4,3,1,0,3,2,6,5.2,Aniyah Augmon,https://www.sports-reference.com/cbb/players/aniyah-augmon-1.html,new-mexico,2021-22
3,3,3,2021-11-16,New Mexico,,Prairie View A&M,REG (Non-Conf),W 88-71,,18,0,0,,0,0,,0,0,,,1,2,.500,0,6,6,1,3,0,1,3,1,3.9,Aniyah Augmon,https://www.sports-reference.com/cbb/players/aniyah-augmon-1.html,new-mexico,2021-22
4,4,4,2021-11-20,New Mexico,@,Houston,REG (Non-Conf),L 60-89,*,10,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,1,1,0,1,0,3,2,0,-3.2,Aniyah Augmon,https://www.sports-reference.com/cbb/players/aniyah-augmon-1.html,new-mexico,2021-22
5,5,5,2021-11-23,New Mexico,,Houston Baptist,REG (Non-Conf),W 76-58,,16,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,2,2,1,1,0,1,2,0,-0.2,Aniyah Augmon,https://www.sports-reference.com/cbb/players/aniyah-augmon-1.html,new-mexico,2021-22
6,6,6,2021-11-26,New Mexico,,Stephen F. Austin,REG (Non-Conf),L 66-71,,5,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Aniyah Augmon,https://www.sports-reference.com/cbb/players/aniyah-augmon-1.html,new-mexico,2021-22
7,7,7,2021-11-27,New Mexico,@,Louisiana–Monroe,REG (Non-Conf),W 66-45,,11,0,1,.000,0,0,,0,1,.000,.000,1,2,.500,1,1,2,1,1,0,3,2,1,-1.2,Aniyah Augmon,https://www.sports-reference.com/cbb/players/aniyah-augmon-1.html,new-mexico,2021-22
8,8,8,2021-11-28,New Mexico,,Texas Tech,REG (Non-Conf),L 75-82,,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,3,0,-1.2,Aniyah Augmon,https://www.sports-reference.com/cbb/players/aniyah-augmon-1.html,new-mexico,2021-22
9,9,9,2021-11-30,New Mexico,,Grambling State,REG (Non-Conf),W 86-50,,9,1,1,1.000,0,0,,1,1,1.000,1.000,1,4,.250,3,1,4,3,1,0,1,3,3,4.8,Aniyah Augmon,https://www.sports-reference.com/cbb/players/aniyah-augmon-1.html,new-mexico,2021-22
10,10,10,2021-12-03,New Mexico,,New Mexico State,REG (Non-Conf),W 77-58,,16,0,0,,0,0,,0,0,,,3,4,.750,1,1,2,1,3,0,2,0,3,5.3,Aniyah Augmon,https://www.sports-reference.com/cbb/players/aniyah-augmon-1.html,new-mexico,2021-22
11,11,11,2021-12-05,New Mexico,@,New Mexico State,REG (Non-Conf),W 73-66,,3,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,1,0,0,-0.7,Aniyah Augmon,https://www.sports-reference.com/cbb/players/aniyah-augmon-1.html,new-mexico,2021-22
12,12,12,2021-12-12,New Mexico,@,Arizona,REG (Non-Conf),L 60-77,,8,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,1,0,0,0,0,1.3,Aniyah Augmon,https://www.sports-reference.com/cbb/players/aniyah-augmon-1.html,new-mexico,2021-22
13,13,13,2021-12-19,New Mexico,,UTEP,REG (Non-Conf),W 78-66,,5,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Aniyah Augmon,https://www.sports-reference.com/cbb/players/aniyah-augmon-1.html,new-mexico,2021-22
14,14,14,2021-12-31,New Mexico,@,Boise State,REG (Conf),W 72-68,,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,Aniyah Augmon,https://www.sports-reference.com/cbb/players/aniyah-augmon-1.html,new-mexico,2021-22
15,15,15,2022-01-03,New Mexico,,UNLV,REG (Conf),W 71-68,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,,1,0,1,1,0,0,0,0,0,0.7,Aniyah Augmon,https://www.sports-reference.com/cbb/players/aniyah-augmon-1.html,new-mexico,2021-22
16,16,16,2022-01-06,New Mexico,@,Utah State,REG (Conf),W 98-83,,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,2,1,0,-2.4,Aniyah Augmon,https://www.sports-reference.com/cbb/players/aniyah-augmon-1.html,new-mexico,2021-22
17,17,17,2022-01-09,New Mexico,,San Diego State,REG (Conf),W 75-72,,5,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,1,1,1,0,0,1,0,0,-0.7,Aniyah Augmon,https://www.sports-reference.com/cbb/players/aniyah-augmon-1.html,new-mexico,2021-22
18,18,18,2022-01-13,New Mexico,@,Wyoming,REG (Conf),W 85-76,,2,0,0,,0,0,,0,0,,,0,0,,1,0,1,0,0,0,1,1,0,-0.7,Aniyah Augmon,https://www.sports-reference.com/cbb/players/aniyah-augmon-1.html,new-mexico,2021-22
